updtw1,updtw2,storage
1220,16644,597959.36
1221,16644,598009.6
1222,16644,598059.84
1223,16644,598110.08
1224,16644,598160.32
1225,16644,598210.56
1226,16644,598260.8
1227,16644,598311.04
1228,16644,598361.28
1229,16644,598411.52
1230,16644,598461.76
1231,16644,598512.0
1232,16644,598562.24
1233,16644,598612.48
1234,16644,598662.72
1235,16644,598712.96
1236,16644,598763.2
1237,16644,598813.44
1238,16644,598863.68
1239,16644,598913.92
1240,16644,598964.16
1241,16644,599014.4
1242,16644,599064.64
1243,16644,599114.88
1244,16644,599165.12
1245,16644,599215.36
1246,16644,599265.6
1247,16644,599315.84
1248,16644,599366.08
1249,16644,599416.32
1250,16644,599466.56
1251,16644,599516.8
1252,16644,599567.04
1253,16644,599617.28
1254,16644,599667.52
1255,16644,599717.76
1256,16644,599768.0
1257,16644,599818.24
1258,16644,599868.48
1259,16644,599918.72
1260,16644,599968.96
1261,16644,600019.2
1262,16644,600069.44
1263,16644,600119.68
1264,16644,600169.92
1265,16644,600220.16
1266,16644,600270.4
1267,16644,600320.64
1268,16644,600370.88
1269,16644,600421.12
1270,16644,600471.36
1271,16644,600521.6
1272,16644,600571.84
1273,16644,600622.08
1274,16644,600672.32
1275,16644,600722.56
1276,16644,600772.8
1277,16644,600823.04
1278,16644,600873.28
1279,16644,600923.52
1280,16644,600973.76
1281,16644,601024.0
1282,16644,601074.24
1283,16644,601124.48
1284,16644,601174.72
1285,16644,601224.96
1286,16644,601275.2
1287,16644,601325.44
1288,16644,601375.68
1289,16644,601425.92
1290,16644,601476.16
1291,16644,601526.4
1292,16644,601576.64
1293,16644,601626.88
1294,16644,601677.12
1295,16644,601727.36
1296,16644,601777.6
1297,16644,601827.84
1298,16644,601878.08
1299,16644,601928.32
1300,16644,601978.56
1301,16644,602028.8
1302,16644,602079.04
1303,16644,602129.28
1304,16644,602179.52
1305,16644,602229.76
1306,16644,602280.0
1307,16644,602330.24
1308,16644,602380.48
1309,16644,602430.72
1310,16644,602480.96
1311,16644,602531.2
1312,16644,602581.44
1313,16644,602631.68
1314,16644,602681.92
1315,16644,602732.16
1316,16644,602782.4
1317,16644,602832.64
1318,16644,602882.88
1319,16644,602933.12
1320,16644,602983.36
1321,16644,603033.6
1322,16644,603083.84
1323,16644,603134.08
1324,16644,603184.32
1325,16644,603234.56
1326,16644,603284.8
1327,16644,603335.04
1328,16644,603385.28
1329,16644,603435.52
1330,16644,603485.76
1331,16644,603536.0
1332,16644,603586.24
1333,16644,603636.48
1334,16644,603686.72
1335,16644,603736.96
1336,16644,603787.2
1337,16644,603837.44
1338,16644,603887.68
1339,16644,603937.92
1340,16644,603988.16
1341,16644,604038.4
1342,16644,604088.64
1343,16644,604138.88
1344,16644,604189.12
1345,16644,604239.36
1346,16644,604289.6
1347,16644,604339.84
1348,16644,604390.08
1349,16644,604440.32
1350,16644,604490.56
1351,16644,604540.8
1352,16644,604591.04
1353,16644,604641.28
1354,16644,604691.52
1355,16644,604741.76
1356,16644,604792.0
1357,16644,604842.24
