keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize
F10800#F1098 ,         54,         38,        93,            0,         480
F10800#F11737,         60,         40,       100,            0,         480
F10800#F11158,         47,         35,        84,            0,         480
F10800#F10005,         44,         34,        79,            0,         480
F10800#F10100,         50,         34,        85,            0,         480
F10800#F10904,         49,         35,        85,            0,         480
F10800#F12422,         46,         35,        81,            0,         480
F10800#F10564,         49,         37,        86,            0,         480
F10800#F11790,         48,         35,        84,            0,         480
F10800#F12631,         47,         85,       133,            0,         480
F10800#F13161,         48,         35,        83,            0,         480
F10800#F8417 ,         47,         33,        80,            0,         480
F10800#F1330 ,         45,         32,        78,            0,         480
F10800#F2589 ,         56,         35,        92,            0,         480
F10800#F10393,         95,         39,       135,            0,         480
F10800#F14484,         52,         35,        88,            0,         480
F10800#F12413,         50,         78,       128,            0,         480
F10800#F14481,         50,         37,        88,            0,         480
F10800#F12461,         48,         37,        86,            0,         480
F10800#F2559 ,         45,         86,       132,            0,         480
F10800#F13551,         48,         35,        83,            0,         480
F10800#F25159,         94,         38,       133,            0,         480
F10800#F145  ,         50,         37,        87,            0,         480
F10800#F14751,         47,         36,        83,            0,         480
F10800#F10182,         48,         36,        84,            0,         480
F10800#F1263 ,         50,         35,        85,            0,         480
F10800#F10162,         50,         33,        84,            0,         480
F10800#F10594,         50,         34,        84,            0,         480
F10800#F13852,         50,         86,       137,            0,         480
F10800#F10018,         49,         38,        89,            0,         480
F10800#F12817,         53,         37,        90,            0,         480
F10800#F11903,         51,         38,        90,            0,         480
F10800#F17744,         47,         37,        85,            0,         480
F10800#F10118,         51,         84,       136,            0,         480
F10800#F2514 ,         48,         35,        85,            0,         480
F10800#F2091 ,         52,         34,        86,            0,         480
F10800#F107  ,         45,         34,        80,            0,         480
F10800#F1726 ,         54,         87,       141,            0,         480
F10800#F10254,         49,         38,        87,            0,         480
F10800#F14508,         47,         82,       130,            0,         480
F10800#F17448,         56,         41,        98,            0,         480
F10800#F10400,         54,         45,       100,            0,         480
F10800#F12007,         50,         43,        94,            0,         480
F10800#F11704,         49,         35,        84,            0,         480
F10800#F12297,         46,         72,       119,            0,         480
F10800#F10491,         46,         36,        83,            0,         480
F10800#F10406,         51,         33,        85,            0,         480
F10800#F3204 ,         51,         33,        85,            0,         480
F10800#F10085,         48,         82,       130,            0,         480
F10800#F10706,         48,         33,        81,            0,         480
F10800#F10986,         48,         69,       118,            0,         480
F10800#F10149,         53,         44,        97,            0,         480
F10800#F10708,         44,         82,       127,            0,         480
F10800#F12781,         48,         36,        85,            0,         480
F10800#F11120,         48,         81,       130,            0,         480
F10800#F1175 ,         56,         37,        93,            0,         480
F10800#F11682,         86,         39,       126,            0,         480
F10800#F232  ,         90,         41,       132,            0,         480
F10800#F14042,         43,         35,        78,            0,         480
F10800#F100  ,         45,         43,        89,            0,         480
F10800#F194  ,         44,         37,        81,            0,         480
F10800#F10540,         47,         85,       133,            0,         480
F10800#F13539,         87,         36,       123,            0,         480
F10800#F11713,         92,         37,       130,            0,         480
F10800#F10135,         52,         38,        91,            0,         480
F10800#F1334 ,         52,         37,        90,            0,         480
F10800#F11389,         50,         32,        83,            0,         480
F10800#F14244,         47,         32,        80,            0,         480
F10800#F12753,         62,         89,       152,            0,         480
F10800#F11939,         44,         42,        86,            0,         480
F10800#F12362,         51,         38,        90,            0,         480
F10800#F15257,         45,         38,        83,            0,         480
F10800#F10365,         90,         48,       139,            0,         480
F10800#F14911,         47,         38,        86,            0,         480
F10800#F2420 ,         50,         35,        86,            0,         480
F10800#F10122,         50,         87,       137,            0,         480
F10800#F15101,         53,         39,        93,            0,         480
F10800#F10410,         56,         43,       100,            0,         480
F10800#F3707 ,         51,         33,        84,            0,         480
F10800#F1084 ,         49,         34,        83,            0,         480
F10800#F10108,         49,         90,       140,            0,         480
F10800#F10375,         88,         43,       132,            0,         480
F10800#F12484,         53,         37,        91,            0,         480
F10800#F13371,         48,         37,        85,            0,         480
F10800#F10451,         51,         38,        90,            0,         480
F10800#F1229 ,         49,         85,       135,            0,         480
F10800#F13681,         47,         73,       120,            0,         480
F10800#F15677,         47,         35,        83,            0,         480
F10800#F10052,         55,         50,       106,            0,         480
F10800#F10056,         53,         84,       137,            0,         480
F10800#F10264,         52,         38,        90,            0,         480
F10800#F11564,         59,         45,       105,            0,         480
F10800#F10981,         53,         85,       139,            0,         480
F10800#F12223,         65,         38,       104,            0,         480
F10800#F4578 ,         42,         33,        76,            0,         480
F10800#F12973,         45,         34,        80,            0,         480
F10800#F13021,         88,         37,       126,            0,         480
F10800#F6733 ,         56,         63,       119,            0,         480
F10800#F16095,         46,         80,       127,            0,         480
F10800#F10891,         91,         37,       129,            0,         480
F10800#F11730,         49,         39,        88,            0,         480
F10800#F1594 ,         46,         36,        83,            0,         480
F10800#F2096 ,         47,         35,        83,            0,         480
F10800#F1054 ,         48,         81,       130,            0,         480
F10800#F1325 ,         45,         43,        88,            0,         480
F10800#F1037 ,         56,         37,        93,            0,         480
F10800#F10593,         46,         83,       129,            0,         480
F10800#F12970,         50,         35,        85,            0,         480
F10800#F1434 ,         47,         70,       118,            0,         480
F10800#F3784 ,         48,         41,        89,            0,         480
F10800#F16600,         50,         34,        85,            0,         480
F10800#F11566,         53,         37,        90,            0,         480
F10800#F12189,         56,         37,        94,            0,         480
F10800#F36349,         51,         32,        83,            0,         480
F10800#F2670 ,         46,         35,        83,            0,         480
F10800#F11026,         48,         33,        82,            0,         480
F10800#F12701,         47,         31,        79,            0,         480
F10800#F12594,         51,         32,        84,            0,         480
F10800#F10401,         49,         37,        87,            0,         480
F10800#F2592 ,         47,         32,        79,            0,         480
F10800#F1147 ,         49,         34,        84,            0,         480
F10800#F10835,         48,         33,        81,            0,         480
F10800#F11106,         49,         84,       134,            0,         480
F10800#F10849,         49,         37,        87,            0,         480
F10800#F1200 ,         50,         93,       144,            0,         480
F10800#F1543 ,         48,         35,        83,            0,         480
F10800#F12730,         44,         69,       114,            0,         480
F10800#F3590 ,         53,         81,       134,            0,         480
F10800#F13683,         52,         36,        88,            0,         480
F10800#F2086 ,         50,         35,        86,            0,         480
F10800#F15864,         47,         35,        83,            0,         480
F10800#F1497 ,         47,         34,        81,            0,         480
F10800#F13939,         41,         83,       125,            0,         480
F10800#F1706 ,         45,         40,        86,            0,         480
F10800#F13766,         45,         33,        79,            0,         480
F10800#F10500,         51,         83,       134,            0,         480
F10800#F2442 ,         52,         35,        88,            0,         480
F10800#F17310,         49,         83,       132,            0,         480
F10800#F141  ,         48,         36,        85,            0,         480
F10800#F1152 ,         47,         84,       131,            0,         480
F10800#F10956,         53,         39,        92,            0,         480
F10800#F2352 ,         49,         33,        83,            0,         480
F10800#F4089 ,         52,         40,        92,            0,         480
F10800#F11378,         50,         35,        86,            0,         480
F10800#F1748 ,         95,         45,       140,            0,         480
F10800#F11409,         50,         34,        85,            0,         480
F10800#F10114,         51,         90,       142,            0,         480
F10800#F10310,         44,         39,        84,            0,         480
F10800#F10560,         65,         85,       152,            0,         480
F10800#F10083,         55,         34,        91,            0,         480
F10800#F2198 ,         54,         38,        93,            0,         480
F10800#F11304,         56,         40,        96,            0,         480
F10800#F2843 ,         53,         39,        92,            0,         480
F10800#F1179 ,         50,         77,       128,            0,         480
F10800#F12727,         58,         39,        97,            0,         480
F10800#F1861 ,         45,         37,        82,            0,         480
F10800#F11272,         48,         90,       139,            0,         480
F10800#F11423,         49,         40,        90,            0,         480
F10800#F1583 ,         49,         35,        85,            0,         480
F10800#F10219,         51,         44,        95,            0,         480
F10800#F2222 ,         55,         34,        90,            0,         480
F10800#F11253,         47,         35,        83,            0,         480
F10800#F20623,         52,         32,        85,            0,         480
F10800#F12537,         53,         88,       142,            0,         480
F10800#F11989,         52,         41,        94,            0,         480
F10800#F15689,         93,         77,       171,            0,         480
F10800#F4642 ,         44,         43,        87,            0,         480
F10800#F11488,         45,         38,        84,            0,         480
F10800#F18169,         48,         43,        92,            0,         480
F10800#F10881,         51,         36,        88,            0,         480
F10800#F10130,         94,         46,       140,            0,         480
F10800#F2004 ,         46,         36,        83,            0,         480
F10800#F2136 ,         51,         40,        92,            0,         480
F10800#F1826 ,         54,         37,        92,            0,         480
F10800#F10452,         55,         86,       142,            0,         480
F10800#F1814 ,         47,         41,        89,            0,         480
F10800#F4445 ,         66,         46,       112,            0,         480
F10800#F11631,         51,         39,        90,            0,         480
F10800#F13296,         51,         38,        90,            0,         480
F10800#F3745 ,         54,         36,        91,            0,         480
F10800#F4373 ,         58,         36,        95,            0,         480
F10800#F13906,         54,         81,       136,            0,         480
F10800#F2509 ,         91,         34,       125,            0,         480
F10800#F1236 ,         49,         33,        83,            0,         480
F10800#F2778 ,         46,         86,       132,            0,         480
F10800#F12960,         46,         39,        86,            0,         480
F10800#F17275,         76,         91,       168,            0,         480
F10800#F11450,         78,        120,       199,            0,         480
F10800#F11161,         61,         48,       110,            0,         480
F10800#F1686 ,         60,         52,       112,            0,         480
F10800#F454  ,         91,         42,       134,            0,         480
F10800#F16986,         48,         39,        88,            0,         480
F10800#F3822 ,         52,         41,        94,            0,         480
F10800#F1663 ,         49,         42,        92,            0,         480
F10800#F1189 ,         56,         42,        99,            0,         480
F10800#F557  ,         59,         84,       143,            0,         480
F10800#F197  ,         88,         39,       128,            0,         480
F10800#F1140 ,         51,         47,        99,            0,         480
F10800#F2251 ,         56,         85,       141,            0,         480
F10800#F3520 ,         52,         38,        91,            0,         480
F10800#F1073 ,         52,         37,        89,            0,         480
F10800#F4268 ,         53,         33,        86,            0,         480
F10800#F2322 ,         94,         39,       134,            0,         480
F10800#F2826 ,         50,         38,        89,            0,         480
F10800#F29476,         47,         76,       124,            0,         480
F10800#F2400 ,         52,         40,        93,            0,         480
F10800#F1090 ,         54,         37,        91,            0,         480
F10800#F1020 ,         53,         36,        90,            0,         480
F10800#F12562,         52,         40,        93,            0,         480
F10800#F1195 ,         47,         33,        81,            0,         480
F10800#F4702 ,        100,         38,       139,            0,         480
F10800#F15971,         51,         34,        86,            0,         480
F10800#F1060 ,         53,         88,       141,            0,         480
F10800#F11929,         88,         45,       134,            0,         480
F10800#F12542,         59,         45,       105,            0,         480
F10800#F255  ,         66,         50,       117,            0,         480
F10800#F2870 ,         58,         42,       101,            0,         480
F10800#F15856,         59,         48,       109,            0,         480
F10800#F222  ,         55,         35,        91,            0,         480
F10800#F2202 ,         51,         44,        96,            0,         480
F10800#F11946,         43,         88,       132,            0,         480
F10800#F15343,         47,         34,        82,            0,         480
F10800#F11577,         90,         40,       131,            0,         480
F10800#F2300 ,         57,         42,       100,            0,         480
F10800#F10038,         53,         42,        96,            0,         480
F10800#F11712,         51,         41,        93,            0,         480
F10800#F10539,         59,         47,       107,            0,         480
F10800#F331  ,         52,         39,        91,            0,         480
F10800#F13854,         54,         47,       102,            0,         480
F10800#F11699,         51,         45,        97,            0,         480
F10800#F10617,         55,         44,       100,            0,         480
F10800#F12906,         61,         41,       102,            0,         480
F10800#F5444 ,         59,         35,        95,            0,         480
F10800#F4431 ,         57,         89,       147,            0,         480
F10800#F11734,         54,         38,        93,            0,         480
F10800#F6715 ,         54,         39,        94,            0,         480
F10800#F2035 ,         50,         81,       132,            0,         480
F10800#F21178,         59,         87,       146,            0,         480
F10800#F13318,         49,         75,       125,            0,         480
F10800#F125  ,         50,         37,        88,            0,         480
F10800#F3500 ,         91,         90,       181,            0,         480
F10800#F1612 ,         53,         38,        91,            0,         480
F10800#F11175,         54,         36,        91,            0,         480
F10800#F153  ,         48,         36,        84,            0,         480
F10800#F198  ,         54,         40,        94,            0,         480
F10800#F11702,         45,         38,        84,            0,         480
F10800#F1150 ,         47,         37,        85,            0,         480
F10800#F1040 ,         62,         36,        99,            0,         480
F10800#F11429,         48,         91,       140,            0,         480
F10800#F2860 ,         53,         36,        90,            0,         480
F10800#F93   ,         54,         38,        93,            0,         480
F10800#F11162,         49,         40,        90,            0,         480
F10800#F2092 ,         53,         40,        94,            0,         480
F10800#F3586 ,         49,         91,       141,            0,         480
F10800#F2233 ,         50,         42,        93,            0,         480
F10800#F1709 ,         97,         38,       136,            0,         480
F10800#F7536 ,         55,         38,        94,            0,         480
F10800#F10103,         99,         37,       137,            0,         480
F10800#F13310,         60,         37,        97,            0,         480
F10800#F1444 ,         58,         34,        93,            0,         480
F10800#F1890 ,         57,         34,        92,            0,         480
F10800#F2999 ,         55,         92,       147,            0,         480
F10800#F7631 ,         95,         37,       132,            0,         480
F10800#F2528 ,         57,         85,       144,            0,         480
F10800#F1480 ,         48,         76,       125,            0,         480
F10800#F10386,         57,         35,        92,            0,         480
F10800#F14939,         54,         36,        90,            0,         480
F10800#F3399 ,         48,         37,        85,            0,         480
F10800#F13924,         74,         41,       116,            0,         480
F10800#F14232,         59,         41,       102,            0,         480
F10800#F10806,         59,         34,        94,            0,         480
F10800#F4879 ,         94,         36,       131,            0,         480
F10800#F11950,         52,         43,        96,            0,         480
F10800#F10909,         56,         36,        93,            0,         480
F10800#F2416 ,         53,         38,        91,            0,         480
F10800#F17029,         54,         89,       144,            0,         480
F10800#F14678,         55,         39,        95,            0,         480
F10800#F12100,         49,         43,        93,            0,         480
F10800#F14593,         46,         48,        95,            0,         480
F10800#F4104 ,         53,         37,        90,            0,         480
F10800#F192  ,         54,         99,       154,            0,         480
F10800#F12187,         57,         43,       101,            0,         480
F10800#F3574 ,         50,         80,       131,            0,         480
F10800#F12740,         89,         42,       132,            0,         480
F10800#F18504,         66,         41,       108,            0,         480
F10800#F1237 ,         54,         88,       143,            0,         480
F10800#F171  ,         58,         45,       104,            0,         480
F10800#F2546 ,         67,         41,       109,            0,         480
F10800#F1164 ,         56,         39,        96,            0,         480
F10800#F2140 ,         50,         41,        91,            0,         480
F10800#F244  ,         52,         39,        91,            0,         480
F10800#F2657 ,         54,         83,       137,            0,         480
F10800#F6297 ,         56,         83,       140,            0,         480
F10800#F15098,         67,         84,       152,            0,         480
F10800#F1066 ,         57,         64,       122,            0,         480
F10800#F1415 ,         60,         40,       100,            0,         480
F10800#F675  ,         87,         38,       126,            0,         480
F10800#F6415 ,         89,         44,       134,            0,         480
F10800#F5545 ,         49,         43,        93,            0,         480
F10800#F14215,         53,         35,        89,            0,         480
F10800#F6083 ,         47,         37,        84,            0,         480
F10800#F4802 ,         51,         39,        91,            0,         480
F10800#F3288 ,         49,         38,        88,            0,         480
F10800#F3579 ,         92,         40,       133,            0,         480
F10800#F1562 ,         51,         38,        90,            0,         480
F10800#F3763 ,         48,         39,        88,            0,         480
F10800#F12700,         55,         85,       140,            0,         480
F10800#F12179,         51,         34,        86,            0,         480
F10800#F5392 ,         50,         36,        87,            0,         480
F10800#F1231 ,         60,         37,        98,            0,         480
F10800#F2747 ,         57,         38,        96,            0,         480
F10800#F1443 ,         90,         41,       132,            0,         480
F10800#F11982,         55,         42,        97,            0,         480
F10800#F12166,         52,         38,        91,            0,         480
F10800#F14907,         53,         36,        90,            0,         480
F10800#F118  ,         51,         38,        89,            0,         480
F10800#F10838,         55,         40,        95,            0,         480
F10800#F1416 ,         68,         88,       157,            0,         480
F10800#F1324 ,         51,         82,       134,            0,         480
F10800#F1303 ,         57,         42,       100,            0,         480
F10800#F3222 ,         58,         35,        94,            0,         480
F10800#F14267,         68,         90,       159,            0,         480
F10800#F2398 ,         50,         36,        87,            0,         480
F10800#F13721,         52,         36,        89,            0,         480
F10800#F352  ,         50,         38,        89,            0,         480
F10800#F10138,         63,         91,       155,            0,         480
F10800#F1367 ,         50,         43,        93,            0,         480
F10800#F1560 ,         46,         38,        85,            0,         480
F10800#F12600,         98,         39,       138,            0,         480
F10800#F19934,         54,         85,       140,            0,         480
F10800#F16013,         53,         37,        91,            0,         480
F10800#F1297 ,         50,         36,        87,            0,         480
F10800#F10004,         84,         61,       145,            0,         480
F10800#F1527 ,         74,         98,       173,            0,         480
F10800#F1799 ,         59,         43,       103,            0,         480
F10800#F1419 ,         64,         40,       105,            0,         480
F10800#F13444,         58,         37,        96,            0,         480
F10800#F2103 ,         54,         38,        93,            0,         480
F10800#F10407,         47,         32,        80,            0,         480
F10800#F11495,         55,         33,        88,            0,         480
F10800#F1397 ,         49,         38,        88,            0,         480
F10800#F9126 ,         54,         94,       148,            0,         480
F10800#F4750 ,         74,         43,       118,            0,         480
F10800#F313  ,         53,         48,       102,            0,         480
F10800#F2203 ,         56,         91,       148,            0,         480
F10800#F10971,         64,         46,       111,            0,         480
F10800#F1041 ,         65,         45,       111,            0,         480
F10800#F2001 ,         64,         40,       105,            0,         480
F10800#F19877,         72,         43,       115,            0,         480
F10800#F2977 ,         64,         52,       116,            0,         480
F10800#F5553 ,         98,         45,       144,            0,         480
F10800#F10456,         92,         41,       133,            0,         480
F10800#F12637,         59,        102,       162,            0,         480
F10800#F16376,         69,         48,       118,            0,         480
F10800#F11738,         70,         45,       116,            0,         480
F10800#F12321,         52,         38,        90,            0,         480
F10800#F7068 ,         47,         35,        82,            0,         480
F10800#F2527 ,         49,         37,        86,            0,         480
F10800#F2274 ,         64,         38,       102,            0,         480
F10800#F2616 ,         54,         38,        92,            0,         480
F10800#F2642 ,         52,         78,       130,            0,         480
F10800#F2893 ,         57,         42,       100,            0,         480
F10800#F6014 ,         52,         38,        91,            0,         480
F10800#F14494,         52,         44,        97,            0,         480
F10800#F14651,         61,         38,       100,            0,         480
F10800#F6964 ,         52,         40,        93,            0,         480
F10800#F7472 ,         90,         38,       129,            0,         480
F10800#F10054,         52,         48,       100,            0,         480
F10800#F1509 ,         93,         41,       135,            0,         480
F10800#F553  ,         52,         40,        93,            0,         480
F10800#F10714,         60,         40,       101,            0,         480
F10800#F13385,         51,         38,        90,            0,         480
F10800#F1169 ,         51,         36,        88,            0,         480
F10800#F4415 ,         51,         38,        90,            0,         480
F10800#F1530 ,         49,         88,       138,            0,         480
F10800#F2913 ,         54,         39,        94,            0,         480
F10800#F11180,         54,         40,        95,            0,         480
F10800#F4308 ,         50,         37,        88,            0,         480
F10800#F10057,         50,         87,       138,            0,         480
F10800#F1031 ,         73,         45,       119,            0,         480
F10800#F1388 ,         60,         45,       106,            0,         480
F10800#F1787 ,         54,         35,        90,            0,         480
F10800#F6861 ,         88,         37,       126,            0,         480
F10800#F1561 ,         56,         43,       100,            0,         480
F10800#F11062,         53,         91,       145,            0,         480
F10800#F1146 ,         66,         44,       111,            0,         480
F10800#F3298 ,         75,         84,       160,            0,         480
F10800#F18432,         51,         85,       137,            0,         480
F10800#F3742 ,         56,         45,       102,            0,         480
F10800#F4761 ,         61,         38,       100,            0,         480
F10800#F2718 ,         55,         54,       110,            0,         480
F10800#F10868,         63,         40,       104,            0,         480
F10800#F1602 ,         51,         37,        89,            0,         480
F10800#F7790 ,         51,         47,        99,            0,         480
F10800#F10812,         56,         40,        97,            0,         480
F10800#F10278,         52,         84,       138,            0,         480
F10800#F10967,         57,         49,       107,            0,         480
F10800#F1097 ,         59,         39,       100,            0,         480
F10800#F2070 ,         50,         82,       132,            0,         480
F10800#F13619,         49,         91,       141,            0,         480
F10800#F359  ,         51,         49,       101,            0,         480
F10800#F8710 ,         49,         38,        87,            0,         480
F10800#F3835 ,         63,         40,       104,            0,         480
F10800#F11551,         47,         44,        91,            0,         480
F10800#F1681 ,         50,         35,        87,            0,         480
F10800#F10603,         56,         38,        96,            0,         480
F10800#F1086 ,         55,         91,       147,            0,         480
F10800#F1693 ,         50,         36,        86,            0,         480
F10800#F4497 ,         61,         89,       151,            0,         480
F10800#F10641,         48,         47,        96,            0,         480
F10800#F2327 ,         53,         49,       104,            0,         480
F10800#F689  ,         61,         40,       102,            0,         480
F10800#F6145 ,         54,         84,       139,            0,         480
F10800#F6908 ,         54,         91,       146,            0,         480
F10800#F16316,         51,         42,        93,            0,         480
F10800#F4031 ,         59,         90,       149,            0,         480
F10800#F3488 ,         52,         96,       149,            0,         480
F10800#F4168 ,         59,         45,       105,            0,         480
F10800#F12247,         56,         39,        96,            0,         480
F10800#F1828 ,         52,         39,        92,            0,         480
F10800#F10976,         50,         88,       140,            0,         480
F10800#F8247 ,         53,         89,       142,            0,         480
F10800#F1985 ,         50,         37,        88,            0,         480
F10800#F179  ,         43,         44,        88,            0,         480
F10800#F1523 ,         55,         45,       100,            0,         480
F10800#F4040 ,         57,         38,        96,            0,         480
F10800#F2429 ,         57,         36,        94,            0,         480
F10800#F5029 ,         55,         43,        99,            0,         480
F10800#F6177 ,         50,         38,        89,            0,         480
F10800#F7885 ,         52,         86,       140,            0,         480
F10800#F5517 ,         59,         49,       109,            0,         480
F10800#F4204 ,         56,         39,        96,            0,         480
F10800#F18393,         50,         42,        94,            0,         480
F10800#F2413 ,         48,         41,        90,            0,         480
F10800#F10207,         53,         39,        93,            0,         480
F10800#F1348 ,         45,         40,        86,            0,         480
F10800#F12378,         50,         32,        83,            0,         480
F10800#F10925,         50,         83,       134,            0,         480
F10800#F977  ,         49,         83,       133,            0,         480
F10800#F3939 ,         58,         40,        99,            0,         480
F10800#F6290 ,         54,         40,        95,            0,         480
F10800#F4402 ,         97,         47,       144,            0,         480
F10800#F2750 ,         48,         45,        94,            0,         480
F10800#F10530,         54,         47,       102,            0,         480
F10800#F1766 ,         52,         85,       137,            0,         480
F10800#F14714,         86,         37,       124,            0,         480
F10800#F8614 ,         52,         45,        98,            0,         480
F10800#F11044,         57,         45,       102,            0,         480
F10800#F2817 ,         52,         38,        91,            0,         480
F10800#F6420 ,         53,         37,        91,            0,         480
F10800#F4097 ,         56,         41,        98,            0,         480
F10800#F4699 ,         49,         82,       131,            0,         480
F10800#F2714 ,         53,         88,       142,            0,         480
F10800#F10023,         52,         36,        90,            0,         480
F10800#F3498 ,         56,         38,        95,            0,         480
F10800#F1138 ,         51,         83,       135,            0,         480
F10800#F12129,         48,         37,        86,            0,         480
F10800#F10358,         51,         38,        89,            0,         480
F10800#F1337 ,         52,         36,        88,            0,         480
F10800#F12330,         51,         44,        96,            0,         480
F10800#F10013,         57,         43,       100,            0,         480
F10800#F10480,        101,         38,       140,            0,         480
F10800#F7756 ,         95,         43,       139,            0,         480
F10800#F590  ,         65,         40,       106,            0,         480
F10800#F2872 ,         56,         96,       153,            0,         480
F10800#F7025 ,         52,         86,       139,            0,         480
F10800#F3547 ,         54,         39,        93,            0,         480
F10800#F1457 ,         54,         39,        93,            0,         480
F10800#F6116 ,         46,         44,        90,            0,         480
F10800#F12292,         46,         34,        80,            0,         480
F10800#F9689 ,         47,         35,        82,            0,         480
F10800#F1877 ,         49,         35,        84,            0,         480
F10800#F5810 ,         52,         37,        89,            0,         480
F10800#F1112 ,         52,         34,        86,            0,         480
F10800#F801  ,         57,         41,        99,            0,         480
F10800#F1056 ,         64,         44,       109,            0,         480
F10800#F4957 ,         55,         85,       141,            0,         480
F10800#F8620 ,         52,         45,        98,            0,         480
F10800#F217  ,         99,         45,       145,            0,         480
F10800#F2173 ,        111,        100,       211,            0,         480
F10800#F4217 ,         63,         45,       109,            0,         480
F10800#F12059,         55,         40,        97,            0,         480
F10800#F1903 ,         78,         43,       122,            0,         480
F10800#F1043 ,         53,         77,       131,            0,         480
F10800#F4855 ,         58,         41,       100,            0,         480
F10800#F5475 ,         59,         39,        99,            0,         480
F10800#F9163 ,         62,         34,        97,            0,         480
F10800#F1608 ,         93,         85,       179,            0,         480
F10800#F21   ,         54,         38,        93,            0,         480
F10800#F6691 ,         54,         40,        95,            0,         480
F10800#F172  ,         59,         56,       115,            0,         480
F10800#F1774 ,         50,         88,       139,            0,         480
F10800#F11238,         54,         41,        96,            0,         480
F10800#F2707 ,         58,         42,       100,            0,         480
F10800#F1997 ,         53,         43,        97,            0,         480
F10800#F1234 ,         59,         68,       128,            0,         480
F10800#F3677 ,         59,         92,       151,            0,         480
F10800#F5021 ,         59,         42,       101,            0,         480
F10800#F7114 ,         55,         45,       100,            0,         480
F10800#F2443 ,         51,         38,        90,            0,         480
F10800#F1226 ,         60,         44,       105,            0,         480
F10800#F3316 ,         60,         42,       104,            0,         480
F10800#F4910 ,         99,         44,       144,            0,         480
F10800#F111  ,         76,         47,       124,            0,         480
F10800#F10823,         77,         42,       119,            0,         480
F10800#F7119 ,         53,         40,        94,            0,         480
F10800#F1692 ,         75,         43,       119,            0,         480
F10800#F13914,         56,         40,        96,            0,         480
F10800#F3165 ,         69,         40,       109,            0,         480
F10800#F690  ,         55,         39,        95,            0,         480
F10800#F3581 ,         59,         39,        99,            0,         480
F10800#F6767 ,         52,         86,       139,            0,         480
F10800#F2018 ,         74,         40,       115,            0,         480
F10800#F1455 ,         57,         40,        98,            0,         480
F10800#F8155 ,         53,         40,        93,            0,         480
F10800#F1100 ,         51,         89,       140,            0,         480
F10800#F466  ,         55,         43,        98,            0,         480
F10800#F7598 ,         58,         44,       103,            0,         480
F10800#F5120 ,         50,         36,        87,            0,         480
F10800#F3337 ,         51,         37,        88,            0,         480
F10800#F2105 ,         50,         36,        87,            0,         480
F10800#F4611 ,         58,         39,        98,            0,         480
F10800#F12006,         54,         39,        94,            0,         480
F10800#F10807,         47,         80,       128,            0,         480
F10800#F49   ,         49,         40,        90,            0,         480
F10800#F5909 ,         54,         36,        91,            0,         480
F10800#F17381,         51,         36,        88,            0,         480
F10800#F4292 ,         46,         35,        82,            0,         480
F10800#F4581 ,         60,         37,        98,            0,         480
F10800#F2929 ,         51,         39,        90,            0,         480
F10800#F14754,         52,         76,       129,            0,         480
F10800#F1713 ,         49,         93,       142,            0,         480
F10800#F3179 ,         54,         85,       140,            0,         480
F10800#F2258 ,         59,         45,       105,            0,         480
F10800#F1747 ,         58,         40,        99,            0,         480
F10800#F584  ,         67,         38,       106,            0,         480
F10800#F9968 ,         55,         37,        93,            0,         480
F10800#F1255 ,         58,         41,        99,            0,         480
F10800#F10696,         53,         38,        93,            0,         480
F10800#F1574 ,         51,         82,       133,            0,         480
F10800#F14468,         56,         38,        94,            0,         480
F10800#F1941 ,         75,         89,       164,            0,         480
F10800#F1786 ,         58,         45,       103,            0,         480
F10800#F3416 ,         57,         95,       153,            0,         480
F10800#F1808 ,         48,         75,       124,            0,         480
F10800#F4425 ,         50,         84,       135,            0,         480
F10800#F1954 ,         54,         41,        97,            0,         480
F10800#F4666 ,         56,         37,        94,            0,         480
F10800#F11249,         90,         86,       177,            0,         480
F10800#F7187 ,         50,         81,       132,            0,         480
F10800#F1611 ,         65,         40,       106,            0,         480
F10800#F602  ,         57,         39,        96,            0,         480
F10800#F45   ,        107,         40,       147,            0,         480
F10800#F6512 ,         59,         43,       103,            0,         480
F10800#F10267,         56,         47,       103,            0,         480
F10800#F187  ,         52,         36,        89,            0,         480
F10800#F3193 ,         51,         42,        94,            0,         480
F10800#F1000 ,         57,         47,       106,            0,         480
F10800#F3141 ,         56,         41,        97,            0,         480
F10800#F8681 ,         58,         89,       148,            0,         480
F10800#F2396 ,         57,         43,       101,            0,         480
F10800#F1504 ,         58,         43,       102,            0,         480
F10800#F430  ,         59,         36,        96,            0,         480
F10800#F1345 ,         55,         41,        97,            0,         480
F10800#F1154 ,         52,         39,        92,            0,         480
F10800#F10073,         45,         39,        85,            0,         480
F10800#F1909 ,         51,         32,        84,            0,         480
F10800#F2603 ,         46,         69,       115,            0,         480
F10800#F1401 ,         48,         36,        85,            0,         480
F10800#F1125 ,         47,         42,        90,            0,         480
F10800#F1689 ,         64,         38,       103,            0,         480
F10800#F1032 ,         50,         38,        88,            0,         480
F10800#F7933 ,         53,         44,        98,            0,         480
F10800#F1135 ,         49,         40,        90,            0,         480
F10800#F2265 ,         94,         36,       131,            0,         480
F10800#F1725 ,         48,         37,        85,            0,         480
F10800#F3214 ,         47,         38,        86,            0,         480
F10800#F10583,         55,         41,        97,            0,         480
F10800#F2166 ,         59,         41,       100,            0,         480
