keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F10800#F10104,80,54,134,0,480,10,375
F10800#F10155,74,61,135,0,480,10,376
F10800#F10092,74,55,129,0,480,10,377
F10800#F11651,109,58,167,0,480,10,378
F10800#F1092,79,99,178,0,480,10,379
F10800#F10694,75,58,133,0,480,10,380
F10800#F10315,73,54,127,0,480,10,381
F10800#F13306,69,50,119,0,480,10,382
F10800#F11189,74,100,174,0,480,10,383
F10800#F10870,76,62,138,0,480,10,384
F10800#F12921,79,96,175,0,480,10,385
F10800#F10368,113,55,168,0,480,10,386
F10800#F11040,81,54,135,0,480,10,387
F10800#F10329,74,53,127,0,480,10,388
F10800#F12863,75,53,128,0,480,10,389
F10800#F10495,108,54,162,0,480,10,390
F10800#F11627,76,56,132,0,480,10,391
F10800#F10408,122,55,177,0,480,10,392
F10800#F11449,79,55,134,0,480,10,393
F10800#F10206,77,52,129,0,480,10,394
F10800#F10047,73,54,127,0,480,10,395
F10800#F10021,104,106,210,0,480,10,396
F10800#F10815,86,120,206,0,480,10,397
F10800#F10760,81,57,138,0,480,10,398
F10800#F11133,87,57,144,0,480,10,399
F10800#F10557,79,56,135,0,480,10,400
F10800#F10163,76,59,135,0,480,10,401
F10800#F10570,84,102,186,0,480,10,402
F10800#F10440,83,53,136,0,480,10,403
F10800#F10234,76,100,176,0,480,10,404
F10800#F10372,83,57,140,0,480,10,405
F10800#F10279,75,65,140,0,480,10,406
F10800#F11514,88,59,147,0,480,10,407
F10800#F10668,78,99,177,0,480,10,408
F10800#F10371,79,61,140,0,480,10,409
F10800#F1072,78,55,133,0,480,10,410
F10800#F10662,81,58,139,0,480,10,411
F10800#F10226,77,98,175,0,480,10,412
F10800#F10743,75,55,130,0,480,10,413
F10800#F10727,112,60,172,0,480,10,414
F10800#F10745,77,56,133,0,480,10,415
F10800#F11201,73,53,126,0,480,10,416
F10800#F11168,78,56,134,0,480,10,417
F10800#F10910,77,54,131,0,480,10,418
F10800#F1076,81,57,138,0,480,10,419
F10800#F11335,118,57,175,0,480,10,420
F10800#F10299,87,58,145,0,480,10,421
F10800#F10,77,56,133,0,480,10,422
F10800#F10404,74,102,176,0,480,10,423
F10800#F10526,82,53,135,0,480,10,424
F10800#F10514,72,57,129,0,480,10,425
F10800#F11910,79,57,136,0,480,10,426
F10800#F10064,80,61,141,0,480,10,427
F10800#F10972,82,55,137,0,480,10,428
F10800#F10676,80,58,138,0,480,10,429
F10800#F10117,85,60,145,0,480,10,430
F10800#F12634,82,56,138,0,480,10,431
F10800#F12273,76,96,172,0,480,10,432
F10800#F10857,80,58,138,0,480,10,433
F10800#F101,116,58,174,0,480,10,434
F10800#F10276,79,60,139,0,480,10,435
F10800#F10287,91,58,149,0,480,10,436
F10800#F10241,78,58,136,0,480,10,437
F10800#F10462,78,99,177,0,480,10,438
F10800#F1078,79,61,140,0,480,10,439
F10800#F11011,80,56,136,0,480,10,440
F10800#F10531,82,62,144,0,480,10,441
F10800#F13022,104,56,160,0,480,10,442
F10800#F10597,123,64,187,0,480,10,443
F10800#F10147,80,61,141,0,480,10,444
F10800#F10765,83,63,146,0,480,10,445
F10800#F11799,84,106,190,0,480,10,446
F10800#F10348,101,95,196,0,480,10,447
F10800#F12069,80,57,137,0,480,10,448
F10800#F11904,80,61,141,0,480,10,449
F10800#F11445,80,53,133,0,480,10,450
F10800#F11057,80,56,136,0,480,10,451
F10800#F1006,87,73,160,0,480,10,452
F10800#F12019,112,101,213,0,480,10,453
F10800#F11318,87,59,146,0,480,10,454
F10800#F11696,83,60,143,0,480,10,455
F10800#F10610,90,59,149,0,480,10,456
F10800#F10536,81,59,140,0,480,10,457
F10800#F10036,86,62,148,0,480,10,458
F10800#F10015,90,62,152,0,480,10,459
