keyword      , clientTime, serverTime, totalTime, resultLength, payloadSize, w1, w2
F10800#F10129,         50,         38,        89,            0,         480, 10,   273
F10800#F10332,         45,         76,       122,            0,         480, 10,   274
F10800#F10321,         47,         37,        85,            0,         480, 10,   275
F10800#F10076,         45,         35,        81,            0,         480, 10,   276
F10800#F11545,         46,         36,        83,            0,         480, 10,   277
F10800#F11096,         48,         39,        88,            0,         480, 10,   278
F10800#F10060,         56,         35,        93,            0,         480, 10,   279
F10800#F10164,         54,         38,        93,            0,         480, 10,   280
F10800#F10389,         58,         42,       100,            0,         480, 10,   281
F10800#F10133,         51,         72,       124,            0,         480, 10,   282
F10800#F10248,         50,         34,        85,            0,         480, 10,   283
F10800#F11487,         49,         34,        85,            0,         480, 10,   284
F10800#F1016 ,         46,         32,        80,            0,         480, 10,   285
F10800#F10442,         46,         37,        84,            0,         480, 10,   286
F10800#F11185,         48,         36,        85,            0,         480, 10,   287
F10800#F10242,         43,         82,       127,            0,         480, 10,   288
F10800#F11334,         49,         36,        86,            0,         480, 10,   289
F10800#F10291,         50,         87,       138,            0,         480, 10,   290
F10800#F11405,         48,         45,        94,            0,         480, 10,   291
F10800#F1069 ,         55,         39,        95,            0,         480, 10,   292
F10800#F11584,         48,         40,        89,            0,         480, 10,   293
F10800#F10733,         47,         81,       130,            0,         480, 10,   294
F10800#F10476,         48,         34,        83,            0,         480, 10,   295
F10800#F10842,         55,         42,        98,            0,         480, 10,   296
F10800#F11211,         50,         35,        87,            0,         480, 10,   297
F10800#F10128,         50,         32,        83,            0,         480, 10,   298
F10800#F10105,         55,         36,        92,            0,         480, 10,   299
F10800#F10273,         49,         35,        85,            0,         480, 10,   300
F10800#F10284,         48,         35,        84,            0,         480, 10,   301
F10800#F10028,         46,         32,        79,            0,         480, 10,   302
F10800#F10554,         48,         39,        88,            0,         480, 10,   303
F10800#F10058,         48,         37,        86,            0,         480, 10,   304
F10800#F10439,         53,         81,       135,            0,         480, 10,   305
F10800#F11134,         50,         39,        89,            0,         480, 10,   306
F10800#F11785,         52,         42,        96,            0,         480, 10,   307
F10800#F10093,         83,         38,       123,            0,         480, 10,   308
F10800#F1108 ,         49,         83,       133,            0,         480, 10,   309
F10800#F10574,         48,         40,        90,            0,         480, 10,   310
F10800#F10553,         54,         36,        91,            0,         480, 10,   311
F10800#F10333,         91,         43,       135,            0,         480, 10,   312
F10800#F1085 ,         47,         81,       130,            0,         480, 10,   313
F10800#F10295,         58,         37,        96,            0,         480, 10,   314
F10800#F10262,         92,         36,       129,            0,         480, 10,   315
F10800#F10148,         63,         42,       106,            0,         480, 10,   316
F10800#F10486,         54,         35,        91,            0,         480, 10,   317
F10800#F1051 ,         49,         35,        85,            0,         480, 10,   318
F10800#F10075,         44,         38,        84,            0,         480, 10,   319
F10800#F10137,         46,         35,        82,            0,         480, 10,   320
F10800#F11306,         45,         38,        84,            0,         480, 10,   321
F10800#F10840,         48,         45,        94,            0,         480, 10,   322
F10800#F10144,         55,         36,        92,            0,         480, 10,   323
F10800#F10030,         48,         44,        92,            0,         480, 10,   324
F10800#F10682,         56,         32,        89,            0,         480, 10,   325
F10800#F10003,         43,         82,       125,            0,         480, 10,   326
F10800#F10331,         51,         82,       134,            0,         480, 10,   327
F10800#F10803,         58,         37,        96,            0,         480, 10,   328
F10800#F1004 ,         52,         39,        91,            0,         480, 10,   329
F10800#F10569,         49,         37,        87,            0,         480, 10,   330
F10800#F10051,         48,         34,        83,            0,         480, 10,   331
F10800#F11141,         43,         55,       100,            0,         480, 10,   332
F10800#F1310 ,         90,         71,       162,            0,         480, 10,   333
F10800#F10363,         65,         38,       104,            0,         480, 10,   334
F10800#F10677,         52,         34,        87,            0,         480, 10,   335
F10800#F10753,         48,         75,       124,            0,         480, 10,   336
F10800#F10196,         52,         39,        92,            0,         480, 10,   337
F10800#F10251,         57,         40,        98,            0,         480, 10,   338
F10800#F10473,         49,         80,       131,            0,         480, 10,   339
F10800#F10327,         62,         42,       104,            0,         480, 10,   340
F10800#F1081 ,         54,         83,       138,            0,         480, 10,   341
F10800#F1007 ,         50,         36,        87,            0,         480, 10,   342
F10800#F10969,         49,         33,        84,            0,         480, 10,   343
F10800#F10107,         48,         35,        84,            0,         480, 10,   344
F10800#F10359,         49,         39,        90,            0,         480, 10,   345
F10800#F10002,         46,         83,       130,            0,         480, 10,   346
F10800#F1008 ,         53,         32,        86,            0,         480, 10,   347
F10800#F12082,         48,         36,        85,            0,         480, 10,   348
F10800#F10059,         48,         39,        88,            0,         480, 10,   349
F10800#F10269,         52,         85,       138,            0,         480, 10,   350
F10800#F1105 ,        115,         95,       211,            0,         480, 10,   351
F10800#F10184,         57,         38,        97,            0,         480, 10,   352
F10800#F10701,         58,         45,       104,            0,         480, 10,   353
F10800#F10883,         55,         95,       152,            0,         480, 10,   354
F10800#F1057 ,         60,         37,        98,            0,         480, 10,   355
F10800#F10071,         51,         87,       138,            0,         480, 10,   356
F10800#F11041,         52,         80,       133,            0,         480, 10,   357
F10800#F10203,         46,         29,        76,            0,         480, 10,   358
F10800#F10352,         51,         39,        91,            0,         480, 10,   359
F10800#F10168,         56,         34,        91,            0,         480, 10,   360
F10800#F10461,         49,         83,       134,            0,         480, 10,   361
F10800#F10145,         51,         35,        87,            0,         480, 10,   362
F10800#F12033,         54,         83,       138,            0,         480, 10,   363
F10800#F11179,         47,         83,       131,            0,         480, 10,   364
F10800#F1    ,         48,         40,        89,            0,         480, 10,   365
F10800#F11549,         51,         39,        92,            0,         480, 10,   366
F10800#F10421,         51,         40,        92,            0,         480, 10,   367
F10800#F10323,         65,         45,       112,            0,         480, 10,   368
F10800#F10414,         53,         74,       128,            0,         480, 10,   369
F10800#F12399,         51,         34,        86,            0,         480, 10,   370
F10800#F10506,         47,         39,        87,            0,         480, 10,   371
F10800#F10214,         49,         80,       130,            0,         480, 10,   372
F10800#F11320,         45,         79,       125,            0,         480, 10,   373
F10800#F10010,         46,         36,        83,            0,         480, 10,   374
F10800#F10104,         49,         31,        82,            0,         480, 10,   375
F10800#F10155,         46,         40,        87,            0,         480, 10,   376
F10800#F10092,         47,         34,        82,            0,         480, 10,   377
F10800#F11651,         87,         37,       126,            0,         480, 10,   378
F10800#F1092 ,         51,         82,       134,            0,         480, 10,   379
F10800#F10694,         46,         34,        80,            0,         480, 10,   380
F10800#F10315,         45,         34,        80,            0,         480, 10,   381
F10800#F13306,         42,         30,        74,            0,         480, 10,   382
F10800#F11189,         45,         86,       131,            0,         480, 10,   383
F10800#F10870,         48,         44,        92,            0,         480, 10,   384
F10800#F12921,         51,         81,       134,            0,         480, 10,   385
F10800#F10368,         88,         34,       123,            0,         480, 10,   386
F10800#F11040,         53,         35,        90,            0,         480, 10,   387
F10800#F10329,         45,         33,        79,            0,         480, 10,   388
F10800#F12863,         44,         32,        77,            0,         480, 10,   389
F10800#F10495,         83,         35,       119,            0,         480, 10,   390
F10800#F11627,         47,         34,        82,            0,         480, 10,   391
F10800#F10408,         99,         34,       133,            0,         480, 10,   392
F10800#F11449,         51,         35,        87,            0,         480, 10,   393
F10800#F10206,         47,         30,        78,            0,         480, 10,   394
F10800#F10047,         43,         32,        76,            0,         480, 10,   395
F10800#F10021,         54,         90,       144,            0,         480, 10,   396
F10800#F10815,         58,        108,       168,            0,         480, 10,   397
F10800#F10760,         54,         34,        89,            0,         480, 10,   398
F10800#F11133,         59,         37,        97,            0,         480, 10,   399
F10800#F10557,         51,         35,        88,            0,         480, 10,   400
F10800#F10163,         47,         37,        86,            0,         480, 10,   401
F10800#F10570,         54,         85,       140,            0,         480, 10,   402
F10800#F10440,         45,         33,        79,            0,         480, 10,   403
F10800#F10234,         46,         83,       130,            0,         480, 10,   404
F10800#F10372,         49,         36,        85,            0,         480, 10,   405
F10800#F10279,         45,         41,        87,            0,         480, 10,   406
F10800#F11514,         42,         38,        81,            0,         480, 10,   407
F10800#F10668,         48,         81,       130,            0,         480, 10,   408
F10800#F10371,         48,         41,        90,            0,         480, 10,   409
F10800#F1072 ,         47,         35,        83,            0,         480, 10,   410
F10800#F10662,         51,         37,        89,            0,         480, 10,   411
F10800#F10226,         46,         80,       127,            0,         480, 10,   412
F10800#F10743,         45,         33,        79,            0,         480, 10,   413
F10800#F10727,         86,         40,       128,            0,         480, 10,   414
F10800#F10745,         45,         34,        80,            0,         480, 10,   415
F10800#F11201,         42,         33,        76,            0,         480, 10,   416
F10800#F11168,         46,         36,        82,            0,         480, 10,   417
F10800#F10910,         46,         32,        79,            0,         480, 10,   418
F10800#F1076 ,         50,         36,        86,            0,         480, 10,   419
F10800#F11335,         89,         37,       127,            0,         480, 10,   420
F10800#F10299,         56,         36,        93,            0,         480, 10,   421
F10800#F10   ,         46,         36,        82,            0,         480, 10,   422
F10800#F10404,         44,         84,       128,            0,         480, 10,   423
F10800#F10526,         51,         32,        84,            0,         480, 10,   424
F10800#F10514,         39,         34,        74,            0,         480, 10,   425
F10800#F11910,         48,         33,        82,            0,         480, 10,   426
F10800#F10064,         48,         37,        86,            0,         480, 10,   427
F10800#F10972,         49,         34,        84,            0,         480, 10,   428
F10800#F10676,         48,         36,        86,            0,         480, 10,   429
F10800#F10117,         55,         37,        93,            0,         480, 10,   430
F10800#F12634,         49,         33,        83,            0,         480, 10,   431
F10800#F12273,         45,         78,       123,            0,         480, 10,   432
F10800#F10857,         49,         36,        86,            0,         480, 10,   433
F10800#F101  ,         88,         37,       126,            0,         480, 10,   434
F10800#F10276,         47,         37,        85,            0,         480, 10,   435
F10800#F10287,         59,         33,        93,            0,         480, 10,   436
F10800#F10241,         46,         34,        81,            0,         480, 10,   437
F10800#F10462,         46,         81,       128,            0,         480, 10,   438
F10800#F1078 ,         47,         38,        86,            0,         480, 10,   439
F10800#F11011,         48,         34,        83,            0,         480, 10,   440
F10800#F10531,         48,         37,        86,            0,         480, 10,   441
F10800#F13022,         52,         34,        87,            0,         480, 10,   442
F10800#F10597,         93,         41,       135,            0,         480, 10,   443
F10800#F10147,         47,         38,        86,            0,         480, 10,   444
F10800#F10765,         51,         40,        92,            0,         480, 10,   445
F10800#F11799,         50,         84,       135,            0,         480, 10,   446
F10800#F10348,         52,         76,       129,            0,         480, 10,   447
F10800#F12069,         46,         34,        82,            0,         480, 10,   448
F10800#F11904,         47,         37,        85,            0,         480, 10,   449
F10800#F11445,         47,         31,        79,            0,         480, 10,   450
F10800#F11057,         46,         34,        82,            0,         480, 10,   451
F10800#F1006 ,         54,         45,        99,            0,         480, 10,   452
F10800#F12019,         83,         81,       166,            0,         480, 10,   453
F10800#F11318,         54,         37,        92,            0,         480, 10,   454
F10800#F11696,         50,         33,        84,            0,         480, 10,   455
F10800#F10610,         46,         36,        84,            0,         480, 10,   456
F10800#F10536,         47,         36,        85,            0,         480, 10,   457
F10800#F10036,         53,         34,        89,            0,         480, 10,   458
F10800#F10015,         58,         37,        97,            0,         480, 10,   459
F10800#F10063,         56,         36,        94,            0,         480, 10,   460
F10800#F10224,         49,         32,        82,            0,         480, 10,   461
F10800#F11707,         49,         35,        85,            0,         480, 10,   462
F10800#F10024,         45,         59,       105,            0,         480, 10,   463
F10800#F10171,         52,         34,        87,            0,         480, 10,   464
F10800#F11401,         52,         37,        90,            0,         480, 10,   465
F10800#F10111,         52,         36,        90,            0,         480, 10,   466
F10800#F1304 ,         88,         42,       131,            0,         480, 10,   467
F10800#F10308,         52,         33,        86,            0,         480, 10,   468
F10800#F10751,         61,         35,        96,            0,         480, 10,   469
F10800#F13266,         53,         36,        89,            0,         480, 10,   470
F10800#F10364,         49,         82,       132,            0,         480, 10,   471
F10800#F12073,         52,         37,        91,            0,         480, 10,   472
F10800#F10683,         45,         38,        84,            0,         480, 10,   473
F10800#F10280,         50,         35,        86,            0,         480, 10,   474
F10800#F10585,         43,         83,       127,            0,         480, 10,   475
F10800#F12593,         48,         88,       137,            0,         480, 10,   476
F10800#F10388,         53,         41,        95,            0,         480, 10,   477
F10800#F12736,         47,         85,       133,            0,         480, 10,   478
F10800#F10887,         52,         79,       132,            0,         480, 10,   479
F10800#F10679,         51,         31,        83,            0,         480, 10,   480
F10800#F10415,         84,         35,       120,            0,         480, 10,   481
F10800#F12681,         49,         40,        90,            0,         480, 10,   482
F10800#F12061,         53,         34,        88,            0,         480, 10,   483
F10800#F10872,         46,         37,        85,            0,         480, 10,   484
