keyword,clientTime,serverTime,totalTime,resultLength,payloadSize,w1,w2
F721#F0,2506.0,1087.0,3593.0,0,33480,930,26946
F720#F0,2616.0,1103.0,3719.0,0,33552,932,26946
F719#F0,2640.0,1097.0,3737.0,0,33660,935,26946
F716#F0,2636.0,1117.0,3753.0,0,33696,936,26946
F715#F0,2831.0,1078.0,3909.0,0,33732,937,26946
F714#F0,2496.0,1151.0,3647.0,0,33768,938,26946
F713#F0,2622.0,1153.0,3775.0,0,33804,939,26946
F709#F0,2577.0,1187.0,3764.0,0,33840,940,26946
F707#F0,2510.0,1208.0,3718.0,0,33876,941,26946
F704#F0,2623.0,1099.0,3722.0,0,33912,942,26946
F700#F0,2782.0,1101.3333333333333,3883.333333333333,0,33984,944,26946
F698#F0,2689.0,1102.5,3791.5,0,34020,945,26946
F697#F0,2670.0,1270.0,3940.0,0,34128,948,26946
F693#F0,2629.0,1200.0,3829.0,0,34200,950,26946
F692#F0,2732.0,1092.0,3824.0,0,34308,953,26946
F691#F0,2434.0,1041.0,3475.0,0,34344,954,26946
F690#F0,2434.0,1154.0,3588.0,0,34380,955,26946
F686#F0,2433.0,1043.0,3476.0,0,34416,956,26946
F684#F0,2456.0,1052.0,3508.0,0,34488,958,26946
F682#F0,2439.0,1047.0,3486.0,0,34524,959,26946
F679#F0,2471.0,1048.0,3519.0,0,34560,960,26946
F678#F0,2482.0,1074.0,3556.0,0,34596,961,26946
F677#F0,2599.0,1233.0,3832.0,0,34632,962,26946
F674#F0,2670.0,1239.0,3909.0,0,34668,963,26946
F671#F0,2606.0,1238.0,3844.0,0,34740,965,26946
F668#F0,2664.0,1252.0,3916.0,0,34812,967,26946
F666#F0,2584.0,1122.0,3706.0,0,34884,969,26946
F664#F0,2539.0,1295.0,3834.0,0,34920,970,26946
F663#F0,2721.0,1273.0,3994.0,0,34956,971,26946
F662#F0,2658.0,1174.0,3832.0,0,34992,972,26946
F661#F0,2592.0,1215.0,3807.0,0,35028,973,26946
F660#F0,2533.0,1124.0,3657.0,0,35064,974,26946
F659#F0,2776.0,1170.0,3946.0,0,35100,975,26946
F658#F0,2715.0,1143.0,3858.0,0,35136,976,26946
F657#F0,2649.0,1139.0,3788.0,0,35208,978,26946
F655#F0,2716.0,1128.0,3844.0,0,35244,979,26946
F654#F0,2771.0,1162.0,3933.0,0,35352,982,26946
F653#F0,2812.0,1203.0,4015.0,0,35388,983,26946
F652#F0,2810.0,1324.0,4134.0,0,35424,984,26946
F651#F0,2872.0,1308.0,4180.0,0,35460,985,26946
F650#F0,2797.0,1255.0,4052.0,0,35532,987,26946
F649#F0,2578.0,1173.0,3751.0,0,35568,988,26946
F647#F0,2574.0,1313.0,3887.0,0,35604,989,26946
F645#F0,2722.0,1243.0,3965.0,0,35640,990,26946
F644#F0,2702.0,1336.0,4038.0,0,35676,991,26946
F642#F0,2929.0,1294.0,4223.0,0,35712,992,26946
F641#F0,2571.0,1174.0,3745.0,0,35748,993,26946
F638#F0,2585.0,1213.0,3798.0,0,35784,994,26946
F637#F0,2540.0,1185.0,3725.0,0,35820,995,26946
F635#F0,2607.0,1214.0,3821.0,0,35856,996,26946
F633#F0,2605.0,1214.0,3819.0,0,35892,997,26946
F632#F0,2533.0,1167.0,3700.0,0,35928,998,26946
F630#F0,2593.0,1194.0,3787.0,0,35964,999,26946
F629#F0,2525.0,1182.0,3707.0,0,36000,1000,26946
F627#F0,2604.0,1177.0,3781.0,0,36036,1001,26946
F624#F0,2572.0,1153.0,3725.0,0,36072,1002,26946
F622#F0,2597.0,1215.0,3812.0,0,36144,1004,26946
F619#F0,2511.0,1159.0,3670.0,0,36180,1005,26946
F616#F0,2625.0,1152.0,3777.0,0,36216,1006,26946
F615#F0,2614.0,1138.0,3752.0,0,36252,1007,26946
F613#F0,2661.0,1188.0,3849.0,0,36288,1008,26946
F612#F0,2624.0,1205.0,3829.0,0,36396,1011,26946
F611#F0,2617.0,1255.0,3872.0,0,36432,1012,26946
F609#F0,2657.0,1262.0,3919.0,0,36468,1013,26946
F607#F0,2799.0,1313.0,4112.0,0,36540,1015,26946
F604#F0,2800.0,1268.0,4068.0,0,36576,1016,26946
F603#F0,2903.0,1466.0,4369.0,0,36612,1017,26946
F602#F0,2789.0,1232.0,4021.0,0,36648,1018,26946
F599#F0,2763.0,1316.0,4079.0,0,36720,1020,26946
F598#F0,2873.0,1331.0,4204.0,0,36792,1022,26946
F597#F0,2831.0,1312.0,4143.0,0,36828,1023,26946
F595#F0,2976.0,1265.0,4241.0,0,36864,1024,26946
F594#F0,2687.0,1220.0,3907.0,0,36972,1027,26946
F592#F0,2736.0,1227.0,3963.0,0,37008,1028,26946
F591#F0,2903.0,1200.0,4103.0,0,37044,1029,26946
F590#F0,2690.0,1259.0,3949.0,0,37116,1031,26946
F588#F0,2743.0,1219.0,3962.0,0,37152,1032,26946
F587#F0,2780.0,1240.0,4020.0,0,37188,1033,26946
F586#F0,2862.0,1241.2003872216844,4103.200387221685,0,37224,1034,26946
F585#F0,3008.0,1349.0,4357.0,0,37296,1036,26946
F584#F0,2876.0,1306.0,4182.0,0,37332,1037,26946
F583#F0,2828.0,1219.0,4047.0,0,37368,1038,26946
F582#F0,2974.0,1265.0,4239.0,0,37440,1040,26946
F580#F0,2919.0,1400.0,4319.0,0,37476,1041,26946
F578#F0,2971.0,1406.0,4377.0,0,37512,1042,26946
F576#F0,2908.0,1301.0,4209.0,0,37584,1044,26946
F574#F0,2919.0,1309.0,4228.0,0,37620,1045,26946
F572#F0,2897.0,1302.0,4199.0,0,37692,1047,26946
F571#F0,2803.0,1218.0,4021.0,0,37728,1048,26946
F570#F0,2839.0,1285.0,4124.0,0,37764,1049,26946
F569#F0,2841.0,1340.0,4181.0,0,37800,1050,26946
F568#F0,2817.0,1239.0,4056.0,0,37836,1051,26946
F564#F0,3006.0,1445.0,4451.0,0,37872,1052,26946
F563#F0,3156.0,1392.0,4548.0,0,37944,1054,26946
F560#F0,3057.0,1452.0,4509.0,0,37980,1055,26946
