KeywordCount, Counter, Storage(Bytes)
815,815,5290.5887999999995
816,816,5297.08032
817,817,5303.57184
818,818,5310.06336
819,819,5316.55488
820,820,5323.0464
821,821,5329.53792
822,822,5336.02944
823,823,5342.52096
824,824,5349.01248
825,825,5355.504
826,826,5361.99552
827,827,5368.48704
828,828,5374.97856
829,829,5381.47008
830,830,5387.9616
831,831,5394.45312
832,832,5400.94464
833,833,5407.43616
834,834,5413.92768
835,835,5420.4192
836,836,5426.91072
837,837,5433.40224
838,838,5439.89376
839,839,5446.38528
840,840,5452.8768
841,841,5459.36832
842,842,5465.85984
843,843,5472.35136
844,844,5478.84288
845,845,5485.3344
846,846,5491.82592
847,847,5498.31744
848,848,5504.80896
849,849,5511.30048
850,850,5517.792
851,851,5524.28352
852,852,5530.77504
853,853,5537.26656
854,854,5543.75808
855,855,5550.2496
856,856,5556.74112
857,857,5563.23264
858,858,5569.72416
859,859,5576.21568
860,860,5582.7072
861,861,5589.19872
862,862,5595.69024
863,863,5602.1817599999995
864,864,5608.67328
865,865,5615.1648
866,866,5621.65632
867,867,5628.14784
868,868,5634.63936
869,869,5641.13088
870,870,5647.6224
871,871,5654.11392
872,872,5660.60544
873,873,5667.09696
874,874,5673.58848
875,875,5680.08
876,876,5686.5715199999995
877,877,5693.06304
878,878,5699.55456
879,879,5706.04608
880,880,5712.5376
881,881,5719.02912
882,882,5725.52064
883,883,5732.01216
884,884,5738.50368
885,885,5744.9952
886,886,5751.48672
887,887,5757.97824
888,888,5764.46976
889,889,5770.9612799999995
890,890,5777.4528
891,891,5783.94432
892,892,5790.43584
893,893,5796.92736
894,894,5803.41888
895,895,5809.9104
896,896,5816.40192
897,897,5822.89344
898,898,5829.38496
899,899,5835.87648
900,900,5842.368
901,901,5848.85952
902,902,5855.35104
903,903,5861.84256
904,904,5868.33408
905,905,5874.8256
906,906,5881.31712
907,907,5887.80864
908,908,5894.30016
909,909,5900.79168
910,910,5907.2832
911,911,5913.77472
912,912,5920.26624
913,913,5926.75776
914,914,5933.24928
915,915,5939.7408
916,916,5946.23232
917,917,5952.72384
918,918,5959.21536
919,919,5965.70688
920,920,5972.1984
921,921,5978.68992
922,922,5985.18144
923,923,5991.67296
924,924,5998.16448
925,925,6004.656
926,926,6011.14752
927,927,6017.63904
928,928,6024.13056
929,929,6030.62208
930,930,6037.1136
931,931,6043.60512
932,932,6050.09664
933,933,6056.58816
934,934,6063.07968
935,935,6069.5712
936,936,6076.06272
937,937,6082.5542399999995
938,938,6089.04576
939,939,6095.53728
940,940,6102.0288
941,941,6108.52032
942,942,6115.01184
943,943,6121.50336
944,944,6127.99488
945,945,6134.4864
946,946,6140.97792
947,947,6147.46944
948,948,6153.96096
949,949,6160.45248
950,950,6166.9439999999995
951,951,6173.43552
952,952,6179.92704
953,953,6186.41856
954,954,6192.91008
955,955,6199.4016
956,956,6205.89312
957,957,6212.38464
958,958,6218.87616
959,959,6225.36768
960,960,6231.8592
961,961,6238.35072
962,962,6244.84224
963,963,6251.3337599999995
964,964,6257.82528
965,965,6264.3168
966,966,6270.80832
967,967,6277.29984
968,968,6283.79136
969,969,6290.28288
970,970,6296.7744
971,971,6303.26592
972,972,6309.75744
973,973,6316.24896
974,974,6322.74048
975,975,6329.232
976,976,6335.72352
977,977,6342.21504
978,978,6348.70656
979,979,6355.19808
980,980,6361.6896
981,981,6368.18112
982,982,6374.67264
983,983,6381.16416
984,984,6387.65568
985,985,6394.1472
986,986,6400.63872
987,987,6407.13024
988,988,6413.62176
989,989,6420.11328
990,990,6426.6048
991,991,6433.09632
992,992,6439.58784
