KeywordCount, Counter, Storage(Bytes)
681,30998,21156.98112
682,31049,21188.04864
683,31100,21219.11616
684,31151,21250.183680000002
685,31202,21281.251200000002
686,31253,21312.318720000003
687,31304,21343.38624
688,31355,21374.45376
689,31406,21405.52128
690,31457,21436.5888
691,31508,21467.656320000002
692,31559,21498.723840000002
693,31610,21529.791360000003
694,31661,21560.85888
695,31712,21591.9264
696,31763,21622.99392
697,31814,21654.06144
698,31865,21685.128960000002
699,31916,21716.196480000002
700,31967,21747.264000000003
701,32018,21778.33152
702,32069,21809.39904
703,32120,21840.46656
704,32171,21871.53408
705,32222,21902.6016
706,32273,21933.669120000002
707,32324,21964.736640000003
708,32375,21995.80416
709,32426,22026.87168
710,32477,22057.9392
711,32528,22089.00672
712,32579,22120.07424
713,32630,22151.141760000002
714,32681,22182.209280000003
715,32732,22213.2768
716,32783,22244.34432
717,32834,22275.41184
718,32885,22306.47936
719,32936,22337.54688
720,32987,22368.614400000002
721,33038,22399.681920000003
722,33089,22430.74944
723,33140,22461.81696
724,33191,22492.88448
725,33242,22523.952
726,33293,22555.01952
727,33344,22586.087040000002
728,33395,22617.154560000003
729,33446,22648.22208
730,33497,22679.2896
731,33548,22710.35712
732,33599,22741.42464
733,33650,22772.49216
734,33701,22803.559680000002
735,33752,22834.627200000003
736,33803,22865.69472
737,33854,22896.76224
738,33905,22927.82976
739,33956,22958.89728
740,34007,22989.9648
741,34058,23021.032320000002
742,34109,23052.099840000003
743,34160,23083.167360000003
744,34211,23114.23488
745,34262,23145.3024
746,34313,23176.36992
747,34364,23207.43744
748,34415,23238.504960000002
749,34467,23637.72096
750,34519,23669.28
751,34571,23700.83904
752,34623,23732.39808
753,34675,23763.95712
754,34727,23795.51616
755,34779,23827.0752
756,34831,23858.63424
757,34883,23890.19328
758,34935,23921.75232
759,34987,23953.31136
760,35039,23984.8704
761,35091,24016.42944
762,35143,24047.98848
763,35195,24079.54752
764,35247,24111.10656
765,35299,24142.6656
766,35351,24174.22464
767,35403,24205.78368
768,35455,24237.34272
769,35507,24268.90176
770,35559,24300.4608
771,35611,24332.01984
772,35663,24363.57888
773,35715,24395.13792
774,35767,24426.69696
775,35819,24458.256
776,35871,24489.81504
777,35923,24521.37408
778,35975,24552.933119999998
779,36027,24584.492159999998
780,36079,24616.051199999998
781,36131,24647.610239999998
782,36183,24679.16928
783,36235,24710.72832
784,36287,24742.28736
785,36339,24773.8464
786,36391,24805.40544
787,36443,24836.96448
788,36495,24868.52352
789,36547,24900.08256
790,36599,24931.6416
791,36651,24963.20064
792,36703,24994.75968
793,36755,25026.31872
794,36807,25057.87776
795,36859,25089.4368
796,36911,25120.99584
797,36963,25152.55488
798,37015,25184.11392
799,37067,25215.67296
800,37119,25247.232
801,37171,25278.79104
802,37223,25310.35008
803,37275,25341.90912
804,37327,25373.46816
805,37379,25405.0272
806,37431,25436.58624
807,37483,25468.14528
808,37535,25499.70432
