KeywordCount,Storage(Bits)
1381,267210240
1382,267436800
1383,267663360
1384,267889920
1385,268116480
1386,268343040
1387,268569600
1388,268796160
1389,269022720
1390,269249280
1391,269475840
1392,269702400
1393,269932800
1394,270163200
1395,270393600
1396,270624000
1397,270854400
1398,271084800
1399,271315200
1400,271545600
1401,271776000
1402,272006400
1403,272236800
1404,272467200
1405,272697600
1406,272928000
1407,273158400
1408,273388800
1409,273619200
1410,273849600
1411,274080000
1412,274310400
1413,274540800
1414,274771200
1415,275001600
1416,275232000
1417,275462400
1418,275692800
1419,275923200
1420,276153600
1421,276384000
1422,276614400
1423,276844800
1424,277075200
1425,277305600
1426,277536000
1427,277766400
1428,277996800
1429,278227200
1430,278457600
1431,278688000
1432,278918400
1433,279148800
1434,279379200
1435,279609600
1436,279840000
1437,280070400
1438,280300800
1439,280531200
1440,280761600
1441,280992000
1442,281222400
1443,281452800
1444,281683200
1445,281913600
1446,282144000
1447,282374400
1448,282604800
1449,282835200
1450,283065600
1451,283296000
1452,283526400
1453,283756800
1454,283987200
1455,284217600
1456,284448000
1457,284678400
1458,284908800
1459,285139200
1460,285369600
1461,285600000
1462,285830400
1463,286064640
1464,286298880
1465,286533120
1466,286767360
1467,287001600
1468,287235840
1469,287470080
1470,287704320
1471,287938560
1472,288172800
1473,288407040
1474,288641280
1475,288875520
1476,289109760
1477,289344000
1478,289578240
1479,289812480
1480,290046720
1481,290280960
1482,290515200
1483,290749440
1484,290983680
1485,291217920
1486,291452160
1487,291686400
1488,291920640
1489,292154880
1490,292389120
1491,292623360
1492,292857600
1493,293091840
1494,293326080
1495,293560320
1496,293794560
1497,294028800
1498,294263040
1499,294497280
1500,294731520
1501,294965760
1502,295200000
1503,295434240
1504,295668480
1505,295902720
1506,296136960
1507,296371200
1508,296605440
1509,296839680
1510,297073920
1511,297308160
1512,297542400
1513,297776640
1514,298010880
1515,298245120
1516,298479360
1517,298713600
1518,298947840
1519,299182080
1520,299416320
1521,299650560
1522,299884800
1523,300119040
1524,300353280
1525,300587520
1526,300821760
1527,301056000
1528,301290240
1529,301524480
1530,301758720
1531,301992960
1532,302227200
1533,302461440
1534,302695680
1535,302929920
1536,303164160
1537,303398400
1538,303632640
1539,303866880
1540,304101120
1541,304335360
1542,304569600
1543,304807680
1544,305045760
1545,305283840
1546,305521920
1547,305760000
1548,305998080
1549,306236160
1550,306474240
1551,306712320
1552,306950400
1553,307188480
1554,307426560
1555,307664640
1556,307902720
1557,308140800
1558,308378880
1559,308616960
1560,308855040
1561,309093120
1562,309331200
1563,309569280
1564,309807360
1565,310045440
1566,310283520
1567,310521600
1568,310759680
1569,310997760
1570,311235840
1571,311473920
1572,311712000
1573,311950080
1574,312188160
1575,312426240
1576,312664320
1577,312902400
1578,313140480
1579,313378560
1580,313616640
1581,313854720
1582,314092800
1583,314330880
1584,314568960
1585,314807040
1586,315045120
1587,315283200
1588,315521280
1589,315759360
1590,315997440
1591,316235520
1592,316473600
1593,316711680
1594,316949760
1595,317187840
1596,317425920
1597,317664000
1598,317902080
1599,318140160
1600,318378240
1601,318616320
1602,318854400
1603,319092480
1604,319330560
1605,319568640
1606,319806720
1607,320044800
1608,320282880
1609,320520960
1610,320759040
1611,320997120
1612,321235200
1613,321473280
1614,321715200
1615,321957120
1616,322199040
1617,322440960
1618,322682880
1619,322924800
1620,323166720
1621,323408640
1622,323650560
1623,323892480
1624,324134400
1625,324376320
1626,324618240
1627,324860160
1628,325102080
1629,325344000
1630,325585920
1631,325827840
1632,326069760
1633,326311680
1634,326553600
1635,326795520
1636,327037440
1637,327279360
1638,327521280
1639,327763200
1640,328005120
1641,328247040
1642,328488960
1643,328730880
1644,328972800
1645,329214720
1646,329456640
1647,329698560
1648,329940480
1649,330182400
1650,330424320
1651,330666240
1652,330908160
1653,331150080
1654,331392000
1655,331633920
1656,331875840
1657,332117760
1658,332359680
1659,332601600
1660,332843520
1661,333085440
1662,333327360
1663,333569280
1664,333811200
1665,334053120
1666,334295040
1667,334536960
1668,334778880
1669,335020800
1670,335262720
1671,335504640
1672,335746560
1673,335988480
1674,336230400
1675,336472320
1676,336714240
1677,336956160
1678,337198080
1679,337440000
1680,337681920
1681,337923840
1682,338165760
1683,338407680
1684,338649600
1685,338891520
1686,339133440
1687,339375360
1688,339617280
1689,339859200
1690,340101120
1691,340343040
1692,340584960
1693,340826880
1694,341068800
1695,341310720
1696,341552640
1697,341798400
1698,342044160
1699,342289920
1700,342535680
1701,342781440
1702,343027200
1703,343272960
1704,343518720
1705,343764480
1706,344010240
1707,344256000
1708,344501760
1709,344747520
1710,344993280
1711,345239040
1712,345484800
1713,345730560
1714,345976320
1715,346222080
1716,346467840
1717,346713600
1718,346959360
1719,347205120
1720,347450880
1721,347696640
1722,347942400
1723,348188160
1724,348433920
1725,348679680
1726,348925440
1727,349171200
1728,349416960
1729,349662720
1730,349908480
1731,350154240
1732,350400000
1733,350645760
1734,350891520
1735,351137280
1736,351383040
1737,351628800
1738,351874560
1739,352120320
1740,352366080
1741,352611840
1742,352857600
1743,353103360
1744,353349120
1745,353594880
1746,353840640
1747,354086400
1748,354332160
1749,354577920
1750,354823680
1751,355069440
1752,355315200
1753,355560960
1754,355806720
1755,356052480
1756,356298240
1757,356544000
1758,356789760
1759,357035520
1760,357281280
1761,357527040
1762,357772800
1763,358018560
1764,358264320
1765,358510080
1766,358755840
1767,359001600
1768,359247360
1769,359493120
1770,359738880
1771,359984640
1772,360230400
1773,360476160
1774,360721920
1775,360967680
1776,361213440
1777,361459200
1778,361704960
1779,361950720
1780,362196480
1781,362442240
1782,362688000
1783,362933760
1784,363179520
1785,363429120
1786,363678720
1787,363928320
1788,364177920
1789,364427520
1790,364677120
1791,364926720
1792,365176320
1793,365425920
1794,365675520
1795,365925120
1796,366174720
1797,366424320
1798,366673920
1799,366923520
1800,367173120
1801,367422720
1802,367672320
1803,367921920
1804,368171520
1805,368421120
1806,368670720
1807,368920320
1808,369169920
1809,369419520
1810,369669120
1811,369918720
1812,370168320
1813,370417920
1814,370667520
1815,370917120
1816,371166720
1817,371416320
1818,371665920
1819,371915520
1820,372165120
1821,372414720
1822,372664320
1823,372913920
1824,373163520
1825,373413120
1826,373662720
1827,373912320
1828,374161920
1829,374411520
1830,374661120
1831,374910720
1832,375160320
1833,375409920
1834,375659520
1835,375909120
1836,376158720
1837,376408320
1838,376657920
1839,376907520
1840,377157120
1841,377406720
1842,377656320
1843,377905920
1844,378155520
1845,378405120
1846,378654720
1847,378904320
1848,379153920
1849,379403520
1850,379653120
1851,379902720
1852,380152320
1853,380401920
1854,380655360
1855,380908800
1856,381162240
1857,381415680
1858,381669120
1859,381922560
1860,382176000
1861,382429440
1862,382682880
1863,382936320
1864,383189760
1865,383443200
1866,383696640
1867,383950080
1868,384203520
1869,384456960
1870,384710400
1871,384963840
1872,385217280
1873,385470720
1874,385724160
1875,385977600
1876,386231040
1877,386484480
1878,386737920
1879,386991360
1880,387244800
1881,387498240
1882,387751680
1883,388005120
1884,388258560
1885,388512000
1886,388765440
1887,389018880
1888,389272320
1889,389525760
1890,389779200
1891,390032640
1892,390286080
1893,390539520
1894,390792960
1895,391046400
1896,391299840
1897,391553280
1898,391806720
1899,392060160
1900,392313600
1901,392567040
1902,392820480
1903,393073920
1904,393327360
1905,393580800
1906,393834240
1907,394087680
1908,394341120
1909,394594560
1910,394848000
1911,395101440
1912,395354880
1913,395608320
1914,395861760
1915,396115200
1916,396368640
1917,396622080
1918,396875520
1919,397128960
1920,397382400
1921,397635840
1922,397889280
1923,398142720
1924,398396160
1925,398649600
1926,398903040
1927,399160320
1928,399417600
1929,399674880
1930,399932160
1931,400189440
1932,400446720
1933,400704000
1934,400961280
1935,401218560
1936,401475840
1937,401733120
1938,401990400
1939,402247680
1940,402504960
1941,402762240
1942,403019520
1943,403276800
1944,403534080
1945,403791360
1946,404048640
1947,404305920
1948,404563200
1949,404820480
1950,405077760
1951,405335040
1952,405592320
1953,405849600
1954,406106880
1955,406364160
1956,406621440
1957,406878720
1958,407136000
1959,407393280
1960,407650560
1961,407907840
1962,408165120
1963,408422400
1964,408679680
1965,408936960
1966,409194240
1967,409451520
1968,409708800
1969,409966080
1970,410223360
1971,410480640
1972,410737920
1973,410995200
1974,411252480
1975,411509760
1976,411767040
1977,412024320
1978,412281600
1979,412538880
1980,412796160
1981,413053440
1982,413310720
1983,413568000
1984,413825280
1985,414082560
1986,414339840
1987,414597120
1988,414854400
1989,415111680
1990,415368960
1991,415626240
1992,415883520
1993,416140800
1994,416398080
1995,416655360
1996,416912640
1997,417169920
1998,417427200
1999,417684480
2000,417941760
2001,418199040
2002,418456320
2003,418713600
2004,418970880
2005,419228160
2006,419485440
2007,419742720
2008,420000000
2009,420257280
2010,420514560
2011,420771840
2012,421029120
2013,421286400
2014,421543680
2015,421800960
2016,422058240
2017,422315520
2018,422572800
2019,422830080
2020,423087360
2021,423344640
2022,423601920
2023,423859200
2024,424116480
2025,424373760
2026,424631040
2027,424888320
2028,425149440
2029,425410560
2030,425671680
2031,425932800
2032,426193920
2033,426455040
2034,426716160
2035,426977280
2036,427238400
2037,427499520
2038,427760640
2039,428021760
2040,428282880
2041,428544000
2042,428805120
2043,429066240
2044,429327360
2045,429588480
2046,429849600
2047,430110720
2048,430371840
2049,430632960
2050,430894080
2051,431155200
2052,431416320
2053,431677440
2054,431938560
2055,432199680
2056,432460800
2057,432721920
2058,432983040
2059,433244160
2060,433505280
2061,433766400
2062,434027520
2063,434288640
2064,434549760
2065,434810880
2066,435072000
2067,435333120
2068,435594240
2069,435855360
2070,436116480
2071,436377600
2072,436638720
2073,436899840
2074,437160960
2075,437422080
2076,437683200
2077,437944320
2078,438205440
2079,438466560
2080,438727680
2081,438988800
2082,439249920
2083,439511040
2084,439772160
2085,440033280
2086,440294400
2087,440555520
2088,440816640
2089,441077760
2090,441338880
2091,441600000
2092,441861120
2093,442122240
2094,442383360
2095,442644480
2096,442905600
2097,443166720
2098,443427840
2099,443688960
2100,443950080
2101,444211200
2102,444472320
2103,444733440
2104,444994560
2105,445255680
2106,445516800
2107,445777920
2108,446039040
2109,446300160
2110,446561280
2111,446822400
2112,447083520
2113,447344640
2114,447605760
2115,447866880
2116,448128000
2117,448392960
2118,448657920
2119,448922880
2120,449187840
2121,449452800
2122,449717760
2123,449982720
2124,450247680
2125,450512640
2126,450777600
2127,451042560
2128,451307520
2129,451572480
2130,451837440
2131,452102400
2132,452367360
2133,452632320
2134,452897280
