keyword,clientSearchTime,serverTime,resultLength
F44259#F5412,204.708µs,122.042µs,1
F7068#F42746,243.917µs,315.167µs,0
F19648#F32169,125.209µs,188.542µs,0
F37316#F21450,505.625µs,617.375µs,1
F25539#F43731,113.291µs,111.125µs,0
F27596#F19321,646.708µs,676.875µs,5
F55944#F1469,118.5µs,193.458µs,0
F37855#F26123,195.5µs,115.959µs,0
F33510#F55169,161.875µs,147.25µs,0
F56765#F51311,119.666µs,219.042µs,0
F18481#F20972,2.381792ms,828.417µs,2
F2225#F4497,2.97075ms,2.330959ms,7
F22166#F29299,546.916µs,789.584µs,1
F45657#F21256,346.5µs,395µs,0
F35882#F56948,153.041µs,113.583µs,0
F58917#F22008,130.999µs,210.208µs,1
F3131#F33855,220.583µs,215.375µs,0
F22401#F7149,627.708µs,869.834µs,0
F39295#F48414,491.875µs,515.209µs,2
F8000#F4389,1.680458ms,2.759208ms,6
F27230#F11968,120.624µs,119.666µs,0
F53896#F12441,135.833µs,143.208µs,0
F13101#F8505,527.542µs,661.292µs,3
F29430#F3380,280.708µs,259.5µs,0
F7136#F32113,273.125µs,331.958µs,1
F24679#F23623,654.583µs,812.667µs,3
F29403#F19538,616.083µs,533.084µs,0
F53883#F11584,124.584µs,151.916µs,1
F38786#F12244,769.042µs,537.958µs,0
F35204#F3845,149.666µs,693.667µs,0
F36848#F32428,967.042µs,349.083µs,0
F62442#F58824,128.041µs,133.167µs,1
F14037#F385,1.562834ms,19.774583ms,7
F52157#F27735,252µs,258.417µs,0
F36521#F52726,180.041µs,112.583µs,0
F38924#F11755,483.042µs,566.292µs,1
F45156#F27067,667.375µs,3.5105ms,0
F55768#F10062,387µs,241.042µs,0
F14059#F12426,816.25µs,668.042µs,2
F18140#F3610,2.133042ms,1.78975ms,4
F24092#F58542,160.749µs,166.583µs,1
F41595#F51631,159.374µs,135.458µs,0
F51750#F32114,257.792µs,291.583µs,1
F62719#F19531,141.167µs,117.417µs,1
F29070#F24740,370.959µs,675.583µs,0
F19477#F17789,3.042416ms,1.1595ms,7
F32349#F45237,539µs,301.084µs,0
F39505#F47419,633.042µs,327.417µs,1
F41443#F34542,176.043µs,135.958µs,1
F20182#F4115,987.084µs,865.709µs,4
F42492#F5057,374µs,407µs,2
F11991#F25440,441.957µs,491.084µs,0
F13149#F42,1.86975ms,2.53675ms,7
F60955#F5334,139.709µs,195µs,0
F52135#F1308,218.167µs,128.708µs,0
F54734#F38570,236.583µs,316µs,0
F6888#F61583,114.791µs,116.208µs,0
F41914#F43557,304.834µs,365.25µs,1
F62102#F5802,173.084µs,166.125µs,0
F44498#F56446,336.584µs,344.709µs,1
F6513#F35771,111.5µs,187.292µs,0
F56013#F16352,307.875µs,564.5µs,0
F15603#F53743,291.167µs,186.042µs,0
F22196#F5440,2.670583ms,1.413375ms,3
F44262#F61235,128µs,217.958µs,0
F14659#F50180,535µs,499.584µs,1
F31884#F39703,495µs,1.65075ms,1
F32968#F30373,94.666µs,180.625µs,0
F7689#F51739,163.709µs,137.333µs,0
F33008#F5225,486.916µs,454.25µs,4
F13570#F33783,128.333µs,142.625µs,1
F6855#F53024,1.795333ms,431.042µs,0
F45264#F5573,170.084µs,135.5µs,1
F6143#F18917,772.25µs,836µs,1
F28695#F42084,256.125µs,254.042µs,0
F12419#F14599,1.075417ms,976.5µs,4
F42673#F13243,526.959µs,492.75µs,3
F34420#F19846,158.292µs,253.75µs,0
F60028#F46654,180.208µs,133.333µs,0
F13449#F19997,1.358334ms,929.958µs,3
F27199#F28095,362µs,351.917µs,0
F30396#F53413,366.874µs,167.625µs,0
F17653#F39318,263.25µs,195.041µs,1
F60945#F4190,138.541µs,277.291µs,0
F2392#F55029,285.791µs,131.958µs,1
F36929#F58779,133.625µs,124.875µs,1
F38040#F4457,466.583µs,495.292µs,0
F17565#F18565,1.880459ms,1.944208ms,3
F36656#F21121,505.125µs,488.083µs,1
F42351#F29659,463.291µs,465.208µs,1
F28693#F822,1.585376ms,2.190708ms,3
F61313#F857,126.958µs,121.583µs,0
F51639#F59185,127µs,165.875µs,0
F26415#F25499,151.001µs,164.958µs,0
F32024#F23127,151.417µs,237.042µs,0
F53233#F48371,370.541µs,179.5µs,0
F9731#F46449,605.832µs,710.375µs,3
F47734#F13490,695.5µs,542.834µs,0
F23597#F49510,721.5µs,1.128959ms,1
F15515#F55333,181.668µs,128.417µs,0
F31394#F52877,160.833µs,123.167µs,0
F13868#F23285,793.667µs,806.792µs,2
F53139#F28023,134.625µs,147.834µs,0
F13037#F22349,843.834µs,787.041µs,3
F58771#F9837,129.792µs,177.542µs,0
F54374#F61299,145.708µs,127.584µs,1
F46695#F15963,454.833µs,476.5µs,0
F23015#F55793,134.375µs,237.667µs,0
F60658#F19535,277.917µs,153.917µs,1
F8353#F28870,381.875µs,639.833µs,0
F59716#F4635,174.25µs,158.916µs,0
F743#F24061,164.417µs,135.75µs,0
F18988#F8827,858.625µs,799.083µs,1
F33694#F23606,270.082µs,242.5µs,0
F1492#F30390,898.874µs,677.083µs,3
F23375#F60079,153.459µs,408.333µs,0
F33609#F44681,321.084µs,307.584µs,0
F40654#F1807,464.791µs,538.583µs,1
F58967#F34591,154.542µs,150.792µs,0
F7172#F30062,474.874µs,360.75µs,0
F30756#F19861,275.209µs,199.083µs,1
F20698#F6591,4.216791ms,944.208µs,3
F46448#F13243,477.458µs,575.75µs,1
F57828#F49990,125.958µs,121.75µs,0
F10576#F61592,135.083µs,153.542µs,0
F116#F13899,1.346126ms,2.723916ms,5
F12147#F23348,1.602125ms,1.69025ms,1
F56667#F23164,417.75µs,424.708µs,0
F42710#F20940,528.292µs,360.459µs,0
F45762#F5849,366.375µs,431.167µs,0
F438#F21685,939.417µs,852.167µs,0
F23753#F5383,1.155ms,1.549583ms,3
F20146#F63333,141µs,166.959µs,0
F55236#F61120,133.292µs,277.208µs,0
F22834#F31852,975.708µs,468.125µs,1
F607#F57839,154.208µs,215µs,0
F31432#F12533,1.134084ms,1.1205ms,3
F28771#F57568,259.125µs,248.667µs,0
F37868#F53126,291.375µs,231.458µs,0
F19065#F60203,151.833µs,275.667µs,0
F62843#F60727,200.542µs,212.458µs,0
F62534#F24292,192.876µs,154.833µs,0
F36860#F3908,889.584µs,969.416µs,4
F27600#F32260,242.209µs,247.25µs,0
F50194#F43647,310.292µs,300.542µs,2
F40005#F44510,359.626µs,437.542µs,1
F31939#F15240,259.291µs,740.584µs,1
F43763#F38684,646.542µs,498.333µs,1
F25210#F48491,271.167µs,256.25µs,0
F31437#F41645,1.480041ms,1.366708ms,4
F51540#F2679,517.834µs,440.667µs,0
F46777#F1333,525.417µs,559.25µs,0
F41717#F41168,1.105958ms,445.167µs,0
F12363#F59080,155.417µs,158.333µs,0
F31936#F4621,134.042µs,223.708µs,0
F39483#F10367,265.334µs,269.25µs,0
F47981#F23288,384.75µs,556.333µs,1
F9169#F38774,785.25µs,1.440458ms,3
F12407#F18259,135.916µs,175.583µs,1
F50065#F61281,125.417µs,141.75µs,0
F58394#F61516,136.375µs,159.875µs,0
F16728#F49006,398.458µs,343.792µs,1
F22023#F35263,405.957µs,392.709µs,2
F6244#F16656,1.46675ms,2.361166ms,1
F55670#F11755,300.207µs,299.833µs,1
F42134#F54439,287.167µs,308.708µs,2
F60416#F28156,156.25µs,77.75µs,0
F34994#F7256,348.043µs,663.916µs,1
F55895#F9398,205.334µs,192µs,0
F8659#F11615,861.209µs,1.463958ms,6
F16507#F9227,1.638417ms,2.193125ms,2
F30986#F22341,1.273917ms,3.011583ms,4
F53856#F6153,195.417µs,172.75µs,0
F41714#F34711,353.292µs,337.291µs,0
F52587#F22837,483.291µs,882.5µs,0
F49349#F32818,115.166µs,110.958µs,0
F9995#F51065,413.459µs,218.833µs,0
F30482#F28072,897.792µs,1.609042ms,3
F61160#F4465,116.958µs,112.209µs,0
F54772#F42883,142.584µs,128.209µs,0
F44221#F501,564.708µs,651.667µs,1
F25678#F35522,175.499µs,234.875µs,0
F39766#F25747,371µs,499.417µs,0
F42788#F12414,235.666µs,257.167µs,1
F15870#F49806,248.625µs,209.709µs,0
F24826#F5036,1.281417ms,1.538ms,3
F57752#F10005,262.5µs,150.375µs,0
F41559#F11004,512.543µs,542.166µs,1
F13423#F23477,1.680625ms,1.62725ms,2
F6380#F12217,1.140875ms,1.145916ms,3
F3600#F31731,233.292µs,272.125µs,1
F4392#F51278,457.666µs,485µs,0
F27499#F62790,122.667µs,173.584µs,0
F48109#F54929,928.167µs,209.583µs,1
F21875#F54742,398.166µs,630.625µs,0
F30176#F37375,632.333µs,641µs,5
F48321#F20610,582.5µs,835.5µs,3
F32322#F53812,129.75µs,111.25µs,0
F25280#F4611,547.667µs,499.75µs,1
F44735#F3914,237.333µs,217.041µs,1
F53558#F51296,117.542µs,263.25µs,0
F63285#F44094,259.166µs,163.208µs,0
F34771#F25084,450.291µs,225.958µs,0
F51780#F3513,112.374µs,148.625µs,1
F63052#F13318,133.707µs,220.291µs,0
F951#F1496,2.29175ms,981.458µs,1
F32152#F40748,276.416µs,565.792µs,0
F21649#F18377,1.159167ms,645.917µs,1
F25081#F44199,561.459µs,749.25µs,1
F43017#F29127,386.708µs,444.583µs,0
F30038#F48976,756.209µs,416.75µs,0
F9730#F14759,983.834µs,800.833µs,0
F27075#F26233,884.291µs,1.30825ms,1
F16860#F32317,464.667µs,464.209µs,1
F25380#F24847,779.917µs,1.271334ms,3
F49292#F59383,202.542µs,390.667µs,0
F15279#F58097,258.125µs,222.958µs,2
F59484#F49084,144.209µs,528.041µs,0
F9738#F5732,1.182874ms,1.056042ms,3
F21317#F32454,160.041µs,126.417µs,0
F24630#F28429,388.834µs,384.75µs,1
F29744#F13722,582.791µs,584.208µs,0
F52570#F27150,116.833µs,115.459µs,0
F58065#F749,122.999µs,112.375µs,0
F30085#F43809,114.084µs,128.125µs,0
F34171#F63269,112.459µs,117µs,0
F60144#F31001,116.374µs,124.709µs,0
F55755#F32668,133.167µs,114.5µs,0
F29456#F53296,113.917µs,223.75µs,0
F28591#F54336,143.083µs,134.875µs,0
F628#F11980,1.830208ms,2.240625ms,5
F47262#F42066,325.625µs,482.583µs,0
F2391#F30923,121.417µs,131.542µs,0
F53833#F17854,161.083µs,143µs,0
F42150#F6278,481.876µs,674.167µs,0
F58279#F60640,129.167µs,121.333µs,0
F39639#F1185,160.416µs,121.625µs,0
F7520#F59892,121.042µs,113.875µs,0
F6318#F21952,1.029959ms,1.460833ms,3
F5032#F34945,333.625µs,177.709µs,1
F9141#F17760,1.242667ms,1.293084ms,3
F18183#F23548,738.625µs,794.5µs,2
F9752#F28788,993.75µs,1.367167ms,1
F12910#F45130,872µs,682µs,1
F6066#F8279,1.611625ms,934.959µs,0
F42#F43700,514.291µs,1.199625ms,1
F47314#F22964,1.170333ms,491.458µs,2
F40325#F30791,235.584µs,371.625µs,0
F48571#F40459,1.106166ms,576.25µs,1
F56999#F45385,141.708µs,319.542µs,0
F19929#F36946,3.149876ms,1.092584ms,0
F18395#F60970,229.709µs,380.625µs,0
F56823#F39461,222.417µs,243.416µs,0
F5230#F54112,191.417µs,290.042µs,0
F24663#F63593,126.417µs,191.333µs,0
F58669#F19386,291.667µs,220.958µs,0
F6271#F25018,1.948458ms,1.195625ms,3
F9895#F39482,575µs,612.875µs,1
F31454#F3051,121.292µs,199.167µs,0
F44421#F29122,703.958µs,510.334µs,1
F50955#F13041,252.917µs,263.125µs,0
F35032#F60257,113.125µs,167.5µs,0
F12308#F8899,1.284ms,1.211791ms,4
F60538#F48592,115.167µs,194.667µs,0
F18267#F7664,154µs,134.792µs,0
F45611#F56058,340.875µs,428.375µs,2
F52614#F53647,925.75µs,585.25µs,1
F51063#F11918,424.208µs,255.791µs,0
F21326#F44725,116.333µs,111.458µs,0
F29871#F12162,888.458µs,1.844917ms,3
F14125#F26610,172.876µs,129.875µs,0
F55675#F26263,173.583µs,151.125µs,0
F29809#F17672,677.916µs,1.364042ms,1
F13138#F37146,763.542µs,492.958µs,3
F50928#F21989,348.459µs,379.042µs,1
F50599#F27586,378.416µs,488.292µs,2
F20295#F37484,898.958µs,831.75µs,0
F25379#F44639,118.958µs,113.959µs,0
F15948#F13549,1.883167ms,3.330583ms,3
F44349#F27962,234.375µs,109.666µs,0
F60461#F44539,282.291µs,346.584µs,0
F26846#F6704,132.5µs,115.125µs,0
F30531#F20878,122.416µs,120.458µs,0
F1344#F36866,119.875µs,220.333µs,0
F9781#F25960,936.916µs,985.375µs,2
F10978#F15787,2.619125ms,1.309459ms,3
F8781#F47950,130.625µs,188.25µs,0
F46588#F12866,240.25µs,262.583µs,1
F32759#F19953,112.833µs,117.583µs,0
F9335#F23145,1.130542ms,1.025542ms,3
F11949#F22771,1.55575ms,5.376542ms,4
F40917#F49821,428.167µs,461.25µs,2
F57734#F50812,167.708µs,327.209µs,0
F26900#F21407,1.699625ms,794.208µs,0
F5197#F11015,2.254543ms,4.899917ms,7
F63091#F53679,122.417µs,176.125µs,0
F16134#F39138,498.167µs,449.333µs,4
F62764#F61572,146.5µs,216.584µs,0
F10207#F43244,288.541µs,360.25µs,0
F2320#F51586,257.041µs,137.917µs,0
F10592#F16973,1.112876ms,1.908833ms,4
F25901#F30344,257.583µs,221.625µs,0
F54887#F17770,117.792µs,116.292µs,0
F34363#F63249,124.208µs,140.083µs,0
F23892#F44292,624.709µs,467.833µs,0
F47695#F58840,151.083µs,130.25µs,0
F63053#F33739,133.792µs,123.208µs,0
F1841#F62122,118.958µs,180.208µs,0
F32432#F38239,414.417µs,1.170125ms,1
F59071#F18053,117.875µs,130.708µs,0
F11506#F14765,1.748208ms,2.204791ms,2
F1279#F28007,4.046833ms,924.208µs,1
F9513#F14048,3.479625ms,2.871417ms,5
F57339#F40627,133.542µs,121.667µs,0
F59739#F62896,139.751µs,132.958µs,0
F25043#F55368,112.125µs,254.958µs,0
F868#F4446,4.144708ms,3.982042ms,1
F20543#F145,201.333µs,196.5µs,0
F35134#F30474,119.917µs,112.834µs,0
F40299#F2483,629.625µs,400.792µs,2
F42948#F14342,619.75µs,510.792µs,1
F3232#F20536,520.833µs,922µs,0
F39224#F55706,133.042µs,140.125µs,0
F31497#F26892,119.875µs,127.375µs,0
F18136#F26506,962.583µs,835.583µs,3
F50242#F18875,144.959µs,231.958µs,0
F26020#F36791,757.959µs,606.625µs,1
F26788#F49055,235.916µs,527.459µs,1
F55434#F49976,148.416µs,382.083µs,0
F26410#F22669,313.624µs,240.5µs,0
F60692#F58699,116.459µs,249.875µs,0
F43642#F3472,1.563625ms,763.291µs,3
F38696#F54899,181.376µs,193.416µs,0
F25535#F43163,117.333µs,115.334µs,0
F5231#F6493,378.209µs,569.875µs,0
F6017#F55377,312.167µs,287.959µs,0
F17994#F40496,424.375µs,587.792µs,2
F25198#F54630,237.916µs,290.125µs,0
F7330#F43540,420.791µs,411.583µs,1
F8678#F10209,586.959µs,707.833µs,2
F48931#F39222,493.749µs,746.333µs,2
F4884#F59384,114.708µs,126.5µs,0
F60381#F49909,138.958µs,171.541µs,0
F26652#F6824,4.833166ms,961.667µs,0
F42208#F47469,265.916µs,640.709µs,0
F26585#F17667,251.917µs,126.459µs,0
F21198#F40581,157.875µs,147.167µs,0
F54399#F7166,137.625µs,127.375µs,0
F3618#F19148,881.458µs,2.143958ms,3
F22667#F51221,575.959µs,393.333µs,0
F13618#F51749,295.583µs,393.333µs,1
F56350#F2384,312.833µs,392.666µs,1
F36840#F43370,478.75µs,611.625µs,0
F48627#F53798,418.416µs,1.433792ms,0
F13387#F18528,4.683792ms,969.667µs,3
F10633#F10310,1.331292ms,1.277292ms,2
F5859#F52698,560.625µs,448.167µs,2
F21275#F50724,306.999µs,315.208µs,0
F10947#F20971,1.065126ms,1.938375ms,4
F8318#F28369,1.286167ms,640.084µs,1
F9063#F11708,984.166µs,842.083µs,2
F57016#F61823,464.084µs,1.994958ms,0
F6735#F23541,1.152958ms,825.916µs,1
F3313#F16968,360.5µs,457.666µs,0
F50909#F44616,239.042µs,274.959µs,1
F8160#F5416,1.990542ms,1.659291ms,2
F42556#F170,797.375µs,1.015333ms,1
F37890#F19314,851.292µs,442.958µs,1
F10106#F51675,260.959µs,153.5µs,0
F39605#F16711,154.583µs,153.833µs,0
F54827#F39820,286.833µs,246.209µs,2
F14546#F39531,683.917µs,798.167µs,1
F48431#F30282,321.084µs,378.75µs,0
F59500#F24562,158.042µs,212.125µs,0
F25174#F29116,974.167µs,889.959µs,4
F747#F15421,1.177001ms,1.119584ms,2
F33503#F28052,218.375µs,126.25µs,0
F35377#F39679,125.333µs,207.625µs,0
F2396#F40999,474.958µs,488.542µs,1
F51737#F62849,138.417µs,230.625µs,0
F16484#F35505,401.042µs,375.167µs,0
F48311#F30194,1.59875ms,574.834µs,1
F8556#F34618,386.167µs,411.667µs,0
F49772#F1347,719.166µs,337.291µs,3
F59115#F32536,135.209µs,149.25µs,0
F58275#F33702,133.792µs,136.667µs,0
F20008#F21504,1.244334ms,1.17625ms,1
F44520#F61908,153.333µs,195.709µs,0
F42311#F24735,159.001µs,302.875µs,0
F30549#F44143,342.625µs,261.333µs,0
F45428#F56899,182.75µs,129.042µs,0
F51759#F26608,355.083µs,915.542µs,1
F63075#F42623,149.709µs,151.667µs,0
F10192#F49343,589.25µs,242.917µs,0
F49291#F43479,358.458µs,296.75µs,0
F60430#F52751,168.917µs,190.458µs,0
F30854#F53343,127.542µs,125.292µs,0
F6880#F23173,2.798458ms,1.316917ms,2
F41317#F37535,235.042µs,165.667µs,0
F55370#F46108,182.709µs,158.417µs,0
F58409#F15636,178.042µs,245.875µs,0
F58980#F54029,150.667µs,150.667µs,0
F36324#F58219,757.708µs,603.416µs,1
F29760#F11173,141.626µs,123.5µs,0
F50130#F54949,146.041µs,141.084µs,0
F12406#F23957,2.382542ms,2.756167ms,5
F347#F42480,2.277292ms,2.009334ms,0
F378#F39062,1.099958ms,829.25µs,1
F41960#F16942,318.5µs,254.834µs,1
F46060#F32188,127.833µs,208.208µs,0
F61005#F33504,248.958µs,585.209µs,0
F3571#F62884,409.875µs,189µs,0
F22101#F15089,234.209µs,123.5µs,0
F52777#F56393,126.709µs,153.917µs,0
F44112#F60997,161.084µs,140.5µs,0
F59556#F22699,126.625µs,125.334µs,0
F58210#F10918,315.833µs,263.542µs,0
F26449#F29777,175.208µs,158.917µs,0
F17295#F46902,240.375µs,268.958µs,0
F48672#F6653,261µs,357.375µs,0
F30844#F20763,489.333µs,1.534833ms,1
F54405#F7782,677.043µs,201.834µs,0
F29450#F56177,154.708µs,166.458µs,0
F50717#F32091,360.916µs,300.834µs,1
F21865#F34136,284.333µs,471.666µs,1
F22127#F19508,946.208µs,851.125µs,1
F21915#F23684,1.497708ms,947.25µs,4
F47913#F44756,707.792µs,732.917µs,1
F11189#F48692,728.626µs,1.66975ms,1
F50683#F19791,289.584µs,327.166µs,0
F10728#F23830,900µs,1.150042ms,1
F37548#F46845,238.25µs,182.833µs,0
F17387#F5293,438.876µs,917.292µs,1
F34165#F22551,1.777291ms,785.25µs,1
F54353#F59896,133.876µs,129.333µs,1
F57897#F20329,130.999µs,224.167µs,0
F3990#F12089,1.094833ms,862.958µs,2
F21043#F48339,529.875µs,437.417µs,0
F28927#F40996,288.375µs,434.5µs,0
F21573#F10596,912.334µs,1.070291ms,2
F59564#F22806,282.25µs,128.334µs,0
F42041#F38037,301.042µs,237.958µs,0
F5927#F9399,3.504292ms,2.261375ms,6
F15043#F34714,535.374µs,348.667µs,0
F23231#F15516,1.5025ms,1.626458ms,6
F30866#F35350,147.167µs,142.459µs,0
F36097#F1200,154.292µs,121.125µs,0
F42690#F38535,391.125µs,669.625µs,0
F42838#F7650,763.916µs,249.792µs,0
F57305#F28461,155.791µs,198.042µs,0
F2586#F57966,183.167µs,145.292µs,0
F18323#F26560,153.542µs,114.834µs,0
F61131#F28177,171.334µs,142.542µs,0
F4833#F7893,2.225626ms,3.137417ms,7
F51724#F27897,403.999µs,174.584µs,0
F32905#F50579,135.208µs,164.5µs,0
F31289#F11821,154.333µs,237.333µs,1
F44111#F31494,373.958µs,400.333µs,1
F23155#F56250,225.708µs,211.542µs,0
F19533#F40679,606.125µs,885.375µs,1
F63601#F58117,146.458µs,140.084µs,0
F34844#F24231,256.041µs,265.667µs,0
F13226#F60904,171.709µs,113.083µs,0
F36924#F18723,387.583µs,1.033542ms,1
F33318#F43634,112.167µs,110.875µs,0
F11526#F671,2.464ms,1.48925ms,3
F47242#F38892,275.875µs,138.25µs,1
F59499#F15718,121.75µs,113.584µs,0
F1473#F48173,308µs,238.541µs,0
F11296#F15575,922.458µs,756.5µs,1
F27324#F8106,907.958µs,1.512417ms,0
F49558#F6841,346.792µs,376.083µs,0
F56277#F43388,138.083µs,149.667µs,0
F21534#F61225,144.458µs,112.708µs,0
F2452#F20291,862.125µs,834.166µs,1
F4562#F25421,744.459µs,568.541µs,0
F20700#F45316,172.917µs,140.125µs,1
F21852#F4945,1.725583ms,1.6735ms,4
F23793#F24406,641.375µs,437.167µs,0
F31199#F42720,243.875µs,188.375µs,1
F44247#F6499,449.458µs,811.5µs,2
F33979#F52020,2.854208ms,139.042µs,0
F31383#F48168,401.333µs,434.583µs,2
F1493#F27220,127µs,134.5µs,0
F32550#F41775,623.667µs,539.5µs,3
F2452#F21413,841.625µs,865.833µs,0
F40389#F42431,390.125µs,443.667µs,1
F9850#F56356,244.833µs,264.417µs,0
F40341#F17486,1.012458ms,1.149916ms,5
F7621#F19704,1.128125ms,1.069916ms,3
F40233#F59574,148.959µs,239.958µs,1
F37415#F44897,163.043µs,259.333µs,0
F42802#F7129,328.917µs,249.292µs,0
F37494#F61159,126.084µs,138.75µs,0
F29745#F31122,296.583µs,288.083µs,0
F4721#F45812,693.792µs,770.375µs,1
F61978#F42880,1.078083ms,127.125µs,0
F46084#F49949,393.542µs,455.291µs,0
F44579#F43591,622.542µs,607.417µs,1
F13293#F3004,1.416375ms,2.374709ms,4
F3936#F54444,760.333µs,453.791µs,0
F17949#F37764,717.958µs,900.875µs,1
F58694#F9398,168.917µs,196.083µs,0
F54425#F52115,163.333µs,380.167µs,0
F45992#F16989,256.417µs,126.5µs,0
F38613#F32176,249.583µs,271.208µs,0
F53190#F23193,297.166µs,798.084µs,1
F12246#F15928,4.911583ms,2.0455ms,2
F57142#F56893,181.875µs,188.375µs,0
F41349#F16102,905.417µs,946.083µs,0
F44861#F17949,508.833µs,555.875µs,1
F59879#F26297,139.042µs,210.083µs,0
F22235#F30880,401.249µs,566.917µs,1
F38322#F32024,157.917µs,183µs,0
F2181#F16303,1.02825ms,1.7985ms,2
F43478#F7518,990.5µs,976.542µs,2
F29964#F55213,541.667µs,282.416µs,1
F61560#F7464,145.25µs,232.208µs,0
F11256#F37567,497.75µs,429.208µs,1
F43994#F18964,306.958µs,487.042µs,1
F44854#F32319,302.209µs,127.333µs,0
F28878#F23256,1.520625ms,1.234958ms,3
F16869#F21316,773.083µs,840.5µs,0
F25770#F5244,1.068334ms,1.119542ms,4
F32796#F33320,118.875µs,331.333µs,0
F35727#F23683,288.917µs,164µs,0
F47102#F40913,367.084µs,414.25µs,2
F32371#F28838,262.666µs,364.917µs,2
F35869#F49845,130.292µs,120.875µs,2
F37525#F32633,116.709µs,121.459µs,0
F59818#F23786,120.167µs,219.834µs,0
F32628#F27303,231.708µs,138.791µs,0
F33102#F29069,128.333µs,113.125µs,0
F43245#F10087,332.959µs,507.875µs,1
F20846#F57541,118.749µs,231.792µs,0
F63035#F62782,223.125µs,198.833µs,0
F23628#F430,416.208µs,447.75µs,0
F24679#F4627,800.417µs,905.375µs,1
F11039#F58170,132.667µs,253µs,0
F3506#F59149,236.542µs,223.209µs,0
F51503#F54821,275.083µs,307µs,0
F25525#F10834,296.208µs,121.958µs,0
F18915#F58903,125.125µs,325.416µs,1
F18006#F11349,1.120166ms,1.066459ms,0
F19620#F34640,119.417µs,234.625µs,0
F4944#F13981,2.070625ms,1.618042ms,1
F11021#F53872,114.459µs,223.834µs,0
F13089#F30531,245.333µs,227.5µs,0
F42127#F56843,241.917µs,143.083µs,0
F12103#F652,1.648042ms,2.664084ms,2
F41669#F54452,258.834µs,225µs,1
F18826#F20823,836.084µs,1.751666ms,1
F49625#F60156,144.375µs,115.709µs,0
F27597#F8110,820.375µs,843.25µs,1
F30823#F55760,127.666µs,152.042µs,0
F33040#F54079,148.542µs,119.875µs,0
F15543#F19806,1.32925ms,4.59025ms,4
F61711#F4830,142.542µs,156.459µs,0
F12864#F27913,226µs,401.625µs,0
F4385#F31925,444.041µs,635.666µs,1
F40102#F33224,131.791µs,193.625µs,0
F18556#F24044,2.054666ms,1.747459ms,2
F44502#F45150,372.167µs,309.75µs,1
F40474#F14337,474.083µs,466.834µs,0
F36957#F10604,385.751µs,483.667µs,2
F12611#F45803,201.125µs,220.167µs,0
F34493#F37374,621.167µs,985.75µs,2
F47268#F30796,395.249µs,818.625µs,1
F49106#F2956,653.584µs,310.75µs,0
F39960#F13532,1.001417ms,724.541µs,3
F16539#F52280,167.001µs,184.5µs,0
F36335#F54164,153µs,219.792µs,0
F11364#F5408,1.781542ms,2.465583ms,2
F19440#F16622,541.376µs,543.917µs,1
F26847#F52141,154.25µs,203.375µs,0
F825#F24630,691.167µs,649.042µs,1
F16153#F48015,230.416µs,323.416µs,0
F21764#F8581,2.626583ms,1.277ms,4
F18906#F16486,876.583µs,844.125µs,4
F6930#F46318,239.459µs,271µs,0
F52616#F47348,406.417µs,455.959µs,4
F31100#F49978,326.167µs,318.708µs,0
F45870#F31886,244.458µs,187.5µs,1
F29538#F4227,775.668µs,1.127042ms,1
F23043#F62227,235.917µs,175.375µs,0
F2831#F35104,183.208µs,149.416µs,0
F24850#F25403,147.833µs,205.125µs,0
F18230#F1634,1.959375ms,1.438ms,4
F3823#F5075,659.792µs,965.75µs,1
F24030#F8718,1.602167ms,1.670958ms,3
F39312#F38556,575.209µs,5.090333ms,2
F988#F50801,3.681792ms,386.25µs,0
F11355#F52247,281.542µs,283.042µs,1
F4853#F12464,1.010333ms,1.2765ms,1
F29067#F34430,636.542µs,1.413791ms,2
F58913#F22535,126.334µs,219.875µs,0
F29648#F60692,231.667µs,112.833µs,0
F11721#F47936,695.375µs,425.916µs,0
F32514#F34261,153.25µs,149.375µs,1
F37596#F59166,179.458µs,155.916µs,0
F49042#F35182,282.792µs,391.875µs,1
F10206#F17804,3.117749ms,1.735334ms,1
F54690#F33692,247.625µs,133µs,1
F8694#F51372,719.5µs,242.583µs,0
F12323#F22286,381.917µs,614.041µs,1
F666#F60882,127.542µs,126.75µs,0
F62860#F3384,125.917µs,223.666µs,0
F62455#F58914,142.5µs,243.208µs,0
F12362#F16743,2.411459ms,1.216042ms,2
F62334#F17182,123.251µs,243.542µs,0
F53461#F51294,273.874µs,275.291µs,1
F43466#F3601,171.876µs,209.708µs,0
F30989#F12179,134.207µs,247.958µs,0
F4603#F31561,301.001µs,317.5µs,0
F6613#F55750,232.208µs,125.958µs,0
F57575#F11531,181.625µs,228.208µs,0
F11710#F45232,374.75µs,323.584µs,0
F50088#F59370,141.75µs,138.792µs,0
F40681#F53075,203.124µs,187.459µs,0
F6010#F33815,134.666µs,129.75µs,1
F46878#F37987,607.083µs,508.042µs,1
F35200#F59456,132.958µs,125.875µs,0
F28983#F51265,408.417µs,422.25µs,0
F6864#F43453,355µs,412.875µs,2
F24127#F54549,125.875µs,136.125µs,0
F6112#F57442,152.042µs,258.167µs,0
F37054#F36069,259.833µs,246.625µs,0
F28791#F31513,278.917µs,242.167µs,0
F41143#F8304,443.833µs,418.375µs,0
F22899#F3855,1.217417ms,1.055667ms,4
F19547#F8073,683.75µs,671.5µs,2
