keyword,clientSearchTime,serverTime,resultLength
F58334#F20886,860.883µs,973.156903ms,1
F20995#F15842,5.992707ms,993.297204ms,7
F18475#F6198,2.441796ms,1.202997936s,22
F15094#F55880,822.679µs,728.024685ms,3
F23706#F42584,2.17892ms,1.227285031s,15
F30071#F34966,1.141023ms,845.316328ms,1
F54331#F40972,1.022706ms,703.263906ms,3
F10840#F8752,2.086613ms,1.296227818s,23
F12568#F51734,1.450239ms,656.935716ms,6
F10018#F26401,716.822µs,949.172558ms,0
F12649#F35481,660.069µs,1.010536594s,1
F55802#F28931,1.332798ms,667.451723ms,4
F4047#F16250,2.585549ms,1.264439509s,46
F51335#F41361,288.522µs,761.656505ms,0
F4880#F35276,1.124883ms,670.474904ms,3
F34261#F58468,979.46µs,750.144566ms,2
F3128#F5440,3.076913ms,1.21003523s,39
F10377#F23071,3.174872ms,1.242895488s,20
F54391#F35041,741.085µs,1.070535456s,0
F19434#F21304,2.807641ms,1.212007478s,17
F33646#F32782,2.003369ms,733.612018ms,3
F34436#F22743,1.439475ms,702.003637ms,3
F1412#F48854,1.553108ms,1.055285882s,10
F60671#F54667,714.659µs,1.273872653s,1
F36267#F40679,2.199641ms,1.030986967s,6
F55264#F40162,1.513308ms,680.551619ms,3
F13238#F52465,1.388189ms,883.255099ms,9
F4452#F30319,1.213103ms,711.43285ms,4
F22112#F39118,1.476653ms,958.793037ms,9
F50460#F61918,950.054µs,752.916915ms,1
F12967#F27785,808.154µs,972.600522ms,0
F25988#F29954,1.295238ms,688.809934ms,3
F30357#F17888,730.075µs,800.413805ms,2
F36293#F24094,2.066661ms,1.002045313s,7
F7733#F62988,725.241µs,1.067422423s,1
F42449#F49664,1.14225ms,719.21577ms,3
F12260#F10913,2.925604ms,1.205383281s,29
F40229#F19838,884.962µs,746.876557ms,2
F58696#F48344,774.849µs,974.165665ms,1
F49351#F46814,975.075µs,770.867988ms,1
F28454#F32004,1.371093ms,675.474284ms,4
F35272#F57141,853.948µs,790.053078ms,0
F6739#F25500,706.362µs,1.022066285s,1
F9971#F52759,1.347546ms,884.017695ms,5
F38767#F41869,840.738µs,830.146175ms,0
F19855#F11148,1.723058ms,833.743283ms,12
F42947#F12106,2.022887ms,1.066659648s,17
F44797#F52483,1.365377ms,677.507939ms,5
F56489#F23056,826.699µs,770.804317ms,1
F8995#F32847,695.906µs,921.512663ms,0
F17668#F54175,1.263872ms,651.91074ms,1
F26998#F9433,1.835149ms,1.104570381s,19
F55726#F48800,971.839µs,706.853429ms,0
F51957#F7907,1.075711ms,773.282902ms,2
F3110#F1255,3.376548ms,1.180587411s,40
F50263#F9522,1.573515ms,864.752766ms,8
F15696#F35863,718.103µs,1.05299996s,1
F37511#F50232,1.367398ms,677.496065ms,4
F49792#F26084,722.92µs,1.297442815s,0
F17987#F1513,3.184234ms,1.208892673s,33
F49593#F45978,1.426107ms,786.138871ms,6
F14404#F706,1.938736ms,1.049802521s,7
F59600#F21043,718.68µs,969.226491ms,0
F45727#F60990,670.178µs,941.252624ms,0
F49425#F52121,1.286395ms,673.540516ms,3
F52796#F25748,1.417788ms,786.161992ms,8
F29802#F27351,3.031386ms,1.169739417s,14
F35716#F53699,716.117µs,1.028508367s,0
F38465#F28672,1.76862ms,799.763002ms,6
F19213#F3296,3.346402ms,1.207918521s,41
F9842#F8279,2.358213ms,938.918604ms,13
F25357#F52301,1.228805ms,795.748447ms,4
F46605#F812,1.854012ms,1.181932377s,14
F27760#F15708,2.614337ms,1.201234399s,16
F7721#F51578,980.411µs,881.002615ms,3
F62776#F48559,662.939µs,1.060318066s,1
F10953#F7772,4.77103ms,1.821219212s,45
F27134#F31372,720.68µs,1.008879888s,0
F52997#F51571,658.65µs,1.040551847s,0
F36192#F24447,1.009861ms,818.065567ms,1
F42561#F62130,669.012µs,1.104806578s,1
F19126#F44318,672.642µs,1.024233361s,0
F45108#F5752,1.532299ms,849.471272ms,7
F59544#F33579,845.153µs,760.291601ms,1
F51056#F60025,731.195µs,1.068866948s,0
F21356#F15856,1.80453ms,966.852929ms,11
F16519#F39108,1.362706ms,677.763192ms,6
F17209#F8272,3.721361ms,840.414678ms,7
F42073#F40949,1.830512ms,922.065327ms,7
F34074#F48709,944.596µs,754.110001ms,1
F15826#F19989,2.361776ms,1.197617778s,8
F55052#F40562,1.1564ms,709.773837ms,2
F42983#F53695,1.045612ms,750.6703ms,1
F62114#F47236,897.693µs,746.366179ms,0
F4081#F29440,2.725159ms,1.196704322s,11
F8936#F51566,1.716573ms,985.900609ms,11
F32535#F31362,722.033µs,900.855684ms,1
F10722#F63582,667.9µs,979.185943ms,1
F4752#F8906,3.791571ms,1.202942497s,45
F12492#F8613,2.043828ms,1.249266344s,27
F35767#F2776,808.416µs,1.119367311s,1
F32596#F26449,1.969717ms,903.039855ms,11
F19029#F41089,2.27127ms,1.06635877s,11
F32186#F46259,1.573499ms,821.941546ms,4
F59529#F6367,929.696µs,750.508615ms,2
F53164#F10436,1.616565ms,714.900508ms,9
F46155#F47764,806.669µs,743.823951ms,1
F28431#F29729,1.003864ms,690.469787ms,3
F2412#F36456,1.183126ms,714.256965ms,4
F26058#F46654,994.821µs,710.466289ms,3
F43898#F56593,746.626µs,1.011561226s,1
F58282#F60987,937.065µs,764.972274ms,1
F2518#F49775,1.381815ms,672.300248ms,6
F38915#F25692,1.575766ms,987.49512ms,9
F13872#F3136,3.834035ms,1.175337596s,36
F48186#F14718,3.65416ms,889.011536ms,6
F57760#F45493,1.104954ms,676.666266ms,3
F6929#F14736,3.137424ms,1.21318893s,39
F49131#F50546,1.405094ms,669.474113ms,6
F62229#F1833,680.095µs,948.553202ms,1
F51944#F8506,1.099687ms,718.989734ms,3
F50329#F19072,2.034498ms,894.051365ms,11
F47896#F30554,1.671762ms,867.497227ms,4
F23261#F11233,3.080657ms,1.180284096s,24
F55645#F61084,922.898µs,955.412605ms,0
F16999#F35567,1.315526ms,692.630141ms,4
F53872#F57794,536.888µs,1.078354953s,1
F14472#F35457,1.600293ms,830.597243ms,5
F31761#F18444,721.706µs,1.059833387s,0
F29885#F41934,1.669524ms,661.547657ms,4
F42803#F41237,764.15µs,1.026979573s,0
F38245#F30888,2.239828ms,942.942685ms,9
F27915#F4797,2.299246ms,1.22420944s,22
F52623#F18665,716.325µs,1.051932072s,1
F14867#F15317,2.59006ms,1.176894941s,18
F56224#F4613,921.352µs,730.77967ms,5
F16401#F53229,1.163698ms,684.587628ms,6
F24417#F56304,730.21µs,1.036684837s,1
F16726#F11913,3.175772ms,1.212781056s,34
F14826#F54408,894.558µs,707.050966ms,3
F34662#F62103,976.773µs,736.631668ms,0
F44276#F23521,2.290802ms,986.989966ms,11
F11720#F15839,3.45748ms,1.181274738s,41
F46224#F58811,724.441µs,1.073343004s,0
F26003#F29485,1.185151ms,739.144422ms,2
F38068#F39333,2.048655ms,1.209071239s,13
F34166#F917,1.50626ms,837.262464ms,5
F24890#F39870,1.054821ms,715.145502ms,4
F42324#F27276,1.151007ms,974.078179ms,2
F1794#F22275,2.47665ms,1.198925858s,23
F8522#F17310,2.722801ms,1.704259774s,40
F12604#F53674,738.331µs,1.093493499s,0
F32642#F4311,1.777094ms,669.518646ms,7
F43771#F53694,734.732µs,695.342576ms,2
F42256#F47486,1.385297ms,662.489098ms,2
F9598#F13857,3.578721ms,1.312742282s,52
F58325#F61500,396.397µs,966.824286ms,0
F600#F48017,1.733105ms,659.860222ms,6
F16405#F44380,1.733876ms,937.569893ms,12
F37583#F21418,4.756688ms,957.140758ms,6
F19606#F30711,1.892052ms,809.155248ms,8
F26275#F18095,2.449763ms,1.231596524s,20
F32390#F19658,1.568028ms,1.113110206s,7
F62654#F14366,846.682µs,781.851117ms,2
F25629#F58089,1.071753ms,757.496311ms,1
F38306#F62137,781.858µs,835.32114ms,0
F6333#F21480,3.88115ms,1.213450708s,45
F52363#F5026,1.464428ms,851.348082ms,7
F20437#F55253,949.866µs,792.338022ms,1
F15966#F316,3.41661ms,1.210991189s,37
F39735#F26789,1.692447ms,867.307628ms,4
F174#F33431,717.312µs,1.02980823s,1
F5356#F41623,2.167624ms,1.023593s,13
F49422#F11028,2.617992ms,1.191564601s,18
F42736#F748,1.565308ms,977.305674ms,5
F33277#F61432,837.892µs,809.719637ms,1
F19079#F56413,1.093258ms,678.689125ms,3
F7950#F45825,1.683335ms,875.031733ms,8
F9559#F6589,2.659353ms,1.215293052s,29
F51880#F683,3.811528ms,746.537335ms,1
F15201#F48149,1.584153ms,825.028726ms,8
F7425#F25446,2.47375ms,1.203434541s,22
F12245#F43958,1.18341ms,736.887574ms,4
F46954#F31382,747.052µs,991.453006ms,1
F61763#F55963,662.977µs,1.025749142s,0
F1549#F5118,2.98843ms,1.197765828s,16
F19746#F39705,1.955165ms,1.224564634s,22
F45347#F56295,901.057µs,685.750818ms,3
F5756#F22837,1.768241ms,795.045388ms,9
F32886#F42436,707.192µs,1.116133367s,1
F36695#F31341,2.407231ms,1.057954472s,8
F8976#F18773,3.541893ms,1.203397578s,31
F54860#F12086,1.517704ms,681.497082ms,4
F30023#F11366,2.30059ms,1.182067375s,25
F2107#F52687,875.854µs,669.629844ms,4
F12959#F35173,659.032µs,930.859964ms,1
F42898#F22899,2.249921ms,1.04567992s,10
F54136#F34408,1.259597ms,699.287545ms,4
F29689#F34236,1.191504ms,645.741617ms,4
F35481#F21652,741.057µs,960.08067ms,1
F15854#F32962,723.882µs,1.005034954s,1
F21881#F18464,1.872719ms,990.973495ms,10
F23946#F13418,873.617µs,724.461905ms,2
F12401#F41758,1.561404ms,910.68785ms,6
F27290#F26321,1.936266ms,1.043291123s,12
F48344#F53259,1.45634ms,656.956731ms,4
F47449#F19952,1.033287ms,713.770012ms,4
F15281#F23520,2.480234ms,1.215595839s,18
F825#F37751,2.109281ms,1.201741596s,20
F19594#F59562,733.82µs,1.140772115s,0
F9467#F24957,2.648092ms,1.105525474s,15
F21224#F41616,1.447154ms,714.322739ms,4
F32486#F52467,293.624µs,746.11468ms,0
F50061#F37922,1.56674ms,656.609219ms,3
F21296#F4570,1.679644ms,1.169222414s,15
F39293#F45932,1.369745ms,668.999474ms,5
F21343#F50549,1.678187ms,972.929112ms,11
F15307#F37530,2.130357ms,1.150595961s,14
F21322#F44919,719.469µs,970.679996ms,1
F21649#F26140,2.029302ms,1.021940583s,13
F54282#F43138,731.903µs,1.031216901s,0
F30978#F22573,2.849414ms,1.196380808s,11
F41345#F35213,1.02103ms,687.962298ms,0
F4518#F27187,1.291611ms,674.755575ms,5
F46939#F24190,1.11574ms,665.690941ms,3
F55515#F401,1.563699ms,967.709855ms,10
F60341#F8647,714.213µs,1.009657537s,1
F35009#F42653,1.056717ms,703.545176ms,1
F8357#F19973,2.08777ms,1.094626518s,13
F50509#F28033,928.148µs,749.14099ms,1
F20620#F3107,2.249316ms,1.1933225s,5
F42672#F34295,1.402351ms,891.243177ms,4
F59842#F15582,841.617µs,807.499213ms,1
F42618#F41423,1.31984ms,676.678425ms,1
F62363#F61262,659.358µs,1.048098187s,1
F26802#F19273,2.210135ms,1.023306985s,13
F284#F34560,1.633732ms,644.925141ms,9
F23176#F18105,2.075558ms,1.2501487s,22
F1541#F46726,1.224416ms,670.030002ms,5
F42637#F42864,1.462648ms,673.156973ms,6
F59335#F20654,727.146µs,1.102056526s,1
F49609#F4561,1.7726ms,690.367019ms,6
F35020#F43868,1.076083ms,671.562479ms,2
F27505#F45392,732.521µs,1.112119268s,0
F39677#F10081,2.392808ms,1.203246715s,12
F62211#F18781,1.386127ms,1.079332475s,0
F61296#F58798,658.757µs,985.709368ms,0
F24892#F3763,662.489µs,1.122689778s,1
F34846#F30766,1.598904ms,762.693958ms,2
F28331#F24074,1.68813ms,657.987083ms,6
F3407#F51076,732.279µs,827.77709ms,2
F29518#F46180,677.607µs,1.097811593s,0
F32981#F23879,1.791187ms,877.7238ms,5
F6050#F5689,2.990926ms,1.252615216s,32
F45486#F14077,1.487726ms,851.348677ms,10
F1423#F23811,2.546259ms,1.200449068s,16
F1206#F22140,1.119546ms,659.689298ms,9
F9823#F31299,1.616067ms,1.17395974s,17
F62382#F5676,713.973µs,1.037333385s,1
F21566#F43817,1.060869ms,712.470229ms,3
F55802#F53275,1.239529ms,666.741921ms,4
F13776#F56005,1.047245ms,678.267721ms,3
F25521#F46982,941.788µs,721.406652ms,1
F8408#F40945,2.694915ms,1.15669153s,21
F33832#F21853,723.747µs,1.022453115s,1
F37987#F52336,1.025001ms,699.813319ms,1
F58260#F56632,1.13363ms,832.925577ms,3
F38254#F62643,659.025µs,1.047808682s,1
F17367#F36920,1.145166ms,695.973525ms,2
F19706#F18566,2.895393ms,1.212333991s,28
F6405#F9848,2.945136ms,1.311533144s,44
F37439#F20089,722.812µs,1.036470638s,1
F62482#F19455,688.506µs,972.394384ms,0
F6448#F10257,3.744738ms,1.202085392s,37
F36649#F52348,1.054517ms,672.919298ms,3
F35654#F56030,746.451µs,940.618209ms,1
F11172#F62594,697.504µs,914.20782ms,0
F24001#F23554,2.148463ms,912.203854ms,11
F48787#F59157,645.417µs,979.178789ms,1
F33336#F40849,874.614µs,720.535976ms,0
F30650#F39566,2.16356ms,1.026028603s,8
F25895#F6164,2.169346ms,1.205639458s,23
F48344#F40583,1.782471ms,1.17599609s,10
F52948#F9303,935.279µs,783.410271ms,1
F36004#F53170,662.717µs,1.144114283s,0
F10581#F38348,1.597592ms,834.504726ms,7
F23095#F62478,657.599µs,1.027795682s,1
F8557#F22783,2.284916ms,1.181548706s,16
F1604#F14164,2.475291ms,1.177653437s,26
F35009#F2186,950.296µs,744.560127ms,2
F50073#F46257,713.038µs,1.030814581s,0
F33132#F10110,536.871µs,945.047958ms,1
F13683#F38550,837.754µs,801.299078ms,3
F10254#F56599,1.069688ms,805.592601ms,3
F29576#F8974,764.66µs,1.021553788s,1
F57390#F22393,717.465µs,1.004512526s,0
F56257#F41835,1.196313ms,683.070317ms,3
F19742#F57901,771.2µs,1.007216446s,1
F54570#F51377,1.172211ms,717.611493ms,2
F12405#F835,1.750546ms,1.096296819s,19
F20587#F51984,921.797µs,810.486801ms,2
F57360#F16227,895.537µs,767.802686ms,2
F35099#F50637,760.053µs,769.6293ms,2
F60800#F45150,663.103µs,1.113122742s,0
F9364#F41069,1.583964ms,899.697716ms,6
F12230#F28952,2.229316ms,1.141225611s,18
F49256#F24806,1.756867ms,829.310409ms,5
F30780#F315,717.316µs,1.085802772s,1
F43533#F43789,1.331714ms,701.241978ms,2
F41654#F43624,1.355474ms,1.162527525s,6
F1952#F56056,1.357968ms,689.731019ms,5
F17050#F22596,1.778662ms,1.195495143s,16
F39183#F24220,1.532162ms,1.132429121s,18
F31723#F30016,1.470448ms,909.332135ms,5
F6396#F28120,2.3389ms,1.107368875s,12
F15856#F13638,4.049213ms,1.852384562s,55
F43037#F11628,1.877159ms,1.017453776s,8
F16072#F46936,1.090423ms,856.810735ms,4
F31699#F42966,837.594µs,812.943932ms,1
F45467#F52893,1.166643ms,738.68927ms,3
F16035#F52148,1.187611ms,688.888985ms,4
F24365#F6757,2.04229ms,1.180226184s,36
F62145#F22011,799.032µs,1.073293578s,0
F50720#F12458,971.906µs,735.917741ms,2
F12748#F34585,1.109215ms,740.313622ms,3
F20109#F42778,1.504021ms,829.733132ms,8
F44400#F40681,1.24547ms,686.121011ms,6
F18428#F31369,1.399445ms,1.060975312s,10
F9832#F7711,2.929713ms,1.186937408s,33
F12561#F6164,2.809952ms,1.239345827s,29
F50381#F48155,668.739µs,799.071799ms,3
F42166#F38055,1.900429ms,1.080473687s,8
F44125#F14257,1.929869ms,1.147291509s,15
F48989#F58757,726.114µs,994.417979ms,1
F32248#F40240,1.58263ms,1.005068937s,5
F7866#F33981,1.311063ms,645.249923ms,6
F13734#F41189,1.271196ms,1.062651429s,11
F24581#F28211,2.91348ms,1.202477677s,25
F12464#F56002,954.646µs,740.709584ms,4
F38078#F32871,353.112µs,1.049644457s,1
F57861#F29250,1.147745ms,699.028259ms,2
F59813#F40389,730.303µs,1.027032329s,1
F11244#F39389,1.585453ms,864.804764ms,4
F35976#F52633,721.412µs,1.126536137s,1
F24765#F5043,3.82826ms,1.31639833s,25
F57116#F35795,719.138µs,1.079655843s,0
F49419#F56427,1.640863ms,657.966124ms,4
F49345#F29131,851.468µs,642.688117ms,4
F40589#F57828,718.407µs,1.130083777s,1
F53574#F52326,660.33µs,1.05970655s,1
F46605#F49302,1.972452ms,939.218191ms,5
F45758#F15167,1.316788ms,657.700281ms,7
F5533#F7250,2.267526ms,1.192040952s,30
F31024#F5098,1.919373ms,974.729488ms,10
F9445#F25873,726.907µs,1.039032966s,1
F62621#F8017,651.73µs,957.181275ms,1
F4691#F29473,651.013µs,1.001573669s,1
F42020#F9769,1.204809ms,679.098435ms,6
F48476#F13190,1.362081ms,940.946799ms,12
F31547#F61759,716.57µs,1.077312307s,1
F6755#F175,3.128719ms,1.221674625s,22
F1203#F50149,743.106µs,695.682147ms,4
F61352#F33687,907.295µs,712.869121ms,0
F5886#F8362,2.240643ms,1.17146482s,16
F243#F59399,718.497µs,1.022686139s,1
F46620#F30192,734.617µs,1.137191464s,1
F8548#F11960,3.561307ms,1.1908276s,35
F14567#F50960,1.484342ms,663.98352ms,8
F49465#F17212,272.743µs,760.534605ms,2
F4961#F32636,279.295µs,981.658267ms,1
F19243#F59806,702.387µs,1.008233352s,0
F20973#F56939,839.749µs,810.311486ms,2
F59732#F41167,1.090984ms,844.586342ms,0
F49560#F59810,3.283908ms,1.007411303s,0
F37080#F55440,1.045238ms,721.979553ms,2
F57677#F63338,718.465µs,1.222496636s,0
F30787#F50286,1.353692ms,649.962973ms,5
F29374#F42311,874.672µs,729.266169ms,2
F13814#F15296,2.891418ms,1.205207149s,30
F46307#F40691,1.431251ms,668.053742ms,4
F4082#F32626,1.490917ms,753.085955ms,7
F1722#F60697,715.375µs,955.378168ms,0
F30849#F10251,1.626906ms,893.217604ms,8
F11649#F55524,461.867µs,712.938924ms,4
F20488#F45986,1.372217ms,678.867325ms,6
F62767#F11272,808.428µs,1.079335533s,1
F55242#F56693,1.026804ms,1.014232286s,1
F32260#F46124,1.154867ms,704.928211ms,1
F9606#F9678,2.443573ms,1.198090526s,22
F39730#F26193,1.246069ms,728.67836ms,7
F42361#F52164,1.421469ms,827.639491ms,8
F27255#F60973,857.091µs,794.660332ms,1
F32542#F22295,1.634747ms,746.625626ms,7
F24403#F30252,1.525282ms,1.195011698s,15
F25033#F4856,1.515592ms,1.067624974s,10
F13399#F38813,1.975074ms,1.037984659s,10
F20449#F20255,3.391014ms,1.227993136s,33
F44208#F15120,1.530182ms,859.764733ms,9
F41278#F11429,1.564473ms,992.239609ms,9
F9605#F55313,1.405192ms,664.005543ms,4
F30920#F31370,783.299µs,923.481454ms,0
F31650#F35103,1.585989ms,695.087956ms,1
F22552#F54734,969.935µs,723.091774ms,2
F13085#F36053,908.146µs,839.073664ms,0
F19536#F24280,1.367285ms,863.860514ms,8
F40508#F5622,1.642211ms,824.878156ms,9
F21367#F20874,2.373648ms,1.153777823s,12
F32991#F62535,750.525µs,1.017332028s,0
F39763#F59537,721.732µs,1.055671848s,1
F3721#F9947,8.513094ms,1.217377802s,44
F26317#F36718,3.554673ms,1.216386421s,18
F60478#F62603,715.737µs,948.610168ms,0
F7815#F59710,655.433µs,953.634956ms,1
F58650#F549,570.31µs,741.987961ms,1
F13765#F56840,664.421µs,998.700166ms,1
F11722#F26255,921.453µs,936.186335ms,13
F42346#F15036,2.131499ms,1.161480033s,14
F42861#F39882,1.72012ms,975.658391ms,10
F36052#F2716,704.105µs,1.085842684s,1
F11057#F48696,713.141µs,983.833412ms,0
F41994#F18639,2.535123ms,1.080311584s,9
F3655#F52998,1.050809ms,751.949551ms,3
F35807#F60343,728.508µs,1.094401466s,1
F11770#F31333,667.155µs,1.014615608s,1
F61984#F58365,724.131µs,1.141105806s,0
F12379#F54914,1.197953ms,721.454882ms,3
F396#F57039,1.070952ms,692.360049ms,3
F7316#F60102,666.477µs,1.030501738s,1
F44766#F45656,1.361795ms,681.112104ms,2
F45427#F52504,701.897µs,669.486585ms,1
F15837#F21398,2.620618ms,1.228254488s,27
F41251#F24838,1.579975ms,995.313789ms,6
F813#F54901,731.243µs,1.200943313s,1
F6211#F21121,1.968589ms,1.096110957s,17
F47043#F18438,1.535804ms,870.886375ms,9
F14704#F32878,883.522µs,781.636334ms,2
F47326#F2071,948.538µs,711.582375ms,4
F7900#F28991,1.283131ms,645.814516ms,7
F42507#F9209,1.020809ms,829.556817ms,4
F37689#F20369,950.446µs,872.416605ms,2
F16028#F36289,721.332µs,1.088182085s,0
F11798#F57990,672.207µs,1.232867698s,1
F33190#F7801,887.961µs,758.902965ms,1
F4395#F5002,3.402596ms,1.203261115s,34
F56328#F7569,363.607µs,1.178295159s,1
F60604#F27621,954.588µs,721.943404ms,3
F27000#F7540,789.182µs,802.177908ms,1
F6567#F36420,1.791052ms,991.783437ms,14
F53940#F25864,1.018947ms,733.953877ms,2
F52363#F51474,1.202969ms,657.456685ms,4
F36624#F10963,1.698085ms,1.124760241s,9
F54910#F11161,1.483653ms,710.685654ms,5
F62190#F46208,2.705962ms,752.011659ms,0
F46655#F31879,2.154565ms,1.177847601s,8
F3630#F33388,723.977µs,1.07344988s,1
F30972#F12627,3.504381ms,1.21303592s,22
F19679#F58863,951.321µs,770.577264ms,2
F31088#F49453,1.542492ms,828.975738ms,4
F20342#F62726,705.139µs,1.001225537s,1
F26367#F47967,832.176µs,712.286224ms,2
F10590#F26560,762.505µs,1.001901938s,1
F42750#F41436,1.715296ms,961.164976ms,9
F45411#F19915,1.138712ms,681.023727ms,3
F19028#F35083,473.443µs,855.924248ms,2
F17076#F9227,2.859229ms,1.208229157s,14
F3808#F62861,732.081µs,1.04348588s,0
F54548#F25383,439.214µs,691.634309ms,2
F5622#F23051,1.597572ms,1.160343227s,13
F20406#F33505,644.119µs,964.274353ms,0
F34560#F11495,1.708834ms,699.192219ms,8
F1962#F29083,1.36987ms,1.172285532s,24
F19064#F5374,3.144307ms,1.186301949s,33
F13678#F10727,4.59013ms,1.295139728s,41
F44919#F18206,732.186µs,993.016914ms,1
F33473#F27653,951.942µs,753.103538ms,0
F43702#F53501,1.276233ms,680.415905ms,2
F10846#F10336,2.35377ms,1.204572236s,20
F4272#F48760,949.993µs,728.8319ms,4
F34885#F41616,1.227714ms,869.2325ms,4
F29582#F18240,2.211769ms,1.042698567s,17
F29635#F30954,655.878µs,1.040407851s,1
F35020#F273,1.475812ms,671.494698ms,5
F13817#F59168,734.264µs,1.169687041s,0
F6897#F55403,1.783385ms,839.233526ms,7
F41807#F21972,747.177µs,1.030998818s,0
F20163#F25632,2.480331ms,1.087863711s,16
F36023#F40146,707.339µs,1.137041696s,0
F28915#F47289,1.048154ms,677.206293ms,3
F22731#F8295,1.773476ms,1.012345479s,9
F50503#F39872,933.921µs,748.938473ms,1
F12751#F18428,2.193943ms,1.209543163s,12
F32161#F39822,714.065µs,1.086603644s,0
F290#F5572,2.46133ms,1.050413665s,19
F27383#F28826,737.546µs,1.113657329s,1
F2719#F61275,706.372µs,1.102756014s,1
F14579#F25892,2.576088ms,1.150200093s,17
F2894#F39825,1.986051ms,986.133268ms,12
F57893#F36762,1.129292ms,752.264019ms,1
F6182#F58699,1.117539ms,684.789081ms,4
F45772#F26150,665.1µs,729.797019ms,0
F60070#F45152,657.768µs,892.400369ms,0
F21296#F9937,2.512012ms,1.032578174s,15
F53094#F20088,1.151677ms,659.543314ms,7
F2921#F25288,2.25056ms,1.35104709s,27
F19940#F62683,716.605µs,1.058868275s,1
F46407#F24214,1.867246ms,893.972056ms,7
F6969#F56477,663.026µs,1.081320139s,1
F33226#F39625,2.186798ms,811.242372ms,6
F46045#F39853,1.186469ms,745.856701ms,1
F51549#F18034,828.352µs,808.62753ms,2
F44008#F7722,1.651524ms,821.114148ms,8
F15447#F8566,3.179316ms,1.215141307s,26
F3663#F14527,1.970154ms,1.203804846s,18
F13770#F40037,1.091372ms,665.896815ms,5
F36660#F32202,2.189023ms,1.176247599s,19
F2566#F31630,1.012601ms,863.224186ms,8
F36136#F8253,717.379µs,1.051656208s,1
F20463#F61540,698.443µs,1.035982525s,0
F48056#F38486,1.506698ms,670.080628ms,7
F44661#F61194,970.631µs,772.701184ms,1
F39763#F1871,2.211863ms,1.202382246s,17
F35647#F20838,765.328µs,1.025558493s,1
F43467#F5446,1.672256ms,954.334879ms,10
F2336#F16103,3.241636ms,1.19177663s,33
F39255#F58602,724.952µs,1.04589479s,1
F35278#F2836,1.077464ms,707.093334ms,3
F38076#F5748,1.367689ms,805.883216ms,6
F59162#F45795,769.847µs,1.171035197s,0
F37278#F39796,1.929539ms,812.979334ms,5
F22630#F33836,719.816µs,1.256227648s,1
F43754#F2399,1.205804ms,685.5353ms,6
F57206#F38319,1.01987ms,715.675941ms,1
F11420#F3398,3.826672ms,1.246769799s,45
F3157#F47956,464.218µs,736.949763ms,3
F36414#F28301,1.326735ms,653.5185ms,7
F22551#F23171,1.546756ms,1.153079315s,19
F50205#F758,1.01469ms,736.609593ms,3
F9935#F57753,1.008576ms,1.010446862s,0
F44981#F22566,1.044016ms,714.448106ms,1
F11501#F13069,3.700388ms,1.700339847s,51
F31421#F7416,1.962772ms,828.002205ms,8
F7918#F55593,734.15µs,1.075307825s,0
F54208#F43153,1.468722ms,727.541279ms,2
F21989#F4294,1.638042ms,800.411389ms,7
F42297#F40135,1.064017ms,697.461035ms,3
F19894#F25902,1.89082ms,1.174940588s,16
F37948#F48546,1.444144ms,905.559735ms,4
F35977#F58057,708.515µs,1.077406213s,0
F35400#F38957,889.753µs,768.101607ms,2
F35490#F2060,1.347846ms,921.496637ms,5
F27249#F47864,839.516µs,868.664338ms,2
F540#F44824,1.009665ms,753.598996ms,2
F59242#F47371,928.314µs,781.296025ms,2
F19863#F21892,3.85728ms,1.182350149s,42
F4862#F47798,1.397606ms,878.441475ms,7
F46831#F4819,1.548055ms,970.63795ms,10
F14214#F29659,1.411286ms,966.082094ms,8
F26419#F4001,2.050258ms,1.064107383s,16
F4641#F2754,3.988395ms,1.616092254s,43
F63279#F7755,758.933µs,1.004479036s,1
F24882#F4045,661.554µs,1.077389083s,1
F21514#F34486,905.855µs,786.210868ms,1
F46358#F26254,749.783µs,1.050086902s,1
F20389#F4397,2.751531ms,1.193545818s,14
F23604#F27444,1.713079ms,887.962271ms,7
F49575#F30953,1.179974ms,684.679588ms,1
F21054#F15263,1.877346ms,1.192175077s,14
F7088#F57074,1.999085ms,1.012407327s,0
F62806#F352,712.598µs,1.22727931s,1
F8476#F25078,3.033738ms,1.19866463s,26
F16536#F53125,1.086267ms,864.129255ms,6
F57106#F60853,721.871µs,1.001876787s,0
F42332#F58158,724.443µs,1.060452336s,0
F5253#F60768,1.263627ms,656.523916ms,5
F27531#F50816,1.354038ms,788.162237ms,4
F5267#F17330,2.493133ms,1.20365271s,19
F55382#F44174,1.055927ms,910.764005ms,4
F31684#F37773,724.856µs,1.165819377s,1
F48043#F41545,1.477853ms,803.81063ms,3
F33297#F58647,715.964µs,1.187917548s,0
F36713#F35392,1.589851ms,677.492879ms,4
F45326#F53103,1.222734ms,674.442449ms,3
F3225#F4001,2.688927ms,1.203657221s,47
F4329#F18173,3.360382ms,1.198853461s,34
F39166#F8348,1.36878ms,673.775546ms,6
F21210#F8413,2.820794ms,1.336418366s,39
F60289#F22976,721.925µs,1.038740403s,1
F15942#F38285,5.436594ms,1.188919572s,7
F10915#F19945,1.607856ms,839.314087ms,11
F51049#F58778,993.807µs,768.41824ms,1
F51363#F10440,964.547µs,708.313407ms,4
F51454#F60130,652.354µs,1.018307835s,0
