keyword,clientSearchTime,serverTime,resultLength
F53026#F29366#F27927#F52968#F44197#F49027,2.785616ms,1.083252656s,0
F4711#F29173#F63292#F25324#F13003#F27368,2.88835ms,799.904662ms,0
F7530#F52665#F1743#F54844#F55041#F32700,2.958797ms,786.091286ms,0
F57340#F42464#F30536#F5597#F16741#F27706,3.194818ms,704.760463ms,1
F2521#F43768#F46341#F46595#F34336#F42482,2.890288ms,700.84505ms,0
F29145#F40788#F25328#F23609#F40333#F14182,2.71775ms,922.493549ms,0
F44594#F43086#F5535#F1003#F49964#F2602,3.878052ms,676.062999ms,3
F52139#F19615#F32411#F10158#F20589#F26040,2.759334ms,1.069142037s,0
F44297#F35432#F25323#F11459#F57556#F41300,2.714431ms,1.089431895s,0
F58646#F14149#F29689#F33010#F27036#F22513,2.668778ms,954.03727ms,0
F44885#F3266#F30305#F2815#F53654#F61772,2.635578ms,1.015028273s,0
F43261#F48706#F47655#F3165#F15469#F34670,2.895884ms,757.489452ms,0
F1053#F32397#F62597#F57336#F7560#F62221,2.863166ms,729.876036ms,0
F35925#F45338#F48199#F43668#F18072#F61651,2.690957ms,1.076130587s,0
F62580#F45081#F38306#F55191#F12311#F13743,2.684217ms,992.094722ms,0
F44596#F52116#F45784#F11243#F24331#F15151,3.675285ms,664.832265ms,2
F54106#F33159#F34879#F16442#F17087#F6156,2.8301ms,1.046027794s,1
F51443#F33690#F3657#F61081#F33446#F49028,2.764928ms,1.153041649s,0
F57971#F8674#F25773#F8340#F19304#F27725,2.890216ms,771.793144ms,1
F32562#F14324#F53394#F56080#F57576#F18905,2.788784ms,1.10197549s,0
F59061#F37822#F23520#F60258#F49824#F60338,2.656124ms,1.032996158s,0
F40890#F33302#F27813#F36854#F44387#F47795,2.70494ms,1.094989706s,0
F28383#F50911#F61387#F315#F42895#F36193,3.128849ms,688.157984ms,0
F5034#F56735#F36942#F49363#F61618#F62077,2.803594ms,1.087911465s,1
F22803#F25820#F28676#F27210#F24692#F49712,2.772843ms,1.028660433s,0
F5086#F4134#F34750#F63231#F41113#F1562,3.000753ms,1.043153345s,1
F54705#F30312#F42898#F52843#F24239#F41815,2.719821ms,1.087741537s,0
F62263#F16674#F34739#F43510#F15871#F10707,2.665401ms,1.096760096s,0
F49591#F35983#F30707#F13704#F46294#F9019,2.788396ms,774.600537ms,0
F38830#F9938#F12534#F5127#F56360#F51673,2.751447ms,1.088783485s,0
F49233#F411#F3824#F9237#F58707#F56083,2.805736ms,1.12808854s,0
F54511#F57307#F34628#F3908#F52234#F3921,5.83381ms,771.058781ms,0
F39629#F33662#F17475#F33250#F61713#F59750,2.866778ms,1.099671072s,0
F33556#F18867#F9453#F38250#F282#F40364,2.972613ms,783.729027ms,0
F5207#F15518#F56248#F6686#F5066#F8531,2.806523ms,769.639664ms,2
F1766#F27054#F31536#F6053#F53689#F23985,2.910242ms,729.671513ms,0
F28918#F44169#F20391#F28206#F33890#F11052,4.702596ms,849.347475ms,4
F30410#F13508#F20301#F34106#F45317#F10328,2.69695ms,983.142721ms,0
F18416#F6846#F37401#F44689#F17676#F3368,3.366658ms,752.907407ms,0
F36384#F27769#F54932#F5799#F15905#F58831,2.699371ms,1.138119939s,0
F55840#F31164#F36663#F41617#F44110#F16480,2.879317ms,758.922139ms,0
F23202#F40731#F6816#F59264#F33355#F20990,2.656102ms,1.058485842s,1
F53601#F30654#F57502#F3529#F23164#F48062,3.146989ms,680.10302ms,0
F8724#F4801#F49517#F7908#F47663#F599,3.255196ms,740.496233ms,1
F11515#F59745#F2083#F14001#F20846#F55830,2.851151ms,1.020784311s,0
F2683#F9545#F31197#F5674#F21567#F33683,2.803365ms,907.000651ms,0
F46096#F6459#F31562#F60774#F59718#F7619,2.783905ms,970.376986ms,0
F16857#F7453#F49847#F9959#F44717#F26051,3.504229ms,672.166901ms,3
F29386#F46277#F55075#F3826#F2249#F16643,2.897016ms,697.028635ms,0
F17179#F55979#F17406#F20260#F41088#F3722,3.158011ms,683.033458ms,2
F48458#F27658#F38662#F56327#F11063#F30972,2.898524ms,914.777925ms,1
F57369#F47076#F38004#F51088#F44206#F30733,3.032863ms,1.024474147s,0
F9928#F54716#F21443#F15497#F39947#F27858,3.369594ms,663.06991ms,2
F50265#F62215#F51685#F1601#F51030#F40603,2.752429ms,940.707118ms,0
F48177#F38742#F16736#F7443#F5186#F33655,4.535794ms,853.818949ms,5
F58744#F310#F35342#F31446#F4241#F18036,2.741597ms,1.048002407s,0
F56462#F39410#F7547#F48744#F38201#F7434,2.648858ms,1.008760992s,0
F28274#F25711#F28676#F26631#F30294#F11015,3.656845ms,657.856236ms,0
F37335#F37853#F35731#F60757#F28627#F59152,2.967403ms,719.174703ms,0
F12777#F27295#F7743#F47915#F19229#F21829,3.962723ms,656.174551ms,3
F15987#F49461#F38363#F23275#F26574#F6451,2.80848ms,974.239412ms,0
F3388#F57748#F5323#F43917#F25626#F16207,2.692796ms,900.634659ms,0
F24294#F28737#F45693#F45921#F25072#F58940,2.903741ms,1.042080065s,0
F28183#F26600#F61684#F36132#F26598#F58895,2.677895ms,957.652905ms,0
F12521#F34039#F2753#F97#F14247#F50960,4.143032ms,652.017224ms,4
F24775#F10164#F43307#F18941#F37719#F6103,3.496513ms,775.246907ms,3
F11427#F18871#F23008#F25495#F6757#F1247,2.877792ms,748.35551ms,0
F19139#F14299#F46759#F27779#F2442#F13040,2.734523ms,927.864512ms,0
F23504#F35369#F14498#F48947#F6995#F62718,2.645349ms,961.233416ms,0
F32427#F47030#F16248#F7302#F48134#F21412,2.746239ms,934.579516ms,0
F44429#F8878#F33329#F39586#F6299#F21278,2.661181ms,948.790634ms,1
F22473#F30264#F1620#F38965#F16159#F21034,3.257116ms,686.979186ms,3
F63303#F60919#F40055#F19615#F54573#F28342,2.715739ms,976.05342ms,0
F23979#F25214#F54124#F24845#F15098#F55952,3.341186ms,669.154296ms,0
F51347#F49392#F47195#F38255#F44991#F30768,2.726452ms,875.022714ms,0
F1364#F35275#F58236#F18501#F39676#F21380,3.039654ms,748.463673ms,0
F54611#F23771#F26563#F10116#F10663#F22079,2.650635ms,884.696079ms,0
F57210#F22937#F44566#F34838#F58638#F7702,2.772838ms,954.194304ms,0
F7548#F61546#F15474#F17865#F3415#F29311,2.811125ms,932.693551ms,0
F11587#F33500#F4127#F55090#F31197#F41960,3.12725ms,772.405391ms,0
F36135#F44818#F52317#F13610#F49954#F2915,2.925527ms,888.077181ms,0
F4289#F22784#F16291#F61408#F57825#F14203,2.838626ms,956.684085ms,0
F29705#F51259#F58174#F27332#F36586#F55371,2.870131ms,931.937995ms,0
F1970#F20801#F49599#F19654#F56352#F6124,2.871107ms,931.205199ms,0
F49128#F50244#F14105#F22631#F50544#F31036,4.001264ms,666.857159ms,2
F40622#F15313#F3436#F18462#F18031#F996,4.144236ms,1.009281348s,6
F29993#F18664#F27546#F61087#F39386#F50612,3.102923ms,682.72036ms,0
F5192#F62164#F45170#F58011#F6465#F12682,2.700191ms,992.841885ms,0
F44486#F56682#F22605#F31484#F52142#F13182,2.644902ms,952.96181ms,0
F6243#F23208#F19686#F4860#F19634#F45659,5.20843ms,987.102054ms,8
F16850#F11794#F1293#F47870#F48410#F31040,4.080095ms,985.322018ms,0
F62622#F39737#F12325#F24569#F2378#F30089,2.746068ms,921.168931ms,0
F52074#F10513#F31759#F13989#F2361#F14088,2.998262ms,751.686552ms,0
F9525#F34013#F46953#F33976#F33797#F24093,2.749503ms,891.925057ms,0
F56552#F20877#F39450#F51254#F52544#F24623,3.507819ms,668.469547ms,0
F11797#F26119#F58173#F11897#F49099#F41902,2.998108ms,894.803329ms,0
F39142#F7883#F10990#F48996#F19197#F2563,2.688101ms,945.181568ms,0
F47017#F1975#F42848#F50420#F41687#F9875,3.233328ms,694.823665ms,0
F1246#F55615#F18375#F35972#F44914#F36007,2.862949ms,890.880464ms,0
F57542#F12852#F31389#F48679#F43776#F58194,2.862293ms,938.480367ms,0
F26322#F34390#F26697#F48732#F23125#F26301,3.564723ms,687.441624ms,0
F35512#F51421#F52963#F53907#F58789#F58699,2.976403ms,713.187088ms,0
F39357#F53556#F37770#F63270#F61276#F39658,2.75131ms,912.376753ms,1
F5971#F11711#F48113#F24806#F49605#F27941,2.682918ms,919.751915ms,0
F13713#F4576#F2085#F4700#F44958#F30435,4.098129ms,842.749916ms,2
F18011#F8321#F39554#F35006#F9502#F2605,3.464011ms,644.032562ms,2
F47363#F54532#F1008#F60066#F40455#F53109,2.768799ms,910.222019ms,0
F38608#F59690#F8062#F46809#F45700#F22952,2.806455ms,742.134721ms,0
F43831#F2283#F16369#F24793#F31995#F51913,4.680768ms,672.649299ms,2
F55107#F49445#F42968#F8838#F39830#F26897,3.572769ms,830.379256ms,4
F2123#F13970#F25960#F31304#F14405#F43708,2.748009ms,961.734102ms,0
F36008#F39347#F14275#F44487#F23260#F60420,2.78745ms,1.017978802s,0
F6337#F52124#F24604#F61196#F5289#F31008,2.8103ms,775.048497ms,0
F22346#F37759#F16122#F24266#F57792#F26156,2.815558ms,735.834242ms,0
F62835#F10343#F37276#F48877#F898#F38379,2.845621ms,1.025035004s,0
F35815#F8326#F11322#F61040#F9223#F19831,2.793002ms,982.699238ms,0
F21779#F13914#F5328#F49072#F14779#F42375,3.800699ms,670.299567ms,1
F12002#F20544#F43425#F2492#F22591#F34924,2.778081ms,688.678073ms,1
F46719#F47431#F24349#F63277#F60411#F23806,2.733021ms,931.647929ms,0
F8#F17482#F8145#F6234#F834#F12069,9.639991ms,1.199078502s,13
F63154#F50175#F46988#F60941#F37306#F34685,2.774258ms,1.010408328s,0
F60057#F35371#F38190#F39283#F14873#F53097,2.808657ms,1.011295199s,0
F22431#F39990#F16071#F45660#F61942#F62509,3.67575ms,990.950915ms,0
F6646#F31971#F3390#F4911#F21847#F45495,3.956908ms,651.445046ms,5
F52920#F17203#F4498#F39322#F40939#F7731,3.924334ms,651.546199ms,3
F19625#F55506#F60298#F13990#F14862#F3554,2.788276ms,912.417985ms,0
F26014#F58142#F39733#F19325#F54458#F43297,3.147776ms,680.231333ms,0
F29771#F60811#F25#F28235#F42993#F7346,2.701581ms,877.533578ms,0
F3064#F52058#F56008#F56430#F62380#F32398,2.64754ms,914.612654ms,0
F60626#F845#F59712#F15618#F47503#F9971,3.110603ms,734.413878ms,0
F24798#F57496#F26847#F46624#F44697#F60263,2.895256ms,943.819741ms,0
F23882#F31164#F13517#F5741#F58633#F27266,2.862615ms,718.771959ms,0
F62193#F42740#F32325#F6423#F41733#F23892,2.725673ms,926.590455ms,0
F6189#F40375#F39448#F26916#F19214#F63187,2.642557ms,887.46703ms,0
F9573#F29233#F2043#F19252#F26183#F4767,5.14179ms,1.076900053s,7
F6008#F17770#F58483#F24945#F20148#F6066,2.85362ms,765.802329ms,1
F47129#F13742#F31090#F63008#F43838#F62424,2.686218ms,1.007655507s,0
F31505#F31719#F5968#F49358#F50568#F54108,2.749151ms,940.49115ms,0
F4096#F39411#F51019#F35465#F19635#F56522,2.731044ms,962.963296ms,0
F56008#F18521#F22892#F14528#F44689#F55354,2.696145ms,932.390769ms,0
F44406#F882#F7362#F1321#F5874#F39262,3.673933ms,656.490844ms,3
F1316#F44496#F23067#F35155#F46574#F24183,2.904976ms,756.185975ms,0
F20363#F31678#F21259#F61211#F4806#F51837,2.802684ms,975.396662ms,0
F53966#F37478#F57760#F55886#F12859#F61100,2.699996ms,1.098072044s,0
F59975#F42905#F143#F12446#F6189#F59098,2.865886ms,972.376198ms,1
F11990#F44061#F2983#F34215#F19206#F32802,2.711861ms,979.531438ms,0
F4751#F35959#F25917#F45996#F59501#F15806,2.727764ms,973.809878ms,0
F4140#F2774#F2368#F53525#F48580#F34489,2.870915ms,979.124135ms,1
F54463#F36127#F29427#F74#F40284#F22356,2.73267ms,1.009465116s,0
F17401#F41426#F5859#F53369#F33787#F48218,3.083064ms,762.50551ms,0
F51425#F52215#F42668#F28182#F18850#F4027,4.986889ms,642.770192ms,3
F53218#F47392#F18618#F57749#F49179#F1517,3.036678ms,924.37118ms,1
F53080#F24707#F15766#F20626#F56183#F18939,2.687376ms,751.287562ms,1
F5231#F24418#F13043#F22476#F23136#F54112,2.712063ms,811.805065ms,0
F358#F14482#F51287#F42823#F60747#F51935,2.75774ms,786.20448ms,0
F40546#F40212#F54152#F8702#F7708#F3056,4.852929ms,654.234645ms,3
F50723#F21863#F32481#F8372#F21415#F889,2.767734ms,950.681796ms,0
F47803#F38712#F33799#F2905#F5957#F51517,6.520915ms,644.706836ms,0
F14784#F39893#F9085#F45898#F59294#F42002,3.132551ms,748.407718ms,0
F4822#F20810#F23411#F48747#F29606#F31168,3.011266ms,982.029051ms,0
F18190#F20811#F20925#F53608#F7423#F7671,2.983321ms,777.329493ms,2
F30709#F61237#F37666#F50090#F54958#F40286,2.897685ms,999.509878ms,0
F36674#F23534#F28704#F13962#F50686#F59170,2.935962ms,817.283491ms,0
F24285#F48834#F34287#F34596#F54593#F1071,3.21179ms,720.231509ms,0
F55763#F16487#F24096#F20431#F52345#F61624,2.821697ms,1.023398714s,0
F62477#F45531#F52923#F21461#F5499#F23378,2.971094ms,888.902008ms,0
F20074#F35879#F31282#F42705#F47518#F10586,3.07998ms,928.824621ms,0
F48254#F21891#F19458#F56570#F21439#F17035,2.857624ms,739.66264ms,0
F5414#F52183#F47696#F19806#F59109#F54174,2.720575ms,988.384129ms,0
F50687#F10958#F23649#F36762#F44595#F63463,2.665597ms,928.318013ms,0
F40120#F47248#F9406#F22412#F22119#F63416,2.649358ms,881.72049ms,1
F36787#F25762#F5167#F24398#F60485#F46783,3.245051ms,716.023039ms,1
F16998#F52856#F26290#F8350#F49526#F31866,2.819527ms,749.774188ms,0
F62303#F52416#F10295#F8439#F56650#F36905,2.757089ms,962.151655ms,0
F18615#F19578#F11694#F14936#F48715#F45133,4.882009ms,880.358978ms,5
F16683#F10681#F4680#F704#F29388#F12435,2.760104ms,969.793875ms,1
F49020#F60604#F45738#F4905#F50146#F2903,3.188235ms,685.090358ms,0
F29916#F34464#F43183#F34112#F39955#F19871,2.966601ms,762.310906ms,0
F62449#F54788#F56404#F20044#F55135#F57981,2.762244ms,932.341504ms,0
F42578#F38322#F11461#F5145#F23899#F50245,3.443955ms,668.243034ms,2
F49069#F22457#F23966#F47057#F54288#F29723,2.699895ms,940.877215ms,0
F22025#F7698#F1214#F24359#F32744#F49031,3.207145ms,704.074167ms,1
F58519#F25147#F62064#F33228#F50219#F43254,2.708477ms,909.990001ms,0
F47014#F45020#F42805#F21449#F61417#F32355,2.721121ms,892.868303ms,0
F55414#F9729#F61436#F38956#F40365#F5914,2.797769ms,945.226898ms,0
F21473#F52315#F30297#F31481#F40134#F38518,2.966714ms,743.209307ms,0
F39397#F5184#F7031#F20525#F4718#F17215,5.402066ms,829.451996ms,6
F54290#F43289#F20120#F32938#F41624#F19638,2.707027ms,959.587294ms,0
F45950#F7029#F6318#F9323#F36089#F57097,2.66712ms,943.690484ms,0
F60279#F44033#F61184#F36593#F59827#F42919,2.70878ms,1.091582965s,0
F53625#F61373#F23672#F22359#F33367#F7272,2.692546ms,922.977957ms,0
F58908#F2335#F39967#F44816#F45753#F28069,2.653904ms,937.752966ms,0
F63020#F45300#F43372#F52991#F44905#F21983,2.800839ms,966.407601ms,0
F4974#F37221#F10552#F21163#F7190#F36641,2.976403ms,739.517906ms,1
F42696#F48610#F46126#F10503#F30362#F10466,2.820208ms,932.339284ms,0
F61042#F23458#F34890#F4159#F45337#F51388,3.191618ms,700.674044ms,0
F25049#F27653#F54355#F59738#F34719#F40207,2.723797ms,1.037799745s,0
F32989#F14206#F4406#F4626#F54588#F55736,2.652758ms,950.413574ms,0
F53259#F39855#F44230#F12033#F9211#F21201,3.913165ms,677.182297ms,1
F56887#F60513#F56440#F6262#F53415#F58367,2.754057ms,1.048979656s,0
F55628#F58117#F34494#F49575#F8949#F43454,2.750792ms,1.147582691s,0
F36272#F13923#F32328#F47182#F17677#F49032,2.681368ms,1.061361601s,0
F396#F55417#F30826#F18718#F34643#F24992,4.380771ms,681.209262ms,1
F12913#F2136#F11266#F61574#F5932#F28526,2.688755ms,914.144524ms,0
F56220#F19012#F7176#F33157#F58241#F55752,2.869659ms,955.607103ms,0
F46459#F9402#F14986#F6127#F12552#F28796,4.534493ms,651.774047ms,1
F55108#F14994#F25352#F47293#F53194#F55502,3.003749ms,963.129554ms,0
F18754#F42329#F41449#F14083#F52730#F1407,7.574663ms,646.27789ms,3
F10392#F40697#F26719#F35838#F27327#F3549,2.961487ms,862.024815ms,0
F39162#F1768#F60161#F20879#F25033#F47273,2.675813ms,932.726153ms,0
F19084#F5762#F43155#F29773#F38867#F7791,6.430592ms,1.186135742s,6
F40436#F49747#F32237#F42165#F21388#F31780,2.783666ms,978.02787ms,0
F52168#F19744#F59309#F59931#F20949#F55595,2.627763ms,979.934602ms,0
F55263#F58584#F58514#F13228#F23448#F1689,2.693243ms,936.593642ms,0
F52578#F46238#F38787#F3607#F26230#F20019,2.666071ms,958.388575ms,1
F29423#F43232#F29509#F14415#F41765#F8111,2.697296ms,945.658148ms,1
F27249#F22146#F27316#F37597#F62320#F17769,2.635074ms,935.513756ms,0
F8731#F61171#F3796#F9234#F41329#F34170,3.157021ms,663.681181ms,0
F61174#F41252#F13065#F62841#F29017#F32976,2.706748ms,938.685935ms,0
F53645#F13236#F25861#F29443#F4482#F19171,5.125489ms,647.621188ms,2
F24753#F40230#F7415#F56296#F4408#F62860,2.79057ms,855.141471ms,0
F6281#F23995#F53936#F62177#F37176#F24969,2.703351ms,856.069184ms,0
F6116#F13496#F15921#F3921#F49342#F9721,4.587437ms,658.328928ms,7
F6425#F26245#F43511#F57129#F57704#F20522,2.992397ms,653.348476ms,0
F26951#F51297#F45795#F4201#F48976#F49219,3.278276ms,626.54213ms,1
F35139#F49662#F51725#F62595#F7774#F56078,2.759302ms,880.893151ms,0
F32261#F28785#F55317#F39763#F3778#F40548,3.604944ms,659.195127ms,2
F33709#F59946#F54095#F30215#F57584#F11552,3.080201ms,953.521033ms,0
F51702#F54276#F31575#F49047#F25040#F11631,2.929359ms,909.52662ms,0
F16604#F21786#F27522#F45269#F33851#F57525,2.839459ms,933.882502ms,0
F31018#F2245#F15376#F23439#F12829#F52091,4.222279ms,650.538665ms,2
F37606#F21553#F51127#F47131#F20535#F53058,2.970393ms,679.376021ms,0
F24402#F10781#F36467#F56274#F43226#F49714,2.765949ms,712.815744ms,0
F51450#F10782#F51787#F55338#F12522#F6335,2.671292ms,946.911904ms,0
F1669#F38801#F47437#F49207#F46998#F61692,2.655413ms,905.243605ms,0
F58712#F25545#F6058#F35430#F47923#F63508,2.75331ms,721.208509ms,0
F2380#F41352#F15229#F3974#F12671#F1321,3.95464ms,647.722613ms,2
F61239#F32530#F23174#F13882#F24931#F30759,2.822349ms,878.958991ms,0
F47098#F7549#F31288#F49918#F40677#F32546,2.741381ms,1.017815754s,0
F29358#F56488#F38710#F29538#F43458#F33758,2.922676ms,922.720226ms,0
F17663#F792#F21515#F46422#F11616#F49274,3.158053ms,736.343987ms,0
F47240#F1142#F53627#F62813#F38855#F22840,2.843641ms,854.872543ms,1
F1348#F1944#F29969#F50447#F7677#F43813,2.810386ms,965.147706ms,0
F12277#F58343#F4297#F44039#F63188#F16923,2.863103ms,921.993694ms,0
F14581#F6228#F15818#F1077#F12075#F9803,14.458351ms,1.159917646s,9
F26765#F62440#F25284#F1927#F24812#F1609,2.827493ms,932.110539ms,0
F38626#F36549#F3028#F53306#F32788#F747,2.730172ms,971.942129ms,1
F40915#F53336#F35163#F41527#F32066#F19478,2.672448ms,947.509916ms,0
F55124#F26231#F33541#F37116#F54161#F42074,2.67665ms,867.748279ms,0
F18547#F53284#F54041#F6589#F38806#F35999,2.714598ms,909.845564ms,0
F3420#F34440#F25100#F52283#F25753#F51005,2.909991ms,727.475693ms,0
F38100#F33640#F8891#F25739#F44632#F29673,2.737398ms,1.003323444s,0
F32019#F30302#F15560#F53725#F25452#F12749,2.784903ms,938.797654ms,0
F31879#F60169#F49353#F29766#F45236#F45554,2.653146ms,932.339929ms,0
F63415#F28310#F3749#F4059#F10302#F42695,2.836614ms,968.750257ms,0
F56599#F53164#F1946#F21158#F25949#F4323,3.056317ms,731.428319ms,2
F53861#F59545#F39161#F49123#F19065#F20649,2.724746ms,929.564566ms,0
F18153#F28863#F13251#F41448#F8479#F2088,2.785979ms,915.222107ms,1
F61680#F20632#F36006#F27540#F32320#F2294,2.665585ms,925.776748ms,0
F3790#F40722#F44471#F12622#F44500#F8752,4.017533ms,704.244702ms,1
F39490#F4435#F9573#F6012#F34773#F29966,3.046889ms,684.139454ms,2
F55882#F32853#F37057#F38887#F33141#F50909,2.845941ms,1.021563634s,0
F12033#F5653#F55492#F46860#F27764#F50853,3.443856ms,665.931602ms,0
F11688#F52441#F61528#F28813#F62783#F40803,2.778798ms,928.44356ms,0
F26643#F28151#F11506#F56940#F39187#F17430,2.902219ms,729.189447ms,1
F16542#F30796#F38956#F30411#F22494#F36302,2.725984ms,1.045851624s,0
F4161#F52003#F40508#F21178#F18225#F330,3.314711ms,645.939387ms,2
F56870#F63204#F51602#F25291#F19766#F5196,2.796182ms,1.045666093s,0
F18367#F21410#F39879#F2920#F56312#F33785,3.336437ms,678.480597ms,1
F37833#F21779#F391#F43031#F3781#F7958,3.498748ms,642.012684ms,3
F46941#F62678#F18210#F30438#F28259#F35252,2.818035ms,910.446427ms,0
F12106#F32800#F53256#F16829#F29218#F40421,2.904383ms,718.642003ms,0
F18448#F16086#F31487#F7739#F18638#F12358,5.499756ms,829.075648ms,6
F28259#F33931#F27950#F34006#F31655#F58536,4.274838ms,1.01012149s,0
F24369#F31614#F37941#F12659#F39239#F9529,3.015899ms,748.532831ms,1
F27081#F3473#F60139#F52637#F58055#F21416,2.880046ms,747.74004ms,1
F63421#F9389#F23320#F51089#F38175#F58537,2.686343ms,948.0469ms,0
F32214#F15393#F15330#F39576#F20692#F10177,2.826123ms,1.005096655s,0
F38170#F3738#F46709#F12666#F541#F43328,3.347771ms,653.84456ms,1
F14692#F43276#F34486#F42793#F13273#F46737,2.855184ms,757.33724ms,0
F6648#F49202#F29241#F17197#F12815#F15419,3.047685ms,691.622846ms,1
F61039#F11655#F52959#F49124#F26439#F51027,2.965567ms,679.265857ms,0
F50903#F55240#F34253#F63279#F37463#F49923,2.871657ms,1.028533398s,0
F42628#F20283#F22121#F38243#F1854#F3779,2.799329ms,914.722443ms,0
F49098#F35414#F45679#F17941#F34268#F16218,2.990386ms,742.293813ms,0
F12020#F41274#F59125#F50195#F2855#F41791,5.892545ms,703.945186ms,0
F41386#F1957#F63493#F41376#F33268#F4591,2.733918ms,959.80561ms,0
F29732#F28356#F34602#F24269#F23321#F59094,2.70501ms,925.83215ms,0
F30211#F26832#F56432#F33720#F13477#F62136,2.72705ms,932.067052ms,0
F55944#F31818#F8956#F2969#F19110#F21074,2.794006ms,981.611735ms,1
F2150#F7016#F22520#F4742#F24352#F42227,5.466007ms,824.528045ms,5
F13390#F3691#F7903#F53513#F16197#F37118,2.638343ms,989.606335ms,0
F22895#F7908#F10344#F13789#F38885#F45995,3.1262ms,687.760989ms,1
F15311#F45006#F48892#F27223#F43384#F14588,2.712752ms,1.015563023s,0
F9618#F10067#F44991#F22872#F12429#F58239,4.038565ms,655.733805ms,2
F4343#F17599#F50120#F36368#F36328#F31262,3.368811ms,838.013724ms,3
F16243#F29447#F30406#F27613#F11219#F1484,2.862832ms,735.288968ms,0
F33136#F34106#F4837#F24006#F38932#F36884,2.644267ms,927.603194ms,0
F40811#F29364#F18677#F59965#F57521#F51655,2.832779ms,944.548661ms,0
F13206#F43030#F6748#F17109#F51123#F30290,3.474304ms,645.502226ms,1
F17579#F39494#F29669#F48226#F29662#F55816,2.851394ms,734.829618ms,1
F24561#F23513#F59793#F42520#F2563#F57406,2.642255ms,967.048026ms,1
F5155#F964#F62044#F25243#F51317#F63608,2.644367ms,914.298096ms,0
F62260#F35318#F42195#F13128#F13906#F6008,2.681817ms,902.410337ms,0
F47521#F7313#F10962#F3966#F45915#F47750,2.937488ms,736.803124ms,0
F37949#F55390#F47602#F47495#F27706#F20662,2.69589ms,968.980708ms,0
F60723#F50895#F18403#F40913#F48543#F8959,3.255182ms,694.767454ms,1
F37978#F18911#F614#F62266#F39223#F5387,2.78969ms,1.0547579s,0
F15055#F4022#F25324#F57634#F56389#F27496,3.044984ms,737.896651ms,0
F1592#F61620#F50813#F29722#F44017#F62263,2.73396ms,983.87701ms,0
F15980#F8685#F53096#F49805#F43021#F39685,805.412µs,965.842474ms,0
F62722#F58363#F24454#F42512#F57202#F30863,2.704632ms,898.402626ms,0
F40870#F36903#F34581#F54066#F30600#F41672,2.706879ms,729.563572ms,0
F13790#F45967#F21449#F31057#F57444#F200,2.726438ms,951.383248ms,1
F8272#F59897#F48567#F19787#F60250#F52132,2.727176ms,764.039792ms,0
F3250#F20609#F10417#F19575#F32075#F7641,2.668391ms,888.669076ms,1
F31338#F54867#F57680#F43697#F7126#F47376,2.755848ms,881.408887ms,0
F23922#F14443#F10804#F1641#F32392#F31803,3.411392ms,666.405709ms,1
F50015#F28021#F5926#F16214#F26861#F22370,2.993035ms,789.351131ms,1
F1660#F30344#F29995#F21104#F37444#F21709,2.747212ms,994.311173ms,0
F10961#F48019#F50262#F22187#F23408#F6609,3.458385ms,652.470368ms,0
F18773#F53273#F52639#F50831#F55997#F50446,2.762071ms,1.028807679s,0
F25281#F42315#F50308#F19497#F23451#F46262,3.308982ms,721.904361ms,2
F31231#F50747#F54300#F47609#F21192#F42775,3.292206ms,667.105534ms,2
F62822#F10358#F12291#F21859#F3867#F34463,2.740426ms,1.000613825s,0
F61232#F58622#F45366#F12694#F38848#F11118,2.677708ms,1.043893518s,0
F56842#F46805#F62249#F57891#F28679#F20464,2.679524ms,947.387ms,0
F10765#F5331#F27900#F42966#F20951#F21676,4.227575ms,904.162407ms,7
F31364#F3519#F16486#F32685#F13198#F34421,2.824433ms,1.027654184s,1
F12837#F26506#F53289#F46298#F56176#F25671,4.275961ms,675.637855ms,1
F60818#F26763#F35541#F41354#F36778#F34044,2.706295ms,770.881698ms,0
F21961#F17547#F34998#F62759#F5166#F9882,2.654688ms,969.476239ms,0
F11780#F20688#F1274#F33434#F42460#F3653,2.823368ms,945.071176ms,1
F39388#F54835#F46850#F50190#F2721#F58282,2.787522ms,918.07349ms,0
F44159#F51652#F28080#F61174#F24887#F51891,1.787141ms,903.045328ms,0
F12140#F62695#F42550#F57096#F37620#F37858,3.047883ms,919.682949ms,0
F24876#F9527#F4004#F4429#F22461#F47560,2.89948ms,922.435353ms,0
F51734#F25914#F19976#F14934#F32155#F53011,3.592541ms,642.690613ms,1
F23093#F23667#F9726#F49860#F51607#F42439,3.030522ms,695.968034ms,0
F25564#F18065#F41984#F37141#F6641#F4517,2.829462ms,981.977442ms,1
F18975#F29571#F12930#F3593#F21198#F13508,12.169868ms,1.200252005s,11
F43886#F20498#F34151#F24269#F37655#F59466,2.994884ms,763.433934ms,1
F31898#F44148#F1217#F11732#F54012#F47525,1.984482ms,1.008157387s,0
F5989#F45627#F46893#F29436#F28508#F57321,2.691939ms,953.077584ms,0
F57719#F4971#F5030#F1641#F48359#F9477,3.877816ms,654.308255ms,3
F7694#F32449#F24702#F28655#F26300#F25287,2.753529ms,1.018315855s,0
F40533#F19282#F47337#F25949#F31598#F829,3.503952ms,782.292502ms,2
F58506#F32607#F54665#F14655#F15136#F17322,2.840045ms,989.715616ms,0
F13297#F35318#F42990#F6915#F10772#F30832,2.637937ms,968.271189ms,0
F38802#F13322#F12072#F29266#F42891#F54206,3.027585ms,729.862711ms,0
