keyword,clientSearchTime,serverTime,resultLength
F31310#F56798,596.832µs,846.499593ms,0
F52026#F52928,1.686751ms,2.920504355s,3
F18096#F22611,9.43933ms,17.065582258s,12
F35061#F39594,1.728432ms,3.022117471s,1
F36452#F38457,17.275692ms,23.50909228s,15
F35149#F2079,4.903366ms,8.585835159s,4
F16875#F30344,12.258645ms,21.854703827s,8
F49587#F49214,1.662817ms,2.90216089s,2
F45321#F47785,4.982742ms,8.524129478s,5
F6907#F18341,25.516756ms,50.001535852s,29
F52314#F56694,2.786374ms,4.897176491s,4
F35358#F15866,551.534µs,916.832948ms,1
F24143#F37637,1.086508ms,1.855614696s,1
F53807#F53179,2.224519ms,3.917724079s,1
F9199#F26970,15.231463ms,27.575575403s,16
F36647#F54942,3.364642ms,5.791300479s,2
F43177#F62774,545.842µs,1.027662395s,1
F21634#F2171,2.872669ms,4.794312516s,5
F55669#F53112,1.623302ms,2.819043412s,0
F34879#F3632,2.136596ms,3.850433194s,3
F63653#F61723,595.888µs,971.414077ms,1
F17353#F41798,560.036µs,935.557679ms,1
F33811#F18520,601.335µs,954.040435ms,1
F42141#F13765,5.046261ms,8.728776873s,7
F53470#F14278,5.012101ms,8.601349882s,8
F33031#F62701,552.225µs,987.34422ms,0
F15215#F45142,8.390455ms,15.673125121s,7
F45487#F20100,4.64969ms,8.576722503s,7
F17310#F15567,12.201825ms,21.312798847s,16
F61478#F45315,3.270956ms,5.581877194s,4
F26783#F62380,588.895µs,973.639869ms,1
F10517#F51401,4.496706ms,7.798951466s,5
F53555#F21159,2.111747ms,3.82567229s,2
F35539#F56157,3.145057ms,6.06544451s,1
F50213#F49412,7.845312ms,13.441424396s,7
F58169#F51837,1.793485ms,2.957748548s,1
F62386#F48031,561.858µs,960.567071ms,1
F7265#F48443,5.760917ms,9.645889231s,9
F50420#F3112,5.178293ms,9.468981749s,7
F59176#F32852,556.984µs,970.10206ms,1
F32400#F13675,11.219371ms,19.988287359s,15
F24094#F29851,7.812032ms,13.506613343s,7
F57794#F44269,1.115501ms,2.028167613s,1
F802#F41352,2.083311ms,3.799195679s,4
F12923#F27049,21.377488ms,37.892415864s,23
F55692#F26112,1.16327ms,1.937975701s,1
F25690#F60191,1.611674ms,2.959370488s,1
F51864#F46738,2.083513ms,3.620174735s,1
F20242#F25662,2.710387ms,4.723666542s,4
F36898#F57638,1.056621ms,1.795497858s,1
F29071#F41013,4.679535ms,8.641660341s,6
F11611#F36604,8.594859ms,15.357803314s,15
F39264#F26300,584.67µs,927.074394ms,1
F31305#F41618,4.087384ms,6.983153155s,6
F26451#F18365,19.0821ms,35.759724973s,19
F44390#F45456,4.028745ms,6.836762513s,3
F9557#F39945,5.831392ms,10.720797285s,8
F49396#F24447,1.074835ms,1.938395651s,2
F51572#F580,2.215952ms,3.74064437s,4
F50786#F36649,544.558µs,1.008111745s,0
F10152#F40571,5.592149ms,9.337655666s,6
F28224#F1496,4.857029ms,8.650648278s,7
F43607#F15452,6.20857ms,11.594225099s,9
F3240#F4014,22.9664ms,41.469396954s,36
F61342#F26235,1.062661ms,1.932469544s,1
F48528#F49852,3.17311ms,5.846408504s,4
F61297#F28851,547.414µs,1.046041963s,0
F22916#F39613,11.565146ms,20.13049582s,7
F37105#F29299,10.554981ms,17.702761228s,7
F36098#F61268,551.611µs,896.090432ms,0
F38953#F14907,2.226938ms,3.80218108s,4
F62723#F12418,552.7µs,921.670624ms,1
F38298#F45297,1.115735ms,1.852011608s,2
F14233#F50331,3.634569ms,6.557541388s,3
F11561#F13635,14.524148ms,24.91945359s,21
F42991#F19223,2.697291ms,4.83272461s,3
F8554#F24352,16.922796ms,29.359913494s,26
F35401#F11263,1.734028ms,2.879533085s,3
F14030#F52909,2.301892ms,3.829186079s,4
F53874#F54626,1.258122ms,1.95461596s,2
F55862#F56570,613.451µs,901.699366ms,1
F37996#F16307,8.173884ms,13.910290662s,7
F8223#F59926,567.566µs,1.020054883s,1
F50265#F22975,11.089702ms,19.270164473s,10
F39224#F821,11.009099ms,18.894472187s,11
F12635#F42824,8.042326ms,14.137037868s,7
F1824#F6216,15.558442ms,26.156073427s,19
F13213#F41916,13.538519ms,24.40017461s,17
F4748#F52155,7.120548ms,12.52072383s,13
F3426#F42567,3.59511ms,6.534715724s,4
F58393#F50253,1.654356ms,2.848667305s,1
F8335#F16065,29.1147ms,56.365117757s,41
F10777#F23229,6.689393ms,13.358106523s,9
F62832#F54130,1.099801ms,1.875204312s,1
F41131#F36528,7.287638ms,13.146180127s,8
F9772#F57811,2.589968ms,4.664662896s,4
F40295#F33937,1.57059ms,2.871812395s,3
F22216#F28686,7.052431ms,12.1482416s,5
F60033#F19726,1.101562ms,1.995133782s,0
F25884#F44182,1.118732ms,1.844769641s,1
F32844#F27082,6.332653ms,11.347532336s,5
F62210#F13621,547.865µs,1.010906858s,1
F9840#F54101,589.946µs,920.354194ms,1
F30439#F18436,6.776161ms,12.712513501s,10
F29640#F17241,2.582707ms,4.771346261s,2
F63045#F42615,601.949µs,1.029853179s,0
F26356#F43203,4.465048ms,7.337815585s,7
F5427#F19599,28.709321ms,57.216551063s,43
F60661#F2339,605.683µs,924.500848ms,1
F59872#F8357,565.852µs,928.275523ms,1
F37717#F18123,14.364632ms,24.319578168s,15
F59735#F58229,585.037µs,947.621587ms,0
F60400#F57355,627.561µs,952.39171ms,0
F31639#F39874,4.694532ms,8.660589272s,8
F43171#F30677,4.316345ms,7.346815229s,2
F44229#F29073,4.957623ms,8.543867913s,2
F23473#F11903,19.971625ms,36.446143358s,30
F57209#F4100,550.877µs,1.037399852s,1
F22250#F1850,11.62888ms,19.645837791s,16
F26675#F1475,13.960168ms,25.189609771s,20
F23532#F43728,3.399535ms,5.758508226s,2
F40322#F47496,3.185172ms,5.635681451s,3
F30080#F37232,7.646789ms,13.435049913s,8
F35825#F57320,576.378µs,844.756519ms,0
F21918#F39441,12.200881ms,20.271328006s,13
F30006#F34203,3.271189ms,5.669112546s,2
F57505#F48691,1.055515ms,1.874025071s,2
F8112#F14180,15.572542ms,29.091679664s,23
F43485#F15108,4.468805ms,7.745420339s,4
F41722#F7630,5.321292ms,9.719185165s,8
F50671#F982,3.278253ms,5.772555352s,6
F54283#F42495,1.685286ms,2.876645757s,2
F59505#F60909,549.477µs,939.620107ms,0
F50547#F18275,1.580447ms,2.936881085s,3
F35341#F27294,2.136194ms,3.744233766s,0
F62533#F57794,547.218µs,883.735692ms,0
F29024#F54223,2.263333ms,3.836335969s,1
F4637#F58254,1.064757ms,1.867758469s,2
F38610#F21874,11.058667ms,20.511981043s,8
F52793#F44471,2.273047ms,3.782315187s,3
F57251#F8305,1.14989ms,1.851726897s,2
F60514#F8775,2.273349ms,3.837223803s,4
F26930#F49110,600.871µs,937.083214ms,1
F62387#F42083,558.212µs,907.940748ms,0
F38520#F22884,12.799778ms,21.512129649s,16
F37391#F28744,5.033115ms,8.550382036s,7
F61714#F24860,598.499µs,975.002295ms,0
F4006#F35437,4.447641ms,7.702659913s,8
F36340#F49135,5.442745ms,9.669204535s,5
F32977#F259,6.193201ms,11.576457047s,10
F22166#F23773,16.175412ms,29.745529794s,16
F31395#F58837,550.526µs,957.612763ms,0
F42880#F51942,2.72064ms,4.931179039s,2
F42096#F50952,2.800932ms,4.636776526s,3
F40590#F47261,5.56748ms,9.542687686s,5
F56228#F23182,1.689709ms,2.88314682s,2
F53283#F4699,4.930965ms,8.71376737s,8
F36337#F58171,702.861µs,951.582256ms,1
F36115#F53409,599.035µs,986.687694ms,1
F58903#F18463,573.749µs,950.67782ms,1
F26107#F3057,11.080505ms,18.599247989s,18
F31590#F33078,549.042µs,962.559463ms,1
F55000#F48606,556.765µs,956.916618ms,0
F2035#F59053,1.074983ms,1.875995826s,2
F50650#F28662,4.207671ms,7.682668134s,3
F55297#F44455,3.144776ms,5.778090802s,2
F55864#F49548,4.429046ms,7.6088407s,4
F20412#F31599,4.453255ms,7.53935136s,3
F20919#F39195,8.263115ms,13.943717785s,9
F21214#F17755,621.012µs,903.585575ms,1
F45516#F32497,691.001µs,886.077514ms,0
F3725#F14016,9.802354ms,17.324876316s,14
F14435#F6430,23.473979ms,44.396309092s,27
F41393#F26258,1.119136ms,1.815518025s,1
F12932#F28605,24.588085ms,45.295612574s,32
F51661#F15030,1.653914ms,2.734891745s,3
F34919#F14574,1.256044ms,1.868460265s,1
F536#F54901,548.921µs,1.015905901s,1
F25482#F49141,566.199µs,1.069472955s,1
F46041#F61346,1.675765ms,2.938497392s,2
F4564#F17044,14.70139ms,26.213578004s,9
F55082#F22097,1.692857ms,2.75182368s,1
F57932#F50748,582.322µs,987.854195ms,0
F20145#F47370,5.545571ms,9.478693995s,8
F11820#F51195,3.340715ms,5.595634349s,5
F45099#F23175,1.116239ms,1.872110886s,1
F29759#F18724,2.201078ms,3.730417282s,2
F9142#F24550,7.359489ms,13.140929488s,11
F58052#F18394,2.174884ms,3.735634766s,1
F21381#F39552,6.100178ms,10.503955154s,6
F35939#F58897,1.108087ms,1.799630047s,0
F53564#F43473,545.049µs,880.544907ms,1
F38856#F22329,10.402971ms,17.872984618s,12
F12666#F55,25.987842ms,50.673227503s,39
F30775#F2261,1.612408ms,2.955037397s,0
F62167#F5791,560.424µs,960.511314ms,1
F689#F26074,16.910137ms,30.04186714s,27
F12650#F7619,13.655729ms,25.504577736s,17
F28678#F48100,4.31813ms,7.482578005s,7
F57492#F5436,560.877µs,933.834675ms,1
F4755#F63461,597.982µs,906.027389ms,1
F23190#F10474,23.825699ms,43.401415267s,36
F10312#F40609,8.904698ms,15.358203288s,15
F35178#F57001,547.629µs,942.014326ms,0
F3353#F25568,1.587798ms,2.805211001s,3
F18328#F17023,10.025495ms,16.819427698s,11
F42183#F61631,545.494µs,999.937263ms,0
F42057#F40530,4.168882ms,7.517422813s,5
F38762#F6153,2.636609ms,4.775730117s,3
F37063#F49845,2.182856ms,3.6000191s,4
F54470#F6915,3.885579ms,6.615282252s,4
F7971#F44491,14.297322ms,24.269406454s,20
F53208#F49860,1.668417ms,2.951518097s,2
F623#F293,1.91706ms,2.742142562s,3
F2577#F19477,15.653947ms,27.98408501s,23
F2723#F25973,9.985761ms,17.035852869s,14
F17596#F3315,7.541026ms,48.499034396s,32
F6480#F62627,606.592µs,939.944063ms,1
F9509#F49632,1.193376ms,1.803691866s,2
F7527#F47818,7.385086ms,13.259360515s,11
F52661#F8064,5.66691ms,9.338022473s,6
F7826#F50282,7.800017ms,13.496188839s,7
F32636#F1240,636.185µs,888.260741ms,1
F45923#F48975,5.023172ms,8.450448512s,6
F31293#F4320,6.200032ms,10.705733146s,10
F33912#F63552,550µs,903.091104ms,0
F49761#F61399,1.250747ms,1.757888374s,1
F6087#F44454,8.226476ms,13.397235123s,8
F28965#F9130,11.022535ms,18.795438534s,16
F55426#F939,2.734576ms,4.532210357s,4
F43384#F2948,1.107031ms,1.797839266s,2
F16278#F6970,15.010336ms,26.024215556s,20
F34109#F25762,3.289873ms,5.285860535s,4
F53499#F31361,556.679µs,845.033133ms,1
F2833#F24576,29.717845ms,54.392801497s,41
F31221#F31894,2.695831ms,4.453311864s,1
F57292#F22761,555.779µs,876.15752ms,1
F20010#F21265,8.85814ms,15.300773536s,11
F30453#F47660,2.150016ms,3.597266008s,3
F2326#F34316,10.159701ms,16.642913179s,8
F18151#F29893,6.159896ms,9.748342243s,6
F21895#F39012,8.558153ms,14.299844588s,14
F30580#F51044,1.652372ms,2.796860148s,0
F15542#F21805,6.075357ms,9.735244075s,7
F50265#F59068,1.149558ms,1.802424945s,0
F21352#F8650,1.132391ms,1.861996572s,2
F2868#F2698,15.592869ms,27.62135895s,20
F21089#F56838,588.3µs,976.439583ms,0
F27850#F6571,11.617343ms,19.140706437s,13
F29439#F54424,545.035µs,845.435776ms,1
F45397#F43221,1.125981ms,1.820252894s,1
F37539#F10571,12.39859ms,31.188149244s,16
F21042#F20277,10.986079ms,49.612327403s,37
F51496#F12462,4.836343ms,9.091631069s,8
F9836#F41429,2.668563ms,4.489402379s,4
F38469#F30279,553.091µs,915.731343ms,0
F48212#F3809,7.686865ms,12.589867394s,8
F33134#F44676,556.715µs,845.944806ms,0
F35327#F7529,5.690785ms,10.078945292s,9
F18856#F30816,547.838µs,872.034595ms,1
F61858#F52739,604.776µs,871.771709ms,0
F47194#F36627,14.516695ms,23.692875172s,16
F10908#F3005,43.430689ms,1m30.024515061s,69
F60191#F11452,1.545927ms,2.855461029s,3
F3926#F57556,1.77204ms,2.720909846s,3
F13798#F50233,1.673384ms,2.690721818s,2
F9069#F26897,11.692183ms,19.255084814s,12
F26223#F51869,4.947449ms,8.370459436s,7
F43455#F10048,7.683755ms,13.009711036s,10
F49278#F20529,7.783308ms,12.638339939s,13
F51387#F53486,3.196199ms,5.396880359s,4
F60573#F45568,2.783201ms,4.557085672s,3
F35473#F51889,5.469074ms,9.082558298s,2
F60817#F31264,2.175109ms,3.762032847s,4
F20439#F44875,2.194227ms,3.503789925s,4
F61214#F42161,595.864µs,917.524634ms,1
F14526#F50686,2.312095ms,3.608431076s,3
F43308#F11335,1.63302ms,2.771575781s,3
F444#F6449,33.187874ms,1m7.85265166s,44
F375#F50864,2.46937ms,4.60576052s,4
F48408#F19419,597.005µs,927.480437ms,0
F19172#F12891,18.030738ms,31.636898502s,24
F23343#F25256,13.128241ms,23.117884256s,17
F37220#F35776,580.887µs,869.034383ms,1
F50723#F24397,575.324µs,855.029978ms,1
F54529#F57492,541.775µs,967.036763ms,0
F35793#F3494,596.201µs,868.225771ms,1
F61844#F33198,572.416µs,984.354864ms,1
F27326#F31875,11.491466ms,20.111984516s,12
F45716#F27403,8.264909ms,13.807828977s,8
F47141#F33347,2.848413ms,4.679908624s,1
F35781#F21566,659.298µs,875.330866ms,0
F10204#F34415,568.548µs,932.670682ms,1
F47943#F53808,1.59532ms,2.835307546s,2
F9722#F37929,18.505368ms,27.708712463s,14
F56741#F62407,1.347613ms,1.75044949s,0
F8579#F25792,21.411157ms,35.431467048s,30
F574#F7699,23.39227ms,45.946981764s,32
F11430#F35324,3.124537ms,5.459409499s,2
F56486#F8439,550.747µs,971.440661ms,0
F22245#F8630,26.788162ms,48.096601386s,29
F38998#F38265,3.594499ms,6.475607565s,4
F2874#F7144,23.072066ms,41.684446536s,29
F13012#F51855,2.18712ms,3.51910289s,4
F52625#F10062,3.247714ms,5.383596327s,4
F63592#F17933,590.387µs,950.03535ms,0
F978#F4624,26.886364ms,48.419618453s,37
F40341#F18962,14.051632ms,26.667757328s,17
F60020#F44288,1.120636ms,1.903865117s,2
F10447#F52573,7.684055ms,13.109231168s,7
F29169#F10192,9.984678ms,16.624361454s,17
F63160#F63245,592.971µs,889.484193ms,0
F15976#F52143,1.267828ms,7.32249262s,7
F29950#F40398,8.841894ms,15.624052425s,7
F18826#F51122,3.290699ms,5.648738582s,4
F25338#F13630,15.241088ms,24.876684423s,22
F7161#F58818,1.182975ms,1.911499756s,2
F42269#F61101,578.794µs,931.24324ms,0
F28887#F23000,2.739243ms,4.543989778s,4
F17315#F5975,18.403383ms,29.685839463s,18
F47307#F6791,4.199405ms,6.356628858s,6
F40175#F34843,4.049963ms,6.451623132s,3
F25006#F30207,1.698243ms,2.647101995s,1
F39181#F25132,9.971488ms,16.263152385s,6
F62234#F20130,591.023µs,903.994021ms,1
F25339#F52529,5.018126ms,8.007050234s,8
F12322#F27036,14.46434ms,23.168867318s,17
F57020#F37380,1.059655ms,1.852983033s,1
F19293#F55998,1.058883ms,1.904899207s,1
F60392#F55390,588.154µs,905.803705ms,0
F60256#F21680,1.142219ms,1.918444994s,2
F13796#F54839,5.538435ms,9.074984391s,10
F47266#F59654,1.149165ms,1.831672085s,1
F37544#F13468,3.850003ms,6.213052924s,6
F6313#F14084,25.095832ms,45.082788786s,32
F27885#F13953,10.434695ms,18.376355352s,18
F49618#F41280,2.37826ms,3.534448968s,2
F37504#F23984,11.230475ms,17.851901301s,15
F62706#F50676,552.038µs,939.288153ms,1
F8843#F14334,32.409297ms,1m0.758466144s,50
F38585#F20989,3.408793ms,21.601995016s,13
F15800#F25280,2.838915ms,4.53797239s,2
F13475#F24230,8.905851ms,14.262865446s,13
F56591#F57738,544.781µs,879.017913ms,0
F4973#F27161,17.105465ms,27.816846027s,27
F28054#F61360,2.080394ms,3.547958186s,2
F26332#F994,13.078268ms,22.494859389s,23
F15173#F60209,553.11µs,890.033ms,0
F29108#F61883,625.791µs,849.203482ms,0
F63113#F10710,641.667µs,855.171237ms,1
F5235#F34343,8.176617ms,13.471801851s,8
F14251#F28241,6.952032ms,10.710138816s,10
F15497#F50492,600.375µs,866.44993ms,1
F47550#F18454,6.226399ms,9.94426293s,8
F49064#F53799,3.333368ms,5.359583661s,4
F16588#F38648,7.198819ms,11.880381576s,5
F57872#F12591,544.405µs,853.316337ms,1
F41962#F62863,594.022µs,884.772045ms,0
F40831#F54577,2.749647ms,4.572565646s,1
F52198#F63522,546.491µs,900.668356ms,0
F14556#F11583,9.338331ms,16.512417365s,13
F33696#F46822,596.159µs,906.679194ms,0
F51242#F47568,2.231571ms,3.762892992s,1
F39136#F18029,15.421633ms,25.224928393s,17
F12113#F50443,5.803331ms,9.863034717s,4
F56186#F58551,2.085377ms,2.704375983s,0
F2730#F33470,608.163µs,921.70331ms,1
F10181#F15241,25.599342ms,44.488590809s,32
F29776#F3477,550.341µs,929.084623ms,1
F35753#F26361,586.845µs,881.041838ms,0
F52511#F17268,2.883635ms,4.564135433s,4
F10873#F25245,5.183334ms,9.096360938s,7
F411#F32062,5.55354ms,8.917019881s,8
F25987#F63033,1.143798ms,1.727624306s,2
F40670#F17428,12.459237ms,19.71040833s,17
F12424#F49790,9.71068ms,10.615918952s,6
F27781#F142,681.901µs,888.865586ms,0
F41661#F19067,15.297727ms,25.128574921s,14
F35661#F28550,1.790097ms,2.853670809s,2
F27594#F30002,4.893066ms,8.224881241s,7
F10448#F271,18.015557ms,30.948994633s,25
F55349#F55649,2.799605ms,4.525793597s,3
F12014#F9724,29.102181ms,54.085966551s,40
F5487#F5746,12.162542ms,23.559967811s,21
F26411#F52030,3.219066ms,5.453943064s,0
F22101#F7594,549.421µs,865.924145ms,1
F21093#F20599,617.781µs,901.045772ms,1
F31683#F33740,626.055µs,916.00206ms,0
F57551#F55420,2.147158ms,3.552102669s,1
F15306#F3066,21.827078ms,38.629020642s,34
F46532#F51975,7.092513ms,11.821199892s,7
F8400#F39624,7.973409ms,12.665251113s,11
F35591#F53145,594.392µs,903.065145ms,1
F40707#F57096,574.668µs,961.555469ms,1
F37365#F40508,6.563805ms,11.03083341s,9
F52857#F14089,1.097234ms,1.857009729s,0
F48732#F28252,1.625119ms,2.803625216s,3
F51311#F9837,549.598µs,921.969918ms,1
F23414#F32568,1.126667ms,1.776826324s,2
F26145#F60554,2.326287ms,3.686506129s,3
F6721#F29500,5.101415ms,8.434821693s,5
F53782#F56274,1.140449ms,1.957523534s,0
F11679#F49736,1.628481ms,2.784729357s,2
F43256#F45051,7.697629ms,12.944651758s,8
F24279#F58137,635.323µs,893.138363ms,0
F48566#F50233,630.87µs,944.828459ms,0
F52464#F19262,555.388µs,933.755763ms,0
F53031#F34760,2.202419ms,3.766229302s,2
F58942#F12397,553.055µs,902.517065ms,0
F17642#F29756,560.484µs,904.018994ms,1
F14003#F28341,6.00425ms,10.382742222s,8
F47053#F3576,2.366397ms,3.617941983s,3
F57777#F22332,610.946µs,932.40985ms,1
F26031#F49147,2.252345ms,3.781263832s,2
F10892#F10678,11.195959ms,18.414037359s,14
F25605#F23486,555.814µs,958.08198ms,0
F47246#F2723,5.502954ms,8.96555259s,8
F32064#F44333,9.567223ms,15.39637249s,7
F22705#F58115,2.190507ms,3.464952848s,4
F1786#F28232,7.430677ms,12.564200316s,12
F23743#F38917,5.201557ms,8.974439857s,6
F52285#F9057,6.070895ms,9.869916695s,2
F58305#F45526,1.696219ms,2.650210364s,0
F16553#F59716,1.668751ms,2.715358548s,0
F40484#F50372,3.81498ms,6.287550496s,3
F32760#F11400,11.514543ms,19.040107394s,16
F62921#F9497,598.366µs,888.054513ms,1
F48196#F22767,5.029795ms,8.136986975s,6
F21988#F36380,5.460365ms,8.871577547s,7
F12157#F9470,19.363338ms,33.140464681s,27
F63240#F53912,665.98µs,878.310422ms,0
F49574#F3220,2.65121ms,4.583807727s,5
F2036#F53240,6.22766ms,10.991672982s,10
F1155#F34241,5.470775ms,8.920063578s,4
F12949#F55690,2.782937ms,4.410871393s,3
F3660#F40341,15.921458ms,26.458315391s,22
F58759#F21440,1.115875ms,1.859691251s,1
F14960#F23,17.177281ms,30.230354689s,21
F47727#F51767,1.703177ms,2.760568458s,1
F3080#F56315,590.621µs,906.154686ms,0
F52891#F37586,7.437303ms,11.701048606s,10
F54789#F12464,1.567869ms,2.690348048s,3
F27761#F5391,15.240616ms,25.879175285s,25
F29460#F59267,1.667267ms,2.660320145s,1
F37683#F46930,1.62065ms,2.674399751s,1
F42738#F15606,3.322657ms,5.3609632s,5
F25665#F50913,551.626µs,906.032852ms,0
F42078#F26301,5.653522ms,9.004789429s,7
F20895#F40665,7.185841ms,11.505209919s,10
F43961#F25464,6.041059ms,9.96562061s,6
F36023#F14662,583.271µs,847.392672ms,1
F39416#F43760,8.958349ms,14.061732899s,11
F11195#F25066,20.403669ms,33.065954109s,27
F16198#F31935,553.721µs,849.979049ms,0
F31919#F44008,6.250567ms,10.600828222s,6
F28691#F27288,6.574274ms,10.796619977s,8
F43355#F5469,7.441096ms,11.546159712s,8
F34279#F23451,3.975181ms,6.295416209s,7
F37091#F39095,4.35565ms,7.358771281s,7
F20338#F49958,2.649179ms,4.620001622s,3
F1341#F6020,2.730956ms,4.533353658s,5
F57213#F17924,1.672447ms,2.833268974s,3
F61243#F45195,603.438µs,968.623989ms,1
F1872#F2130,27.838883ms,49.126950408s,32
F13194#F62465,592.368µs,872.985705ms,1
F19378#F14757,20.393748ms,34.637338048s,25
F37677#F49348,1.781412ms,2.724292371s,3
F56306#F5467,1.102525ms,1.908215597s,1
F46450#F6343,6.746831ms,11.985811321s,11
F17341#F34330,3.774557ms,6.390794149s,5
F5152#F39658,2.600773ms,4.453446637s,5
F62174#F28173,1.681085ms,2.726488149s,0
F27648#F38839,7.768177ms,12.702223625s,6
F63047#F55431,587.75µs,888.997674ms,0
F56144#F22333,2.78965ms,4.639462005s,5
F48125#F13461,7.608505ms,12.638264639s,5
F29614#F4444,9.526842ms,15.207087185s,11
F11734#F50608,1.792384ms,2.632015854s,3
F59227#F42464,552.979µs,913.465403ms,0
F7095#F50327,4.388762ms,7.079639317s,5
F10072#F55748,2.747942ms,4.539798066s,0
F20800#F13039,19.886651ms,33.179627083s,23
F640#F31799,3.394919ms,5.293823048s,3
F41898#F43475,3.905973ms,6.080188228s,4
F10158#F11280,10.795785ms,17.055215074s,13
F12745#F48039,14.456078ms,24.12692587s,14
F909#F5728,11.582493ms,18.873246704s,18
F14274#F8153,21.762968ms,38.875919927s,26
F37435#F39570,4.718167ms,8.218347721s,3
F21493#F47634,2.598694ms,4.656550758s,4
F34658#F50878,2.226828ms,3.657509398s,1
F63403#F63245,582.561µs,874.715209ms,0
F50937#F22308,1.12528ms,1.791280093s,1
F2403#F14277,25.433765ms,42.969754138s,27
F569#F25862,4.016048ms,6.540915211s,7
F7305#F48320,4.373171ms,7.072946671s,6
F39300#F16648,3.314787ms,5.458653683s,5
F11864#F20589,23.991048ms,42.542128713s,31
F1694#F29137,8.59159ms,13.677081147s,9
F9212#F3064,16.75737ms,28.977833297s,25
F54373#F56110,1.111027ms,1.753820284s,0
F21174#F35947,622.806µs,901.739748ms,0
F58280#F10695,1.16916ms,1.830399939s,1
F4885#F46546,8.192106ms,13.802521781s,7
F9611#F52960,5.571174ms,9.129419281s,8
F48479#F57651,1.713843ms,2.781722102s,2
F14287#F11703,26.918796ms,46.885455683s,32
F24895#F26133,548.728µs,898.322645ms,1
F57550#F5081,552.713µs,920.980092ms,1
F17264#F44837,6.063802ms,9.969073999s,7
F41927#F49757,7.536599ms,12.834127337s,6
F29958#F36692,758.744µs,902.421984ms,1
F45113#F54731,4.403756ms,7.369941483s,4
F23067#F12715,5.82729ms,10.013075487s,6
F35223#F58639,588.013µs,1.037340068s,0
F21238#F13412,7.771675ms,12.677642683s,8
F3664#F57820,1.062036ms,1.845681908s,2
F18030#F57602,551.834µs,893.99873ms,0
F18241#F35968,575.27µs,847.564706ms,1
F29553#F36140,548.982µs,991.423796ms,1
F32196#F4304,5.085125ms,8.22656589s,8
F61576#F33254,584.996µs,885.036716ms,0
F33067#F38542,5.03824ms,8.26620057s,4
F18047#F60397,2.278273ms,3.768766762s,4
F31760#F59585,576.104µs,958.975548ms,0
F45647#F12786,2.810296ms,4.460435699s,5
F22779#F46856,5.212867ms,9.267981111s,6
F14634#F29901,7.174368ms,11.820965265s,10
F38700#F56258,550.663µs,973.7693ms,0
F54205#F21618,2.660492ms,4.442436822s,3
F3302#F38005,19.588041ms,34.396783396s,37
F26537#F16897,7.743516ms,12.639630885s,14
F33635#F7374,587.608µs,900.604049ms,1
F4613#F17836,2.204858ms,3.620545229s,4
F20703#F36067,550.814µs,876.766476ms,1
F41096#F27225,10.630477ms,16.840511525s,11
F59348#F51774,588.1µs,870.510514ms,1
F42533#F24546,3.842042ms,6.207272271s,7
F25332#F38793,14.124962ms,22.670581343s,20
F25812#F4514,588.565µs,896.592548ms,1
F54716#F24249,2.184589ms,3.690535354s,2
F62779#F58458,671.006µs,958.824926ms,1
F26536#F7657,15.858942ms,26.720935676s,27
F48318#F33649,625.526µs,879.798556ms,0
F29623#F35042,1.092945ms,1.804361214s,2
F59465#F57679,553.049µs,873.816533ms,0
F28270#F34599,2.659383ms,4.341427864s,5
F32785#F29233,1.632854ms,2.636511254s,1
F27954#F38573,3.339695ms,5.491192828s,5
F23124#F33634,583.752µs,897.549452ms,0
F62835#F39995,556.287µs,853.626378ms,0
F63193#F40480,593.881µs,1.003057494s,1
F27999#F40268,5.006329ms,8.059589842s,5
F62864#F46843,549.326µs,920.86323ms,0
F31868#F59533,576.562µs,900.595662ms,1
F41573#F10984,3.842468ms,6.131115371s,4
F10303#F20727,18.743481ms,30.654657011s,14
F61227#F50444,2.091036ms,2.66819192s,2
F57925#F49442,4.369343ms,7.335535032s,4
F59345#F24299,556.813µs,876.766404ms,1
F43945#F9042,560.77µs,937.306117ms,1
F39518#F12015,8.829052ms,14.365988408s,6
F29445#F5335,590.881µs,926.873312ms,0
F60895#F59838,627.198µs,890.357964ms,0
F26251#F42292,13.512489ms,21.465811173s,11
F13465#F15076,15.37239ms,26.805436919s,24
F1293#F30111,14.719586ms,25.087237727s,22
F658#F58451,549.6µs,948.490433ms,1
F25451#F34615,3.683136ms,6.212021233s,2
F25750#F35373,583.217µs,897.349854ms,1
F6303#F44525,3.887779ms,6.280475517s,6
F9680#F16268,20.181846ms,35.986202714s,23
F8758#F572,23.056446ms,44.913402165s,30
F3034#F52624,1.674825ms,2.622867459s,2
F1857#F30052,7.630688ms,12.519953932s,11
F33507#F15325,7.110562ms,11.663843194s,8
F20240#F16945,10.47233ms,16.81902622s,18
F53161#F15090,6.127505ms,9.873349028s,8
F8588#F61051,1.580234ms,2.6282227s,3
F45022#F16338,3.092961ms,5.389566254s,5
F39162#F41302,2.826882ms,4.468456559s,4
F63511#F59550,563.769µs,932.907966ms,0
F14254#F10681,22.441604ms,36.656674416s,33
F28888#F16610,9.96772ms,17.073766808s,12
F43121#F22750,3.399482ms,5.506393473s,4
F38199#F41619,2.821902ms,4.43240839s,3
F63247#F50903,551.358µs,893.59151ms,1
F21209#F46555,1.641873ms,2.757393585s,1
F23583#F53149,5.240928ms,9.234860023s,7
